,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,Unnamed: 6,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-06-28 08:30:00+09:00,20420.0,81540.0,2022-06-28 08:30:00,0.0,75809.0,,24.0,6637.39,10.0,晴れ,0.0,101960.0
2022-06-28 09:00:00+09:00,18540.0,73480.0,2022-06-28 09:00:00,0.0,56493.0,,23.0,7448.25,10.0,晴れ,0.0,92020.0
2022-06-28 09:30:00+09:00,24450.0,97040.0,2022-06-28 09:30:00,0.0,83105.0,,19.0,8044.03,10.0,晴れ,0.0,121490.0
2022-06-28 10:00:00+09:00,22290.0,87400.0,2022-06-28 10:00:00,0.0,69260.0,,15.0,8538.1,10.0,晴れ,0.0,109690.0
2022-06-28 10:30:00+09:00,22610.0,89790.0,2022-06-28 10:30:00,0.0,72677.0,,18.0,8924.22,10.0,晴れ,0.0,112400.0
2022-06-28 11:00:00+09:00,24600.0,97410.0,2022-06-28 11:00:00,0.0,79998.0,,20.0,9193.14,10.0,晴れ,0.0,122010.0
2022-06-28 11:30:00+09:00,24590.0,97210.0,2022-06-28 11:30:00,0.0,78116.0,,23.0,9207.93,10.0,晴れ,0.0,121800.0
2022-06-28 12:00:00+09:00,24430.0,94440.0,2022-06-28 12:00:00,0.0,75453.0,,26.0,9094.4,10.0,晴れ,0.0,118870.0
2022-06-28 12:30:00+09:00,24620.0,93680.0,2022-06-28 12:30:00,0.0,73456.0,,25.0,9026.18,10.0,晴れ,0.0,118300.0
2022-06-28 13:00:00+09:00,24600.0,93820.0,2022-06-28 13:00:00,0.0,73636.0,,25.0,8838.85,10.0,晴れ,0.0,118420.0
2022-06-28 13:30:00+09:00,24510.0,92850.0,2022-06-28 13:30:00,0.0,70688.0,,27.0,8295.46,21.0,薄曇,0.0,117360.0
2022-06-28 14:00:00+09:00,23830.0,90180.0,2022-06-28 14:00:00,0.0,67386.0,,30.0,7667.65,21.0,薄曇,0.0,114010.0
2022-06-28 14:30:00+09:00,22380.0,84480.0,2022-06-28 14:30:00,0.0,58070.0,,33.0,6943.29,21.0,薄曇,0.0,106860.0
2022-06-28 15:00:00+09:00,21000.0,79690.0,2022-06-28 15:00:00,0.0,54559.0,,36.0,6169.57,21.0,薄曇,0.0,100690.0
2022-06-28 15:30:00+09:00,18720.0,70060.0,2022-06-28 15:30:00,0.0,42415.0,,43.0,4975.78,21.0,薄曇,0.0,88780.0
2022-06-28 16:00:00+09:00,13950.0,51800.0,2022-06-28 16:00:00,0.0,21505.0,,51.0,3862.06,22.0,くもり,0.0,65750.0
2022-06-28 16:30:00+09:00,14230.0,52430.0,2022-06-28 16:30:00,0.0,24178.0,,43.0,3696.54,21.0,薄曇,0.0,66660.0
2022-06-28 17:00:00+09:00,10910.0,39300.0,2022-06-28 17:00:00,444.0,9037.0,,36.0,3352.54,21.0,薄曇,444.0,50210.0
2022-06-28 17:30:00+09:00,5600.0,18630.0,2022-06-28 17:30:00,15725.0,0.0,,26.0,2838.61,21.0,薄曇,15725.0,24230.0
2022-06-28 18:00:00+09:00,2490.0,7120.0,2022-06-28 18:00:00,28585.0,0.0,,16.0,2140.99,10.0,晴れ,28585.0,9610.0
2022-06-28 18:30:00+09:00,610.0,880.0,2022-06-28 18:30:00,34761.0,0.0,,10.0,1231.04,10.0,晴れ,34761.0,1490.0
2022-06-28 19:00:00+09:00,20.0,0.0,2022-06-28 19:00:00,12637.0,0.0,,4.0,249.52,10.0,晴れ,12637.0,20.0
2022-06-28 19:30:00+09:00,0.0,0.0,2022-06-28 19:30:00,3002.0,0.0,,20.0,0.0,10.0,晴れ,3002.0,0.0
2022-06-28 20:00:00+09:00,0.0,0.0,2022-06-28 20:00:00,2619.0,0.0,,35.0,0.0,10.0,晴れ,2619.0,0.0
2022-06-28 20:30:00+09:00,0.0,0.0,2022-06-28 20:30:00,2627.0,0.0,,34.0,0.0,10.0,晴れ,2627.0,0.0
2022-06-28 21:00:00+09:00,0.0,0.0,2022-06-28 21:00:00,2568.0,0.0,,33.0,0.0,10.0,晴れ,2568.0,0.0
2022-06-28 21:30:00+09:00,0.0,0.0,2022-06-28 21:30:00,2640.0,0.0,,30.0,0.0,10.0,晴れ,2640.0,0.0
2022-06-28 22:00:00+09:00,0.0,0.0,2022-06-28 22:00:00,2578.0,0.0,,27.0,0.0,10.0,晴れ,2578.0,0.0
2022-06-28 22:30:00+09:00,0.0,0.0,2022-06-28 22:30:00,2658.0,0.0,,31.0,0.0,10.0,晴れ,2658.0,0.0
2022-06-28 23:00:00+09:00,0.0,0.0,2022-06-28 23:00:00,2777.0,0.0,,35.0,0.0,10.0,晴れ,2777.0,0.0
2022-06-28 23:30:00+09:00,0.0,0.0,2022-06-28 23:30:00,2507.0,0.0,,41.0,0.0,10.0,晴れ,2507.0,0.0
2022-06-29 00:00:00+09:00,0.0,0.0,2022-06-29 00:00:00,2595.0,0.0,,0.0,0.0,10.0,晴れ,2595.0,0.0
2022-06-29 00:30:00+09:00,0.0,0.0,2022-06-29 00:30:00,2672.0,0.0,,100.0,0.0,21.0,薄曇,2672.0,0.0
2022-06-29 01:00:00+09:00,0.0,0.0,2022-06-29 01:00:00,2577.0,0.0,,100.0,0.0,21.0,薄曇,2577.0,0.0
2022-06-29 01:30:00+09:00,0.0,0.0,2022-06-29 01:30:00,2551.0,0.0,,100.0,0.0,21.0,薄曇,2551.0,0.0
2022-06-29 02:00:00+09:00,0.0,0.0,2022-06-29 02:00:00,2584.0,0.0,,100.0,0.0,21.0,薄曇,2584.0,0.0
2022-06-29 02:30:00+09:00,0.0,0.0,2022-06-29 02:30:00,2488.0,0.0,,100.0,0.0,21.0,薄曇,2488.0,0.0
2022-06-29 03:00:00+09:00,0.0,0.0,2022-06-29 03:00:00,2456.0,0.0,,100.0,0.0,21.0,薄曇,2456.0,0.0
2022-06-29 03:30:00+09:00,0.0,0.0,2022-06-29 03:30:00,2550.0,0.0,,100.0,0.0,21.0,薄曇,2550.0,0.0
2022-06-29 04:00:00+09:00,0.0,0.0,2022-06-29 04:00:00,2461.0,0.0,,100.0,0.0,21.0,薄曇,2461.0,0.0
2022-06-29 04:30:00+09:00,70.0,0.0,2022-06-29 04:30:00,2393.0,0.0,,100.0,0.0,21.0,薄曇,2393.0,70.0
2022-06-29 05:00:00+09:00,860.0,3610.0,2022-06-29 05:00:00,373.0,2458.0,,100.0,384.75,21.0,薄曇,373.0,4470.0
2022-06-29 05:30:00+09:00,2330.0,11390.0,2022-06-29 05:30:00,0.0,11173.0,,100.0,1189.34,21.0,薄曇,0.0,13720.0
2022-06-29 06:00:00+09:00,5510.0,22850.0,2022-06-29 06:00:00,0.0,23328.0,,100.0,2006.2,21.0,薄曇,0.0,28360.0
2022-06-29 06:30:00+09:00,9490.0,39390.0,2022-06-29 06:30:00,0.0,32033.0,,100.0,2821.36,21.0,薄曇,0.0,48880.0
2022-06-29 07:00:00+09:00,12920.0,52960.0,2022-06-29 07:00:00,0.0,47295.0,,99.0,3622.23,21.0,薄曇,0.0,65880.0
2022-06-29 07:30:00+09:00,15880.0,64340.0,2022-06-29 07:30:00,0.0,60071.0,,70.0,4463.29,21.0,薄曇,0.0,80220.0
2022-06-29 08:00:00+09:00,18360.0,73990.0,2022-06-29 08:00:00,0.0,71224.0,,86.0,5038.75,21.0,薄曇,0.0,92350.0
2022-06-29 08:30:00+09:00,20050.0,80160.0,2022-06-29 08:30:00,0.0,77262.0,,83.0,5731.24,21.0,薄曇,0.0,100210.0
2022-06-29 09:00:00+09:00,22390.0,89150.0,2022-06-29 09:00:00,0.0,72163.0,,80.0,6364.15,21.0,薄曇,0.0,111540.0
2022-06-29 09:30:00+09:00,23830.0,94110.0,2022-06-29 09:30:00,0.0,78228.0,,74.0,7087.4,21.0,薄曇,0.0,117940.0
2022-06-29 10:00:00+09:00,24490.0,95610.0,2022-06-29 10:00:00,0.0,80879.0,,69.0,7750.38,21.0,薄曇,0.0,120100.0
2022-06-29 10:30:00+09:00,24600.0,96450.0,2022-06-29 10:30:00,0.0,79949.0,,61.0,8513.84,10.0,晴れ,0.0,121050.0
2022-06-29 11:00:00+09:00,24620.0,96090.0,2022-06-29 11:00:00,0.0,78348.0,,52.0,9198.36,10.0,晴れ,0.0,120710.0
2022-06-29 11:30:00+09:00,24610.0,96550.0,2022-06-29 11:30:00,0.0,74374.0,,49.0,9544.26,10.0,晴れ,0.0,121160.0
2022-06-29 12:00:00+09:00,24630.0,95010.0,2022-06-29 12:00:00,0.0,73086.0,,46.0,9769.28,10.0,晴れ,0.0,119640.0
2022-06-29 12:30:00+09:00,24450.0,95120.0,2022-06-29 12:30:00,0.0,74221.0,,49.0,9410.84,10.0,晴れ,0.0,119570.0
2022-06-29 13:00:00+09:00,24620.0,96280.0,2022-06-29 13:00:00,0.0,73106.0,,52.0,8939.32,10.0,晴れ,0.0,120900.0
2022-06-29 13:30:00+09:00,24540.0,94140.0,2022-06-29 13:30:00,0.0,70714.0,,48.0,8472.04,10.0,晴れ,0.0,118680.0
2022-06-29 14:00:00+09:00,24060.0,91800.0,2022-06-29 14:00:00,0.0,65751.0,,44.0,7914.22,21.0,薄曇,0.0,115860.0
2022-06-29 14:30:00+09:00,23030.0,87120.0,2022-06-29 14:30:00,0.0,62127.0,,37.0,7544.6,10.0,晴れ,0.0,110150.0
2022-06-29 15:00:00+09:00,21060.0,79180.0,2022-06-29 15:00:00,0.0,56087.0,,31.0,7061.39,10.0,晴れ,0.0,100240.0
2022-06-29 15:30:00+09:00,18960.0,71220.0,2022-06-29 15:30:00,0.0,44201.0,,16.0,6943.42,10.0,晴れ,0.0,90180.0
2022-06-29 16:00:00+09:00,16150.0,60120.0,2022-06-29 16:00:00,0.0,33134.0,,2.0,6615.68,10.0,晴れ,0.0,76270.0
2022-06-29 16:30:00+09:00,13070.0,47850.0,2022-06-29 16:30:00,0.0,15228.0,,2.0,5667.03,10.0,晴れ,0.0,60920.0
2022-06-29 17:00:00+09:00,9700.0,34370.0,2022-06-29 17:00:00,2540.0,3805.0,,1.0,4618.43,10.0,晴れ,2540.0,44070.0
2022-06-29 17:30:00+09:00,6420.0,21160.0,2022-06-29 17:30:00,11953.0,0.0,,0.0,3534.76,10.0,晴れ,11953.0,27580.0
2022-06-29 18:00:00+09:00,3250.0,9040.0,2022-06-29 18:00:00,26681.0,0.0,,0.0,2434.55,10.0,晴れ,26681.0,12290.0
2022-06-29 18:30:00+09:00,1010.0,1910.0,2022-06-29 18:30:00,33847.0,0.0,,0.0,1336.62,10.0,晴れ,33847.0,2920.0
2022-06-29 19:00:00+09:00,80.0,0.0,2022-06-29 19:00:00,11581.0,0.0,,0.0,259.78,10.0,晴れ,11581.0,80.0
2022-06-29 19:30:00+09:00,0.0,0.0,2022-06-29 19:30:00,4115.0,0.0,,0.0,0.0,10.0,晴れ,4115.0,0.0
2022-06-29 20:00:00+09:00,0.0,0.0,2022-06-29 20:00:00,2643.0,0.0,,0.0,0.0,10.0,晴れ,2643.0,0.0
2022-06-29 20:30:00+09:00,0.0,0.0,2022-06-29 20:30:00,2767.0,0.0,,0.0,0.0,10.0,晴れ,2767.0,0.0
2022-06-29 21:00:00+09:00,0.0,0.0,2022-06-29 21:00:00,2757.0,0.0,,0.0,0.0,10.0,晴れ,2757.0,0.0
2022-06-29 21:30:00+09:00,0.0,0.0,2022-06-29 21:30:00,2768.0,0.0,,0.0,0.0,10.0,晴れ,2768.0,0.0
2022-06-29 22:00:00+09:00,0.0,0.0,2022-06-29 22:00:00,2650.0,0.0,,0.0,0.0,10.0,晴れ,2650.0,0.0
2022-06-29 22:30:00+09:00,0.0,0.0,2022-06-29 22:30:00,2647.0,0.0,,0.0,0.0,10.0,晴れ,2647.0,0.0
2022-06-29 23:00:00+09:00,0.0,0.0,2022-06-29 23:00:00,2556.0,0.0,,0.0,0.0,10.0,晴れ,2556.0,0.0
2022-06-29 23:30:00+09:00,0.0,0.0,2022-06-29 23:30:00,2691.0,0.0,,0.0,0.0,10.0,晴れ,2691.0,0.0
2022-06-30 00:00:00+09:00,0.0,0.0,2022-06-30 00:00:00,2612.0,0.0,,0.0,0.0,10.0,晴れ,2612.0,0.0
2022-06-30 00:30:00+09:00,0.0,0.0,2022-06-30 00:30:00,2584.0,0.0,,0.0,0.0,10.0,晴れ,2584.0,0.0
2022-06-30 01:00:00+09:00,0.0,0.0,2022-06-30 01:00:00,2505.0,0.0,,0.0,0.0,10.0,晴れ,2505.0,0.0
2022-06-30 01:30:00+09:00,0.0,0.0,2022-06-30 01:30:00,2572.0,0.0,,0.0,0.0,10.0,晴れ,2572.0,0.0
2022-06-30 02:00:00+09:00,0.0,0.0,2022-06-30 02:00:00,2618.0,0.0,,0.0,0.0,10.0,晴れ,2618.0,0.0
2022-06-30 02:30:00+09:00,0.0,0.0,2022-06-30 02:30:00,2564.0,0.0,,0.0,0.0,10.0,晴れ,2564.0,0.0
2022-06-30 03:00:00+09:00,0.0,0.0,2022-06-30 03:00:00,2589.0,0.0,,0.0,0.0,10.0,晴れ,2589.0,0.0
2022-06-30 03:30:00+09:00,0.0,0.0,2022-06-30 03:30:00,2552.0,0.0,,0.0,0.0,10.0,晴れ,2552.0,0.0
2022-06-30 04:00:00+09:00,0.0,0.0,2022-06-30 04:00:00,2498.0,0.0,,0.0,0.0,10.0,晴れ,2498.0,0.0
2022-06-30 04:30:00+09:00,20.0,0.0,2022-06-30 04:30:00,2489.0,0.0,,0.0,0.0,10.0,晴れ,2489.0,20.0
2022-06-30 05:00:00+09:00,630.0,2390.0,2022-06-30 05:00:00,734.0,1322.0,,0.0,503.96,10.0,晴れ,734.0,3020.0
2022-06-30 05:30:00+09:00,2390.0,11730.0,2022-06-30 05:30:00,0.0,11510.0,,0.0,1587.89,10.0,晴れ,0.0,14120.0
2022-06-30 06:00:00+09:00,5860.0,24550.0,2022-06-30 06:00:00,0.0,22894.0,,0.0,2688.49,10.0,晴れ,0.0,30410.0
2022-06-30 06:30:00+09:00,9270.0,38510.0,2022-06-30 06:30:00,0.0,31350.0,,0.0,3786.93,10.0,晴れ,0.0,47780.0
2022-06-30 07:00:00+09:00,12760.0,52220.0,2022-06-30 07:00:00,0.0,46776.0,,0.0,4864.41,10.0,晴れ,0.0,64980.0
2022-06-30 07:30:00+09:00,15780.0,64000.0,2022-06-30 07:30:00,0.0,60117.0,,3.0,5868.84,10.0,晴れ,0.0,79780.0
2022-06-30 08:00:00+09:00,18610.0,74920.0,2022-06-30 08:00:00,0.0,72831.0,,2.0,6883.43,10.0,晴れ,0.0,93530.0
2022-06-30 08:30:00+09:00,20820.0,83360.0,2022-06-30 08:30:00,0.0,76587.0,,1.0,7790.42,10.0,晴れ,0.0,104180.0
2022-06-30 09:00:00+09:00,22530.0,89310.0,2022-06-30 09:00:00,0.0,75053.0,,1.0,8607.96,10.0,晴れ,0.0,111840.0
2022-06-30 09:30:00+09:00,23910.0,94520.0,2022-06-30 09:30:00,0.0,77200.0,,1.0,9322.05,10.0,晴れ,0.0,118430.0
2022-06-30 10:00:00+09:00,24550.0,97180.0,2022-06-30 10:00:00,0.0,79269.0,,2.0,9920.48,10.0,晴れ,0.0,121730.0
2022-06-30 10:30:00+09:00,24640.0,98200.0,2022-06-30 10:30:00,0.0,80869.0,,2.0,10393.0,10.0,晴れ,0.0,122840.0
2022-06-30 11:00:00+09:00,24580.0,96760.0,2022-06-30 11:00:00,0.0,75352.0,,3.0,10673.46,10.0,晴れ,0.0,121340.0
2022-06-30 11:30:00+09:00,24630.0,96590.0,2022-06-30 11:30:00,0.0,74179.0,,7.0,10501.32,10.0,晴れ,0.0,121220.0
2022-06-30 12:00:00+09:00,24630.0,95520.0,2022-06-30 12:00:00,0.0,70579.0,,10.0,10189.21,10.0,晴れ,0.0,120150.0
2022-06-30 12:30:00+09:00,24050.0,91800.0,2022-06-30 12:30:00,176.0,65077.0,,13.0,9966.76,10.0,晴れ,176.0,115850.0
2022-06-30 13:00:00+09:00,22730.0,85700.0,2022-06-30 13:00:00,1416.0,61096.0,,16.0,9612.0,10.0,晴れ,1416.0,108430.0
2022-06-30 13:30:00+09:00,23650.0,89940.0,2022-06-30 13:30:00,273.0,63024.0,,12.0,9586.51,10.0,晴れ,273.0,113590.0
2022-06-30 14:00:00+09:00,24100.0,90400.0,2022-06-30 14:00:00,0.0,63399.0,,8.0,9412.57,10.0,晴れ,0.0,114500.0
2022-06-30 14:30:00+09:00,22950.0,86390.0,2022-06-30 14:30:00,0.0,56220.0,,7.0,8888.29,10.0,晴れ,0.0,109340.0
2022-06-30 15:00:00+09:00,21040.0,78330.0,2022-06-30 15:00:00,0.0,49145.0,,6.0,8242.92,10.0,晴れ,0.0,99370.0
2022-06-30 15:30:00+09:00,18740.0,70130.0,2022-06-30 15:30:00,0.0,41018.0,,4.0,7525.55,10.0,晴れ,0.0,88870.0
2022-06-30 16:00:00+09:00,16010.0,59340.0,2022-06-30 16:00:00,0.0,26201.0,,2.0,6664.57,10.0,晴れ,0.0,75350.0
2022-06-30 16:30:00+09:00,12780.0,46190.0,2022-06-30 16:30:00,0.0,12290.0,,1.0,5669.01,10.0,晴れ,0.0,58970.0
2022-06-30 17:00:00+09:00,9550.0,33720.0,2022-06-30 17:00:00,3211.0,1963.0,,0.0,4620.3,10.0,晴れ,3211.0,43270.0
2022-06-30 17:30:00+09:00,6170.0,20310.0,2022-06-30 17:30:00,16411.0,0.0,,1.0,3536.37,10.0,晴れ,16411.0,26480.0
2022-06-30 18:00:00+09:00,3080.0,8340.0,2022-06-30 18:00:00,29087.0,0.0,,2.0,2435.77,10.0,晴れ,29087.0,11420.0
2022-06-30 18:30:00+09:00,790.0,1170.0,2022-06-30 18:30:00,35910.0,0.0,,3.0,1337.33,10.0,晴れ,35910.0,1960.0
2022-06-30 19:00:00+09:00,30.0,0.0,2022-06-30 19:00:00,20150.0,0.0,,4.0,258.67,10.0,晴れ,20150.0,30.0
2022-06-30 19:30:00+09:00,0.0,0.0,2022-06-30 19:30:00,7169.0,0.0,,4.0,0.0,10.0,晴れ,7169.0,0.0
2022-06-30 20:00:00+09:00,0.0,0.0,2022-06-30 20:00:00,4850.0,0.0,,4.0,0.0,10.0,晴れ,4850.0,0.0
2022-06-30 20:30:00+09:00,0.0,0.0,2022-06-30 20:30:00,2621.0,0.0,,3.0,0.0,10.0,晴れ,2621.0,0.0
2022-06-30 21:00:00+09:00,0.0,0.0,2022-06-30 21:00:00,2637.0,0.0,,2.0,0.0,10.0,晴れ,2637.0,0.0
2022-06-30 21:30:00+09:00,0.0,0.0,2022-06-30 21:30:00,2763.0,0.0,,2.0,0.0,10.0,晴れ,2763.0,0.0
2022-06-30 22:00:00+09:00,0.0,0.0,2022-06-30 22:00:00,2651.0,0.0,,2.0,0.0,10.0,晴れ,2651.0,0.0
2022-06-30 22:30:00+09:00,0.0,0.0,2022-06-30 22:30:00,2759.0,0.0,,2.0,0.0,10.0,晴れ,2759.0,0.0
2022-06-30 23:00:00+09:00,0.0,0.0,2022-06-30 23:00:00,2626.0,0.0,,3.0,0.0,10.0,晴れ,2626.0,0.0
2022-06-30 23:30:00+09:00,0.0,0.0,2022-06-30 23:30:00,2655.0,0.0,,4.0,0.0,10.0,晴れ,2655.0,0.0
2022-07-01 00:00:00+09:00,0.0,0.0,2022-07-01 00:00:00,2631.0,0.0,,0.0,0.0,10.0,晴れ,2631.0,0.0
2022-07-01 00:30:00+09:00,0.0,0.0,2022-07-01 00:30:00,2563.0,0.0,,0.0,0.0,10.0,晴れ,2563.0,0.0
2022-07-01 01:00:00+09:00,0.0,0.0,2022-07-01 01:00:00,2622.0,0.0,,0.0,0.0,10.0,晴れ,2622.0,0.0
2022-07-01 01:30:00+09:00,0.0,0.0,2022-07-01 01:30:00,2611.0,0.0,,0.0,0.0,10.0,晴れ,2611.0,0.0
2022-07-01 02:00:00+09:00,0.0,0.0,2022-07-01 02:00:00,2565.0,0.0,,0.0,0.0,10.0,晴れ,2565.0,0.0
2022-07-01 02:30:00+09:00,0.0,0.0,2022-07-01 02:30:00,2712.0,0.0,,0.0,0.0,10.0,晴れ,2712.0,0.0
2022-07-01 03:00:00+09:00,0.0,0.0,2022-07-01 03:00:00,2535.0,0.0,,0.0,0.0,10.0,晴れ,2535.0,0.0
2022-07-01 03:30:00+09:00,0.0,0.0,2022-07-01 03:30:00,2582.0,0.0,,0.0,0.0,10.0,晴れ,2582.0,0.0
2022-07-01 04:00:00+09:00,0.0,0.0,2022-07-01 04:00:00,2509.0,0.0,,0.0,0.0,10.0,晴れ,2509.0,0.0
2022-07-01 04:30:00+09:00,50.0,0.0,2022-07-01 04:30:00,2443.0,0.0,,0.0,0.0,10.0,晴れ,2443.0,50.0
2022-07-01 05:00:00+09:00,670.0,2420.0,2022-07-01 05:00:00,516.0,1196.0,,0.0,489.02,10.0,晴れ,516.0,3090.0
2022-07-01 05:30:00+09:00,2090.0,10300.0,2022-07-01 05:30:00,0.0,9857.0,,0.0,1573.27,10.0,晴れ,0.0,12390.0
2022-07-01 06:00:00+09:00,5290.0,21750.0,2022-07-01 06:00:00,0.0,20565.0,,1.0,2674.33,10.0,晴れ,0.0,27040.0
2022-07-01 06:30:00+09:00,8700.0,35890.0,2022-07-01 06:30:00,0.0,27746.0,,1.0,3773.34,10.0,晴れ,0.0,44590.0
2022-07-01 07:00:00+09:00,12010.0,49110.0,2022-07-01 07:00:00,0.0,42737.0,,2.0,4851.52,10.0,晴れ,0.0,61120.0
2022-07-01 07:30:00+09:00,15180.0,61620.0,2022-07-01 07:30:00,0.0,57222.0,,12.0,5330.83,10.0,晴れ,0.0,76800.0
2022-07-01 08:00:00+09:00,17960.0,72400.0,2022-07-01 08:00:00,0.0,70475.0,,13.0,6212.67,10.0,晴れ,0.0,90360.0
2022-07-01 08:30:00+09:00,20330.0,81460.0,2022-07-01 08:30:00,0.0,74589.0,,11.0,7160.89,10.0,晴れ,0.0,101790.0
2022-07-01 09:00:00+09:00,22320.0,88520.0,2022-07-01 09:00:00,0.0,71900.0,,9.0,8056.01,10.0,晴れ,0.0,110840.0
2022-07-01 09:30:00+09:00,23680.0,93550.0,2022-07-01 09:30:00,0.0,76554.0,,7.0,8872.47,10.0,晴れ,0.0,117230.0
2022-07-01 10:00:00+09:00,24400.0,95590.0,2022-07-01 10:00:00,0.0,78552.0,,5.0,9600.38,10.0,晴れ,0.0,119990.0
2022-07-01 10:30:00+09:00,24610.0,96240.0,2022-07-01 10:30:00,0.0,78149.0,,5.0,10137.06,10.0,晴れ,0.0,120850.0
2022-07-01 11:00:00+09:00,24640.0,96990.0,2022-07-01 11:00:00,0.0,76206.0,,5.0,10549.38,10.0,晴れ,0.0,121630.0
2022-07-01 11:30:00+09:00,24630.0,96740.0,2022-07-01 11:30:00,0.0,71894.0,,5.0,10707.6,10.0,晴れ,0.0,121370.0
2022-07-01 12:00:00+09:00,24620.0,95690.0,2022-07-01 12:00:00,0.0,70821.0,,5.0,10724.65,10.0,晴れ,0.0,120310.0
2022-07-01 12:30:00+09:00,24630.0,96580.0,2022-07-01 12:30:00,0.0,72862.0,,4.0,10745.69,10.0,晴れ,0.0,121210.0
2022-07-01 13:00:00+09:00,24640.0,94160.0,2022-07-01 13:00:00,0.0,70372.0,,3.0,10622.77,10.0,晴れ,0.0,118800.0
2022-07-01 13:30:00+09:00,24450.0,93740.0,2022-07-01 13:30:00,0.0,67532.0,,2.0,10264.59,10.0,晴れ,0.0,118190.0
2022-07-01 14:00:00+09:00,23850.0,92040.0,2022-07-01 14:00:00,0.0,63140.0,,2.0,9773.45,10.0,晴れ,0.0,115890.0
2022-07-01 14:30:00+09:00,22860.0,85880.0,2022-07-01 14:30:00,0.0,57491.0,,2.0,9168.89,10.0,晴れ,0.0,108740.0
2022-07-01 15:00:00+09:00,20810.0,78640.0,2022-07-01 15:00:00,0.0,49765.0,,1.0,8430.33,10.0,晴れ,0.0,99450.0
2022-07-01 15:30:00+09:00,18470.0,68630.0,2022-07-01 15:30:00,0.0,39395.0,,3.0,7584.67,10.0,晴れ,0.0,87100.0
2022-07-01 16:00:00+09:00,15860.0,58650.0,2022-07-01 16:00:00,0.0,28148.0,,4.0,6590.66,10.0,晴れ,0.0,74510.0
2022-07-01 16:30:00+09:00,12920.0,47320.0,2022-07-01 16:30:00,0.0,13998.0,,9.0,5402.98,10.0,晴れ,0.0,60240.0
2022-07-01 17:00:00+09:00,9660.0,34100.0,2022-07-01 17:00:00,2288.0,2385.0,,14.0,4238.37,10.0,晴れ,2288.0,43760.0
2022-07-01 17:30:00+09:00,6230.0,20640.0,2022-07-01 17:30:00,16821.0,0.0,,20.0,3061.6,10.0,晴れ,16821.0,26870.0
2022-07-01 18:00:00+09:00,3260.0,9110.0,2022-07-01 18:00:00,26551.0,0.0,,27.0,1984.88,21.0,薄曇,26551.0,12370.0
2022-07-01 18:30:00+09:00,940.0,1610.0,2022-07-01 18:30:00,32092.0,0.0,,20.0,1131.96,10.0,晴れ,32092.0,2550.0
2022-07-01 19:00:00+09:00,60.0,0.0,2022-07-01 19:00:00,14463.0,0.0,,14.0,226.83,10.0,晴れ,14463.0,60.0
2022-07-01 19:30:00+09:00,0.0,0.0,2022-07-01 19:30:00,8017.0,0.0,,10.0,0.0,10.0,晴れ,8017.0,0.0
2022-07-01 20:00:00+09:00,0.0,0.0,2022-07-01 20:00:00,3994.0,0.0,,7.0,0.0,10.0,晴れ,3994.0,0.0
2022-07-01 20:30:00+09:00,0.0,0.0,2022-07-01 20:30:00,2607.0,0.0,,8.0,0.0,10.0,晴れ,2607.0,0.0
2022-07-01 21:00:00+09:00,0.0,0.0,2022-07-01 21:00:00,2504.0,0.0,,9.0,0.0,10.0,晴れ,2504.0,0.0
2022-07-01 21:30:00+09:00,0.0,0.0,2022-07-01 21:30:00,2603.0,0.0,,8.0,0.0,10.0,晴れ,2603.0,0.0
2022-07-01 22:00:00+09:00,0.0,0.0,2022-07-01 22:00:00,2604.0,0.0,,8.0,0.0,10.0,晴れ,2604.0,0.0
2022-07-01 22:30:00+09:00,0.0,0.0,2022-07-01 22:30:00,2668.0,0.0,,7.0,0.0,10.0,晴れ,2668.0,0.0
2022-07-01 23:00:00+09:00,0.0,0.0,2022-07-01 23:00:00,2690.0,0.0,,6.0,0.0,10.0,晴れ,2690.0,0.0
2022-07-01 23:30:00+09:00,0.0,0.0,2022-07-01 23:30:00,2668.0,0.0,,5.0,0.0,10.0,晴れ,2668.0,0.0
2022-07-02 00:00:00+09:00,0.0,0.0,2022-07-02 00:00:00,2792.0,0.0,,3.0,0.0,10.0,晴れ,2792.0,0.0
2022-07-02 00:30:00+09:00,0.0,0.0,2022-07-02 00:30:00,2766.0,0.0,,2.0,0.0,10.0,晴れ,2766.0,0.0
2022-07-02 01:00:00+09:00,0.0,0.0,2022-07-02 01:00:00,2812.0,0.0,,1.0,0.0,10.0,晴れ,2812.0,0.0
2022-07-02 01:30:00+09:00,0.0,0.0,2022-07-02 01:30:00,2722.0,0.0,,0.0,0.0,10.0,晴れ,2722.0,0.0
2022-07-02 02:00:00+09:00,0.0,0.0,2022-07-02 02:00:00,2740.0,0.0,,8.0,0.0,10.0,晴れ,2740.0,0.0
2022-07-02 02:30:00+09:00,0.0,0.0,2022-07-02 02:30:00,2716.0,0.0,,34.0,0.0,21.0,薄曇,2716.0,0.0
2022-07-02 03:00:00+09:00,0.0,0.0,2022-07-02 03:00:00,2644.0,0.0,,41.0,0.0,21.0,薄曇,2644.0,0.0
2022-07-02 03:30:00+09:00,0.0,0.0,2022-07-02 03:30:00,2680.0,0.0,,59.0,0.0,22.0,くもり,2680.0,0.0
