,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-12-02 23:00:00+09:00,0,0,0,0,2/12/2022 23:00,2554,0,5,0,10,晴れ
2022-12-02 23:30:00+09:00,0,0,0,0,2/12/2022 23:30,2552,0,5,0,21,薄曇
2022-12-03 00:00:00+09:00,0,0,0,0,3/12/2022 0:00,2482,0,0,0,10,晴れ
2022-12-03 00:30:00+09:00,0,0,0,0,3/12/2022 0:30,2547,0,0,0,10,晴れ
2022-12-03 01:00:00+09:00,0,0,0,0,3/12/2022 1:00,2474,0,0,0,10,晴れ
2022-12-03 01:30:00+09:00,0,0,0,0,3/12/2022 1:30,2563,0,0,0,10,晴れ
2022-12-03 02:00:00+09:00,0,0,0,0,3/12/2022 2:00,2440,0,0,0,10,晴れ
2022-12-03 02:30:00+09:00,0,0,0,0,3/12/2022 2:30,2504,0,0,0,10,晴れ
2022-12-03 03:00:00+09:00,0,0,0,0,3/12/2022 3:00,2477,0,0,0,10,晴れ
2022-12-03 03:30:00+09:00,0,0,0,0,3/12/2022 3:30,2498,0,0,0,10,晴れ
2022-12-03 04:00:00+09:00,0,0,0,0,3/12/2022 4:00,2570,0,0,0,10,晴れ
2022-12-03 04:30:00+09:00,0,0,0,0,3/12/2022 4:30,2578,0,0,0,10,晴れ
2022-12-03 05:00:00+09:00,0,0,0,0,3/12/2022 5:00,2682,0,0,0,10,晴れ
2022-12-03 05:30:00+09:00,0,0,0,0,3/12/2022 5:30,2722,0,0,0,10,晴れ
2022-12-03 06:00:00+09:00,0,0,0,0,3/12/2022 6:00,2893,0,0,0,10,晴れ
2022-12-03 06:30:00+09:00,0,0,0,0,3/12/2022 6:30,3092,0,0,0,10,晴れ
2022-12-03 07:00:00+09:00,980,1010,880,860,3/12/2022 7:00,6105,0,0,333.12,10,晴れ
2022-12-03 07:30:00+09:00,4230,4180,3910,3730,3/12/2022 7:30,498,3597,27,1425.84,10,晴れ
2022-12-03 08:00:00+09:00,7870,7370,7230,6870,3/12/2022 8:00,3568,3644,3,2449.53,10,晴れ
2022-12-03 08:30:00+09:00,12150,11110,11030,10380,3/12/2022 8:30,40,9947,1,3386.65,10,晴れ
2022-12-03 09:00:00+09:00,15880,14460,14470,13550,3/12/2022 9:00,0,15990,0,4221.19,10,晴れ
2022-12-03 09:30:00+09:00,18790,17130,17000,15650,3/12/2022 9:30,0,25340,0,4938.85,10,晴れ
2022-12-03 10:00:00+09:00,21220,19300,19260,18580,3/12/2022 10:00,0,36685,0,5527.37,10,晴れ
2022-12-03 10:30:00+09:00,22720,20700,20640,19640,3/12/2022 10:30,0,43580,0,5976.66,10,晴れ
2022-12-03 11:00:00+09:00,23520,21390,21050,20010,3/12/2022 11:00,0,47184,0,6279.05,10,晴れ
2022-12-03 11:30:00+09:00,18730,16960,16920,16180,3/12/2022 11:30,281,33328,0,6429.36,10,晴れ
2022-12-03 12:00:00+09:00,22500,20380,20310,19320,3/12/2022 12:00,49,46180,0,6425.01,10,晴れ
2022-12-03 12:30:00+09:00,19800,17970,17900,16590,3/12/2022 12:30,147,38861,0,6266.09,10,晴れ
2022-12-03 13:00:00+09:00,16280,14780,14380,13430,3/12/2022 13:00,392,25945,0,5955.3,10,晴れ
2022-12-03 13:30:00+09:00,14070,12760,12660,12080,3/12/2022 13:30,791,19163,0,5497.98,10,晴れ
2022-12-03 14:00:00+09:00,13310,12090,11940,11430,3/12/2022 14:00,1271,17575,0,4901.94,10,晴れ
2022-12-03 14:30:00+09:00,8700,7920,7890,7420,3/12/2022 14:30,4060,5254,0,4177.37,10,晴れ
2022-12-03 15:00:00+09:00,6280,5730,5720,5390,3/12/2022 15:00,9838,16,0,3336.69,10,晴れ
2022-12-03 15:30:00+09:00,2600,2250,2320,2100,3/12/2022 15:30,25462,0,0,2394.27,10,晴れ
2022-12-03 16:00:00+09:00,260,240,240,200,3/12/2022 16:00,36891,0,0,1366.24,10,晴れ
2022-12-03 16:30:00+09:00,0,0,0,0,3/12/2022 16:30,38224,0,0,270.19,10,晴れ
2022-12-03 17:00:00+09:00,0,0,0,0,3/12/2022 17:00,39036,0,0,0,10,晴れ
2022-12-03 17:30:00+09:00,0,0,0,0,3/12/2022 17:30,38087,0,26,0,10,晴れ
2022-12-03 18:00:00+09:00,0,0,0,0,3/12/2022 18:00,39982,0,53,0,10,晴れ
2022-12-03 18:30:00+09:00,0,0,0,0,3/12/2022 18:30,25614,0,71,0,10,晴れ
2022-12-03 19:00:00+09:00,0,0,0,0,3/12/2022 19:00,6384,0,88,0,10,晴れ
2022-12-03 19:30:00+09:00,0,0,0,0,3/12/2022 19:30,2711,0,86,0,10,晴れ
2022-12-03 20:00:00+09:00,0,0,0,0,3/12/2022 20:00,2543,0,83,0,10,晴れ
2022-12-03 20:30:00+09:00,0,0,0,0,3/12/2022 20:30,2401,0,91,0,10,晴れ
2022-12-03 21:00:00+09:00,0,0,0,0,3/12/2022 21:00,2532,0,100,0,10,晴れ
2022-12-03 21:30:00+09:00,0,0,0,0,3/12/2022 21:30,2745,0,100,0,10,晴れ
2022-12-03 22:00:00+09:00,0,0,0,0,3/12/2022 22:00,2509,0,100,0,10,晴れ
2022-12-03 22:30:00+09:00,0,0,0,0,3/12/2022 22:30,2603,0,93,0,10,晴れ
2022-12-03 23:00:00+09:00,0,0,0,0,3/12/2022 23:00,2481,0,87,0,10,晴れ
2022-12-03 23:30:00+09:00,0,0,0,0,3/12/2022 23:30,2534,0,44,0,10,晴れ
2022-12-04 00:00:00+09:00,0,0,0,0,4/12/2022 0:00,2492,0,0,0,10,晴れ
2022-12-04 00:30:00+09:00,0,0,0,0,4/12/2022 0:30,2545,0,0,0,10,晴れ
2022-12-04 01:00:00+09:00,0,0,0,0,4/12/2022 1:00,2527,0,0,0,10,晴れ
2022-12-04 01:30:00+09:00,0,0,0,0,4/12/2022 1:30,2498,0,0,0,10,晴れ
2022-12-04 02:00:00+09:00,0,0,0,0,4/12/2022 2:00,2539,0,0,0,10,晴れ
2022-12-04 02:30:00+09:00,0,0,0,0,4/12/2022 2:30,2486,0,0,0,10,晴れ
2022-12-04 03:00:00+09:00,0,0,0,0,4/12/2022 3:00,2551,0,15,0,22,くもり
2022-12-04 03:30:00+09:00,0,0,0,0,4/12/2022 3:30,2515,0,15,0,21,薄曇
2022-12-04 04:00:00+09:00,0,0,0,0,4/12/2022 4:00,2642,0,8,0,21,薄曇
2022-12-04 04:30:00+09:00,0,0,0,0,4/12/2022 4:30,2611,0,13,0,10,晴れ
2022-12-04 05:00:00+09:00,0,0,0,0,4/12/2022 5:00,2755,0,8,0,21,薄曇
2022-12-04 05:30:00+09:00,0,0,0,0,4/12/2022 5:30,2761,0,3,0,21,薄曇
2022-12-04 06:00:00+09:00,0,0,0,0,4/12/2022 6:00,2776,0,4,0,10,晴れ
2022-12-04 06:30:00+09:00,0,0,0,0,4/12/2022 6:30,4373,0,2,0,10,晴れ
2022-12-04 07:00:00+09:00,560,580,540,520,4/12/2022 7:00,5904,0,4,282.28,10,晴れ
2022-12-04 07:30:00+09:00,2460,2430,2330,2180,4/12/2022 7:30,1338,2407,7,1025.06,21,薄曇
2022-12-04 08:00:00+09:00,3040,2880,2900,2740,4/12/2022 8:00,22061,0,5,1520.85,22,くもり
2022-12-04 08:30:00+09:00,5540,5220,5190,4830,4/12/2022 8:30,23728,21,7,1949.12,22,くもり
2022-12-04 09:00:00+09:00,6100,5750,5760,5490,4/12/2022 9:00,23973,0,7,2187.73,22,くもり
2022-12-04 09:30:00+09:00,16140,15150,15140,14330,4/12/2022 9:30,1710,18297,18,2128.46,22,くもり
2022-12-04 10:00:00+09:00,11400,10720,10730,10080,4/12/2022 10:00,6239,6871,39,2013.37,22,くもり
2022-12-04 10:30:00+09:00,7040,6680,6710,6430,4/12/2022 10:30,17362,163,46,2004.09,22,くもり
2022-12-04 11:00:00+09:00,13580,12820,12760,11890,4/12/2022 11:00,1700,10088,50,1909.42,22,くもり
2022-12-04 11:30:00+09:00,9460,8970,9040,8790,4/12/2022 11:30,7037,2411,57,2506.41,22,くもり
2022-12-04 12:00:00+09:00,17830,16750,16680,15810,4/12/2022 12:00,911,27419,67,3099.98,22,くもり
2022-12-04 12:30:00+09:00,16680,15580,15490,14260,4/12/2022 12:30,3,20766,55,2860.89,22,くもり
2022-12-04 13:00:00+09:00,11640,10910,10880,10270,4/12/2022 13:00,7785,12778,54,2564.65,22,くもり
2022-12-04 13:30:00+09:00,6470,6100,6100,5890,4/12/2022 13:30,14672,582,86,2409.25,22,くもり
2022-12-04 14:00:00+09:00,4170,3900,3880,3690,4/12/2022 14:00,22291,1,92,2185.76,22,くもり
2022-12-04 14:30:00+09:00,3030,2860,2830,2690,4/12/2022 14:30,27752,0,77,1889.01,22,くもり
2022-12-04 15:00:00+09:00,2370,2240,2240,2100,4/12/2022 15:00,34567,0,62,1530.18,22,くもり
2022-12-04 15:30:00+09:00,850,810,810,740,4/12/2022 15:30,37367,0,47,1373.77,22,くもり
2022-12-04 16:00:00+09:00,0,0,0,10,4/12/2022 16:00,43141,0,33,976.59,21,薄曇
2022-12-04 16:30:00+09:00,0,0,0,0,4/12/2022 16:30,43503,0,29,204.58,21,薄曇
2022-12-04 17:00:00+09:00,0,0,0,0,4/12/2022 17:00,40603,0,25,0,21,薄曇
2022-12-04 17:30:00+09:00,0,0,0,0,4/12/2022 17:30,41024,0,19,0,21,薄曇
2022-12-04 18:00:00+09:00,0,0,0,0,4/12/2022 18:00,32990,0,14,0,21,薄曇
2022-12-04 18:30:00+09:00,0,0,0,0,4/12/2022 18:30,25659,0,12,0,10,晴れ
2022-12-04 19:00:00+09:00,0,0,0,0,4/12/2022 19:00,7939,0,11,0,10,晴れ
2022-12-04 19:30:00+09:00,0,0,0,0,4/12/2022 19:30,2444,0,8,0,10,晴れ
2022-12-04 20:00:00+09:00,0,0,0,0,4/12/2022 20:00,2589,0,5,0,10,晴れ
2022-12-04 20:30:00+09:00,0,0,0,0,4/12/2022 20:30,2494,0,3,0,10,晴れ
2022-12-04 21:00:00+09:00,0,0,0,0,4/12/2022 21:00,2458,0,2,0,10,晴れ
2022-12-04 21:30:00+09:00,0,0,0,0,4/12/2022 21:30,2498,0,3,0,10,晴れ
2022-12-04 22:00:00+09:00,0,0,0,0,4/12/2022 22:00,2571,0,5,0,10,晴れ
2022-12-04 22:30:00+09:00,0,0,0,0,4/12/2022 22:30,2769,0,9,0,10,晴れ
2022-12-04 23:00:00+09:00,0,0,0,0,4/12/2022 23:00,2593,0,14,0,10,晴れ
2022-12-04 23:30:00+09:00,0,0,0,0,4/12/2022 23:30,2600,0,15,0,10,晴れ
2022-12-05 00:00:00+09:00,0,0,0,0,5/12/2022 0:00,2496,0,97,0,21,薄曇
2022-12-05 00:30:00+09:00,0,0,0,0,5/12/2022 0:30,2602,0,19,0,21,薄曇
2022-12-05 01:00:00+09:00,0,0,0,0,5/12/2022 1:00,2535,0,0,0,21,薄曇
2022-12-05 01:30:00+09:00,0,0,0,0,5/12/2022 1:30,2569,0,6,0,21,薄曇
2022-12-05 02:00:00+09:00,0,0,0,0,5/12/2022 2:00,2519,0,50,0,21,薄曇
2022-12-05 02:30:00+09:00,0,0,0,0,5/12/2022 2:30,2544,0,51,0,10,晴れ
2022-12-05 03:00:00+09:00,0,0,0,0,5/12/2022 3:00,2538,0,53,0,10,晴れ
2022-12-05 03:30:00+09:00,0,0,0,0,5/12/2022 3:30,2566,0,100,0,10,晴れ
2022-12-05 04:00:00+09:00,0,0,0,0,5/12/2022 4:00,2572,0,99,0,10,晴れ
2022-12-05 04:30:00+09:00,0,0,0,0,5/12/2022 4:30,2593,0,97,0,10,晴れ
2022-12-05 05:00:00+09:00,0,0,0,0,5/12/2022 5:00,2721,0,100,0,10,晴れ
2022-12-05 05:30:00+09:00,0,0,0,0,5/12/2022 5:30,2608,0,99,0,10,晴れ
2022-12-05 06:00:00+09:00,0,0,0,0,5/12/2022 6:00,2816,0,97,0,10,晴れ
2022-12-05 06:30:00+09:00,0,0,0,0,5/12/2022 6:30,3035,0,75,0,10,晴れ
2022-12-05 07:00:00+09:00,330,330,320,300,5/12/2022 7:00,1809,3,16,268.85,10,晴れ
2022-12-05 07:30:00+09:00,3230,3250,3120,3010,5/12/2022 7:30,0,9568,15,1175.09,10,晴れ
2022-12-05 08:00:00+09:00,6550,6390,6250,6090,5/12/2022 8:00,0,20324,12,1950.56,10,晴れ
2022-12-05 08:30:00+09:00,11320,10690,10720,10270,5/12/2022 8:30,1153,7915,4,2686.29,21,薄曇
2022-12-05 09:00:00+09:00,14780,13970,13740,12970,5/12/2022 9:00,193,13413,4,3307.96,21,薄曇
2022-12-05 09:30:00+09:00,18900,17730,17640,16610,5/12/2022 9:30,0,29804,5,3855.83,21,薄曇
2022-12-05 10:00:00+09:00,6610,6150,6090,5820,5/12/2022 10:00,17389,318,6,4295.41,21,薄曇
2022-12-05 10:30:00+09:00,7800,7310,7290,7020,5/12/2022 10:30,11256,0,3,4626.55,21,薄曇
2022-12-05 11:00:00+09:00,6760,6360,6350,6130,5/12/2022 11:00,13092,0,2,4845.98,21,薄曇
2022-12-05 11:30:00+09:00,4780,4460,4410,4190,5/12/2022 11:30,19539,0,7,4644.04,21,薄曇
2022-12-05 12:00:00+09:00,4660,4410,4440,4250,5/12/2022 12:00,22564,0,23,4324.03,21,薄曇
2022-12-05 12:30:00+09:00,10230,9660,9670,9380,5/12/2022 12:30,13749,3400,42,4255.75,21,薄曇
2022-12-05 13:00:00+09:00,11010,10350,10370,9970,5/12/2022 13:00,7933,2808,61,4100.37,21,薄曇
2022-12-05 13:30:00+09:00,4030,3810,3810,3610,5/12/2022 13:30,32402,0,58,3405.74,22,くもり
2022-12-05 14:00:00+09:00,6970,6570,6570,6220,5/12/2022 14:00,19958,117,50,2706.18,22,くもり
2022-12-05 14:30:00+09:00,5020,4730,4690,4510,5/12/2022 14:30,28410,0,65,2303.48,22,くもり
2022-12-05 15:00:00+09:00,4520,4260,4260,4090,5/12/2022 15:00,30603,0,81,1855.79,22,くもり
2022-12-05 15:30:00+09:00,2050,1930,1930,1780,5/12/2022 15:30,38626,0,83,1364.78,22,くもり
2022-12-05 16:00:00+09:00,190,190,190,170,5/12/2022 16:00,50641,0,86,797.07,22,くもり
2022-12-05 16:30:00+09:00,0,0,0,0,5/12/2022 16:30,51902,0,82,145.6,22,くもり
2022-12-05 17:00:00+09:00,0,0,0,0,5/12/2022 17:00,52398,0,78,0,22,くもり
2022-12-05 17:30:00+09:00,0,0,0,0,5/12/2022 17:30,50951,0,78,0,22,くもり
2022-12-05 18:00:00+09:00,0,0,0,0,5/12/2022 18:00,52443,0,78,0,22,くもり
2022-12-05 18:30:00+09:00,0,0,0,0,5/12/2022 18:30,41706,0,84,0,22,くもり
2022-12-05 19:00:00+09:00,0,0,0,0,5/12/2022 19:00,11483,0,91,0,22,くもり
2022-12-05 19:30:00+09:00,0,0,0,0,5/12/2022 19:30,2384,0,82,0,22,くもり
2022-12-05 20:00:00+09:00,0,0,0,0,5/12/2022 20:00,2322,0,74,0,22,くもり
2022-12-05 20:30:00+09:00,0,0,0,0,5/12/2022 20:30,2314,0,71,0,22,くもり
2022-12-05 21:00:00+09:00,0,0,0,0,5/12/2022 21:00,2642,0,68,0,22,くもり
2022-12-05 21:30:00+09:00,0,0,0,0,5/12/2022 21:30,2511,0,61,0,22,くもり
2022-12-05 22:00:00+09:00,0,0,0,0,5/12/2022 22:00,2491,0,55,0,22,くもり
2022-12-05 22:30:00+09:00,0,0,0,0,5/12/2022 22:30,2613,0,70,0,22,くもり
2022-12-05 23:00:00+09:00,0,0,0,0,5/12/2022 23:00,2541,0,85,0,22,くもり
2022-12-05 23:30:00+09:00,0,0,0,0,5/12/2022 23:30,2556,0,67,0,22,くもり
2022-12-06 00:00:00+09:00,0,0,0,0,6/12/2022 0:00,2561,0,100,0,22,くもり
2022-12-06 00:30:00+09:00,0,0,0,0,6/12/2022 0:30,2707,0,87,0,22,くもり
2022-12-06 01:00:00+09:00,0,0,0,0,6/12/2022 1:00,2504,0,18,0,22,くもり
2022-12-06 01:30:00+09:00,0,0,0,0,6/12/2022 1:30,2505,0,20,0,22,くもり
2022-12-06 02:00:00+09:00,0,0,0,0,6/12/2022 2:00,2430,0,17,0,22,くもり
2022-12-06 02:30:00+09:00,0,0,0,0,6/12/2022 2:30,2466,0,32,0,22,くもり
2022-12-06 03:00:00+09:00,0,0,0,0,6/12/2022 3:00,2473,0,24,0,21,薄曇
2022-12-06 03:30:00+09:00,0,0,0,0,6/12/2022 3:30,2564,0,11,0,10,晴れ
2022-12-06 04:00:00+09:00,0,0,0,0,6/12/2022 4:00,2545,0,17,0,10,晴れ
2022-12-06 04:30:00+09:00,0,0,0,0,6/12/2022 4:30,2576,0,15,0,10,晴れ
2022-12-06 05:00:00+09:00,0,0,0,0,6/12/2022 5:00,2672,0,11,0,10,晴れ
2022-12-06 05:30:00+09:00,0,0,0,0,6/12/2022 5:30,2710,0,2,0,10,晴れ
2022-12-06 06:00:00+09:00,0,0,0,0,6/12/2022 6:00,2788,0,45,0,10,晴れ
2022-12-06 06:30:00+09:00,0,0,0,0,6/12/2022 6:30,3941,0,50,0,10,晴れ
2022-12-06 07:00:00+09:00,530,500,490,450,6/12/2022 7:00,6395,0,22,180.21,21,薄曇
2022-12-06 07:30:00+09:00,2440,2280,2250,2120,6/12/2022 7:30,5551,85,69,706.33,22,くもり
2022-12-06 08:00:00+09:00,6220,6050,6110,6000,6/12/2022 8:00,789,9573,8,1151.73,22,くもり
2022-12-06 08:30:00+09:00,12330,11630,11650,11140,6/12/2022 8:30,0,26641,85,1723.09,22,くもり
2022-12-06 09:00:00+09:00,14970,14140,14140,13360,6/12/2022 9:00,0,33115,40,2312.89,22,くもり
2022-12-06 09:30:00+09:00,17720,16680,16640,15950,6/12/2022 9:30,33,43352,19,2124.88,22,くもり
2022-12-06 10:00:00+09:00,19380,18090,17970,17300,6/12/2022 10:00,322,49760,38,1918.07,22,くもり
2022-12-06 10:30:00+09:00,15300,13990,13690,13090,6/12/2022 10:30,1652,34544,5,2765.82,22,くもり
2022-12-06 11:00:00+09:00,12410,11430,11050,10590,6/12/2022 11:00,4876,26808,16,4006.6,21,薄曇
2022-12-06 11:30:00+09:00,21550,20220,20160,19510,6/12/2022 11:30,1000,58504,20,4370.46,21,薄曇
2022-12-06 12:00:00+09:00,20540,19150,19070,18400,6/12/2022 12:00,1164,54128,15,4644.18,21,薄曇
2022-12-06 12:30:00+09:00,23150,21630,21560,20630,6/12/2022 12:30,0,63116,30,4045.82,21,薄曇
2022-12-06 13:00:00+09:00,15890,14770,14640,13660,6/12/2022 13:00,448,35747,5,3426.89,22,くもり
2022-12-06 13:30:00+09:00,16500,15380,15300,14620,6/12/2022 13:30,0,38394,50,3269.47,22,くもり
2022-12-06 14:00:00+09:00,12460,11610,11510,11050,6/12/2022 14:00,1367,24590,61,3011.59,22,くもり
2022-12-06 14:30:00+09:00,2520,2370,2360,2130,6/12/2022 14:30,15398,0,49,2663.72,21,薄曇
2022-12-06 15:00:00+09:00,5030,4720,4670,4480,6/12/2022 15:00,8089,1355,37,2206.93,21,薄曇
2022-12-06 15:30:00+09:00,1620,1460,1460,1320,6/12/2022 15:30,20998,0,31,1476.29,22,くもり
2022-12-06 16:00:00+09:00,330,330,320,300,6/12/2022 16:00,27963,0,25,784.3,22,くもり
2022-12-06 16:30:00+09:00,0,0,0,0,6/12/2022 16:30,29754,0,42,157.92,22,くもり
2022-12-06 17:00:00+09:00,0,0,0,0,6/12/2022 17:00,27835,0,59,0,22,くもり
2022-12-06 17:30:00+09:00,0,0,0,0,6/12/2022 17:30,27429,0,56,0,22,くもり
2022-12-06 18:00:00+09:00,0,0,0,0,6/12/2022 18:00,26939,0,54,0,22,くもり
2022-12-06 18:30:00+09:00,0,0,0,0,6/12/2022 18:30,25985,0,37,0,22,くもり
2022-12-06 19:00:00+09:00,0,0,0,0,6/12/2022 19:00,7902,0,20,0,10,晴れ
2022-12-06 19:30:00+09:00,0,0,0,0,6/12/2022 19:30,2460,0,12,0,10,晴れ
2022-12-06 20:00:00+09:00,0,0,0,0,6/12/2022 20:00,2411,0,3,0,10,晴れ
2022-12-06 20:30:00+09:00,0,0,0,0,6/12/2022 20:30,2661,0,10,0,10,晴れ
2022-12-06 21:00:00+09:00,0,0,0,0,6/12/2022 21:00,2836,0,16,0,10,晴れ
2022-12-06 21:30:00+09:00,0,0,0,0,6/12/2022 21:30,2665,0,11,0,10,晴れ
2022-12-06 22:00:00+09:00,0,0,0,0,6/12/2022 22:00,2679,0,6,0,10,晴れ
2022-12-06 22:30:00+09:00,0,0,0,0,6/12/2022 22:30,2606,0,6,0,10,晴れ
2022-12-06 23:00:00+09:00,0,0,0,0,6/12/2022 23:00,2622,0,6,0,10,晴れ
2022-12-06 23:30:00+09:00,0,0,0,0,6/12/2022 23:30,2543,0,9,0,10,晴れ
2022-12-07 00:00:00+09:00,0,0,0,0,7/12/2022 0:00,2607,0,0,0,10,晴れ
2022-12-07 00:30:00+09:00,0,0,0,0,7/12/2022 0:30,2515,0,0,0,10,晴れ
2022-12-07 01:00:00+09:00,0,0,0,0,7/12/2022 1:00,2633,0,0,0,10,晴れ
2022-12-07 01:30:00+09:00,0,0,0,0,7/12/2022 1:30,2509,0,0,0,10,晴れ
2022-12-07 02:00:00+09:00,0,0,0,0,7/12/2022 2:00,2616,0,5,0,10,晴れ
2022-12-07 02:30:00+09:00,0,0,0,0,7/12/2022 2:30,2507,0,0,0,10,晴れ
2022-12-07 03:00:00+09:00,0,0,0,0,7/12/2022 3:00,2605,0,9,0,10,晴れ
2022-12-07 03:30:00+09:00,0,0,0,0,7/12/2022 3:30,2547,0,1,0,10,晴れ
2022-12-07 04:00:00+09:00,0,0,0,0,7/12/2022 4:00,2559,0,2,0,10,晴れ
2022-12-07 04:30:00+09:00,0,0,0,0,7/12/2022 4:30,2613,0,3,0,10,晴れ
2022-12-07 05:00:00+09:00,0,0,0,0,7/12/2022 5:00,2754,0,5,0,10,晴れ
2022-12-07 05:30:00+09:00,0,0,0,0,7/12/2022 5:30,2776,0,5,0,10,晴れ
2022-12-07 06:00:00+09:00,0,0,0,0,7/12/2022 6:00,2779,0,14,0,10,晴れ
2022-12-07 06:30:00+09:00,0,0,0,0,7/12/2022 6:30,3914,0,0,0,10,晴れ
2022-12-07 07:00:00+09:00,290,290,290,260,7/12/2022 7:00,7523,0,3,207.35,10,晴れ
2022-12-07 07:30:00+09:00,1710,1640,1590,1500,7/12/2022 7:30,31273,0,8,1106.44,10,晴れ
2022-12-07 08:00:00+09:00,1760,1670,1680,1590,7/12/2022 8:00,39693,0,0,1956.8,10,晴れ
2022-12-07 08:30:00+09:00,12850,12110,12120,11740,7/12/2022 8:30,9601,4150,2,2595.43,21,薄曇
2022-12-07 09:00:00+09:00,15520,14670,14680,14160,7/12/2022 9:00,1456,3314,12,3079.01,21,薄曇
2022-12-07 09:30:00+09:00,18180,17150,16990,16060,7/12/2022 9:30,244,14771,11,3583.11,21,薄曇
2022-12-07 10:00:00+09:00,20810,19580,19550,18680,7/12/2022 10:00,0,27343,1,3977.06,21,薄曇
2022-12-07 10:30:00+09:00,22930,21560,21490,20660,7/12/2022 10:30,0,35425,16,4053.68,21,薄曇
2022-12-07 11:00:00+09:00,23710,22160,22060,21030,7/12/2022 11:00,525,41712,16,4004.73,21,薄曇
2022-12-07 11:30:00+09:00,21110,19550,19110,18030,7/12/2022 11:30,3426,36477,14,4305.12,21,薄曇
2022-12-07 12:00:00+09:00,21170,19770,19700,19010,7/12/2022 12:00,0,36313,6,4513.71,21,薄曇
2022-12-07 12:30:00+09:00,19810,18530,18390,17060,7/12/2022 12:30,0,31726,22,4544.92,21,薄曇
2022-12-07 13:00:00+09:00,16970,15870,15820,15260,7/12/2022 13:00,0,20567,86,4457.7,21,薄曇
2022-12-07 13:30:00+09:00,11990,11240,11190,10690,7/12/2022 13:30,260,3725,32,4225.83,21,薄曇
2022-12-07 14:00:00+09:00,9480,8900,8880,8470,7/12/2022 14:00,6768,13,32,3867.81,21,薄曇
2022-12-07 14:30:00+09:00,6720,6310,6300,6050,7/12/2022 14:30,21487,0,26,3402.5,10,晴れ
2022-12-07 15:00:00+09:00,3280,3100,3090,2940,7/12/2022 15:00,30951,0,20,2803.55,10,晴れ
2022-12-07 15:30:00+09:00,1140,1090,1090,1020,7/12/2022 15:30,42837,0,31,1678.06,21,薄曇
2022-12-07 16:00:00+09:00,100,90,100,80,7/12/2022 16:00,54248,0,41,791.32,22,くもり
2022-12-07 16:30:00+09:00,0,0,0,0,7/12/2022 16:30,51909,0,49,139.25,22,くもり
2022-12-07 17:00:00+09:00,0,0,0,0,7/12/2022 17:00,50097,0,56,0,22,くもり
2022-12-07 17:30:00+09:00,0,0,0,0,7/12/2022 17:30,50074,0,51,0,21,薄曇
2022-12-07 18:00:00+09:00,0,0,0,0,7/12/2022 18:00,46228,0,46,0,10,晴れ
2022-12-07 18:30:00+09:00,0,0,0,0,7/12/2022 18:30,24860,0,26,0,10,晴れ
2022-12-07 19:00:00+09:00,0,0,0,0,7/12/2022 19:00,8384,0,7,0,10,晴れ
2022-12-07 19:30:00+09:00,0,0,0,0,7/12/2022 19:30,2300,0,10,0,10,晴れ
2022-12-07 20:00:00+09:00,0,0,0,0,7/12/2022 20:00,2383,0,13,0,10,晴れ
2022-12-07 20:30:00+09:00,0,0,0,0,7/12/2022 20:30,2434,0,19,0,21,薄曇
2022-12-07 21:00:00+09:00,0,0,0,0,7/12/2022 21:00,2758,0,24,0,21,薄曇
2022-12-07 21:30:00+09:00,0,0,0,0,7/12/2022 21:30,2662,0,19,0,21,薄曇
2022-12-07 22:00:00+09:00,0,0,0,0,7/12/2022 22:00,2582,0,14,0,21,薄曇
2022-12-07 22:30:00+09:00,0,0,0,0,7/12/2022 22:30,2572,0,13,0,21,薄曇
2022-12-07 23:00:00+09:00,0,0,0,0,7/12/2022 23:00,2499,0,11,0,21,薄曇
2022-12-07 23:30:00+09:00,0,0,0,0,7/12/2022 23:30,2545,0,17,0,21,薄曇
2022-12-08 00:00:00+09:00,0,0,0,0,8/12/2022 0:00,2590,0,0,0,10,晴れ
2022-12-08 00:30:00+09:00,0,0,0,0,8/12/2022 0:30,2519,0,0,0,10,晴れ
2022-12-08 01:00:00+09:00,0,0,0,0,8/12/2022 1:00,2621,0,0,0,10,晴れ
2022-12-08 01:30:00+09:00,0,0,0,0,8/12/2022 1:30,2532,0,0,0,10,晴れ
2022-12-08 02:00:00+09:00,0,0,0,0,8/12/2022 2:00,2584,0,4,0,10,晴れ
2022-12-08 02:30:00+09:00,0,0,0,0,8/12/2022 2:30,2482,0,0,0,10,晴れ
2022-12-08 03:00:00+09:00,0,0,0,0,8/12/2022 3:00,2590,0,2,0,10,晴れ
2022-12-08 03:30:00+09:00,0,0,0,0,8/12/2022 3:30,2505,0,0,0,10,晴れ
2022-12-08 04:00:00+09:00,0,0,0,0,8/12/2022 4:00,2588,0,0,0,10,晴れ
2022-12-08 04:30:00+09:00,0,0,0,0,8/12/2022 4:30,2541,0,0,0,21,薄曇
2022-12-08 05:00:00+09:00,0,0,0,0,8/12/2022 5:00,2771,0,0,0,21,薄曇
2022-12-08 05:30:00+09:00,0,0,0,0,8/12/2022 5:30,2801,0,0,0,10,晴れ
2022-12-08 06:00:00+09:00,0,0,0,0,8/12/2022 6:00,2775,0,0,0,10,晴れ
2022-12-08 06:30:00+09:00,0,0,0,0,8/12/2022 6:30,4703,0,7,0,10,晴れ
