,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name
2022-03-08 05:00:00+09:00,0,0,0,0,0,2022-03-08 05:00:00,31667,0,,,,,,,,,
2022-03-08 05:30:00+09:00,0,0,0,0,0,2022-03-08 05:30:00,43894,0,,,,,,,,,
2022-03-08 06:00:00+09:00,0,0,0,0,0,2022-03-08 06:00:00,43529,0,,,,,,,,,
2022-03-08 06:30:00+09:00,0,15,16,0,0,2022-03-08 06:30:00,43825,0,,,,,,,,,
2022-03-08 07:00:00+09:00,250,26,29,0,0,2022-03-08 07:00:00,71984,0,,,,,,,,,
2022-03-08 07:30:00+09:00,940,46,51,0,0,2022-03-08 07:30:00,76341,0,,,,,,,,,
2022-03-08 08:00:00+09:00,2130,85,94,0,0,2022-03-08 08:00:00,67676,0,,,,,,,,,
2022-03-08 08:30:00+09:00,3320,123,131,0,0,2022-03-08 08:30:00,68055,0,,,,,,,,,
2022-03-08 09:00:00+09:00,4800,175,190,0,0,2022-03-08 09:00:00,72090,0,,,,,,,,,
2022-03-08 09:30:00+09:00,5920,215,234,0,0,2022-03-08 09:30:00,70025,0,,,,,,,,,
2022-03-08 10:00:00+09:00,9700,350,378,0,0,2022-03-08 10:00:00,63598,0,,,,,,,,,
2022-03-08 10:30:00+09:00,12410,439,476,0,0,2022-03-08 10:30:00,63650,0,,,,,,,,,
2022-03-08 11:00:00+09:00,15380,548,592,0,0,2022-03-08 11:00:00,56934,0,,,,,,,,,
2022-03-08 11:30:00+09:00,18620,661,712,0,0,2022-03-08 11:30:00,60345,0,,,,,,,,,
2022-03-08 12:00:00+09:00,18880,668,719,0,0,2022-03-08 12:00:00,58045,0,,,,,,,,,
2022-03-08 12:30:00+09:00,20010,709,763,0,0,2022-03-08 12:30:00,53423,0,,,,,,,,,
2022-03-08 13:00:00+09:00,22740,803,867,0,0,2022-03-08 13:00:00,45952,0,,,,,,,,,
2022-03-08 13:30:00+09:00,18710,664,718,0,0,2022-03-08 13:30:00,55273,0,,,,,,,,,
2022-03-08 14:00:00+09:00,29440,1051,1139,0,0,2022-03-08 14:00:00,37601,0,,,,,,,,,
2022-03-08 14:30:00+09:00,17330,603,643,0,0,2022-03-08 14:30:00,53048,0,,,,,,,,,
2022-03-08 15:00:00+09:00,13450,483,520,0,0,2022-03-08 15:00:00,57480,0,,,,,,,,,
2022-03-08 15:30:00+09:00,10780,381,414,0,0,2022-03-08 15:30:00,59599,0,,,,,,,,,
2022-03-08 16:00:00+09:00,7690,277,301,0,0,2022-03-08 16:00:00,64963,0,,,,,,,,,
2022-03-08 16:30:00+09:00,4210,151,166,0,0,2022-03-08 16:30:00,71004,0,,,,,,,,,
2022-03-08 17:00:00+09:00,1230,50,58,0,0,2022-03-08 17:00:00,72942,0,,,,,,,,,
2022-03-08 17:30:00+09:00,0,2,3,0,0,2022-03-08 17:30:00,72984,0,,,,,,,,,
2022-03-08 18:00:00+09:00,0,0,0,0,0,2022-03-08 18:00:00,72437,0,,,,,,,,,
2022-03-08 18:30:00+09:00,0,0,0,0,0,2022-03-08 18:30:00,79165,0,,,,,,,,,
2022-03-08 19:00:00+09:00,0,0,0,0,0,2022-03-08 19:00:00,71525,0,,,,,,,,,
2022-03-08 19:30:00+09:00,0,0,0,0,0,2022-03-08 19:30:00,70537,0,,,,,,,,,
2022-03-08 20:00:00+09:00,0,0,0,0,0,2022-03-08 20:00:00,70206,0,,,,,,,,,
2022-03-08 20:30:00+09:00,0,0,0,0,0,2022-03-08 20:30:00,68176,0,,,,,,,,,
2022-03-08 21:00:00+09:00,0,0,0,0,0,2022-03-08 21:00:00,69295,0,,,,,,,,,
2022-03-08 21:30:00+09:00,0,0,0,0,0,2022-03-08 21:30:00,57496,0,,,,,,,,,
2022-03-08 22:00:00+09:00,0,0,0,0,0,2022-03-08 22:00:00,43146,0,,,,,,,,,
2022-03-08 22:30:00+09:00,0,0,0,0,0,2022-03-08 22:30:00,37388,0,,,,,,,,,
2022-03-08 23:00:00+09:00,0,0,0,0,0,2022-03-08 23:00:00,38103,0,,,,,,,,,
2022-03-08 23:30:00+09:00,0,0,0,0,0,2022-03-08 23:30:00,35194,0,,,,,,,,,
2022-03-09 00:00:00+09:00,0,0,0,0,0,2022-03-09 00:00:00,33888,0,,,,,,,,,
2022-03-09 00:30:00+09:00,0,0,0,0,0,2022-03-09 00:30:00,35353,0,,,,,,,,,
2022-03-09 01:00:00+09:00,0,0,0,0,0,2022-03-09 01:00:00,32429,0,,,,,,,,,
2022-03-09 01:30:00+09:00,0,0,0,0,0,2022-03-09 01:30:00,34876,0,,,,,,,,,
2022-03-09 02:00:00+09:00,0,0,0,0,0,2022-03-09 02:00:00,33376,0,,,,,,,,,
2022-03-09 02:30:00+09:00,0,0,0,0,0,2022-03-09 02:30:00,30385,0,,,,,,,,,
2022-03-09 03:00:00+09:00,0,0,0,0,0,2022-03-09 03:00:00,30733,0,,,,,,,,,
2022-03-09 03:30:00+09:00,0,0,0,0,0,2022-03-09 03:30:00,30124,0,,,,,,,,,
2022-03-09 04:00:00+09:00,0,0,0,0,0,2022-03-09 04:00:00,27622,0,,,,,,,,,
2022-03-09 04:30:00+09:00,0,0,0,0,0,2022-03-09 04:30:00,35482,0,,,,,,,,,
2022-03-09 05:00:00+09:00,0,0,0,0,0,2022-03-09 05:00:00,31563,0,,,,,,,,,
2022-03-09 05:30:00+09:00,0,0,0,0,0,2022-03-09 05:30:00,44982,0,,,,,,,,,
2022-03-09 06:00:00+09:00,140,15,19,0,0,2022-03-09 06:00:00,44561,0,,,,,,,,,
2022-03-09 06:30:00+09:00,2910,82,108,0,0,2022-03-09 06:30:00,47764,0,,,,,,,,,
2022-03-09 07:00:00+09:00,8490,223,310,0,0,2022-03-09 07:00:00,68632,0,,,,,,,,,
2022-03-09 07:30:00+09:00,6750,244,268,0,0,2022-03-09 07:30:00,67881,0,,,,,,,,,
2022-03-09 08:00:00+09:00,7510,275,296,0,0,2022-03-09 08:00:00,59905,0,,,,,,,,,
2022-03-09 08:30:00+09:00,9180,334,361,0,0,2022-03-09 08:30:00,59212,0,,,,,,,,,
2022-03-09 09:00:00+09:00,11770,425,460,0,0,2022-03-09 09:00:00,65615,0,,,,,,,,,
2022-03-09 09:30:00+09:00,19230,689,745,0,0,2022-03-09 09:30:00,55603,0,,,,,,,,,
2022-03-09 10:00:00+09:00,25480,923,1002,0,0,2022-03-09 10:00:00,49705,0,,,,,,,,,
2022-03-09 10:30:00+09:00,38880,1345,1434,0,0,2022-03-09 10:30:00,37692,0,,,,,,,,,
2022-03-09 11:00:00+09:00,40410,1398,1484,0,0,2022-03-09 11:00:00,37077,0,,,,,,,,,
2022-03-09 11:30:00+09:00,40880,1423,1507,0,0,2022-03-09 11:30:00,38967,0,,,,,,,,,
2022-03-09 12:00:00+09:00,40700,1410,1497,0,0,2022-03-09 12:00:00,39523,0,,,,,,,,,
2022-03-09 12:30:00+09:00,37340,1325,1430,0,0,2022-03-09 12:30:00,43857,0,,,,,,,,,
2022-03-09 13:00:00+09:00,34530,1195,1279,0,0,2022-03-09 13:00:00,39020,0,,,,,,,,,
2022-03-09 13:30:00+09:00,29690,1008,1066,0,0,2022-03-09 13:30:00,45234,0,,,,,,,,,
2022-03-09 14:00:00+09:00,17760,627,686,0,0,2022-03-09 14:00:00,56240,0,,,,,,,,,
2022-03-09 14:30:00+09:00,20870,775,811,0,0,2022-03-09 14:30:00,52469,0,,,,,,,,,
2022-03-09 15:00:00+09:00,19580,696,753,0,0,2022-03-09 15:00:00,51647,0,,,,,,,,,
2022-03-09 15:30:00+09:00,14230,517,573,0,0,2022-03-09 15:30:00,61408,0,,,,,,,,,
2022-03-09 16:00:00+09:00,8620,318,329,0,0,2022-03-09 16:00:00,66331,0,,,,,,,,,
2022-03-09 16:30:00+09:00,4460,165,167,0,0,2022-03-09 16:30:00,70335,0,,,,,,,,,
2022-03-09 17:00:00+09:00,1450,58,65,0,0,2022-03-09 17:00:00,72670,0,,,,,,,,,
2022-03-09 17:30:00+09:00,0,3,4,0,0,2022-03-09 17:30:00,74957,0,,,,,,,,,
2022-03-09 18:00:00+09:00,0,0,0,0,0,2022-03-09 18:00:00,74955,0,,,,,,,,,
2022-03-09 18:30:00+09:00,0,0,0,0,0,2022-03-09 18:30:00,75877,0,,,,,,,,,
2022-03-09 19:00:00+09:00,0,0,0,0,0,2022-03-09 19:00:00,72674,0,,,,,,,,,
2022-03-09 19:30:00+09:00,0,0,0,0,0,2022-03-09 19:30:00,71657,0,,,,,,,,,
2022-03-09 20:00:00+09:00,0,0,0,0,0,2022-03-09 20:00:00,71891,0,,,,,,,,,
2022-03-09 20:30:00+09:00,0,0,0,0,0,2022-03-09 20:30:00,69204,0,,,,,,,,,
2022-03-09 21:00:00+09:00,0,0,0,0,0,2022-03-09 21:00:00,67924,0,,,,,,,,,
2022-03-09 21:30:00+09:00,0,0,0,0,0,2022-03-09 21:30:00,54691,0,,,,,,,,,
2022-03-09 22:00:00+09:00,0,0,0,0,0,2022-03-09 22:00:00,40390,0,,,,,,,,,
2022-03-09 22:30:00+09:00,0,0,0,0,0,2022-03-09 22:30:00,38628,0,,,,,,,,,
2022-03-09 23:00:00+09:00,0,0,0,0,0,2022-03-09 23:00:00,35267,0,,,,,,,,,
2022-03-09 23:30:00+09:00,0,0,0,0,0,2022-03-09 23:30:00,33724,0,,,,,,,,,
2022-03-10 00:00:00+09:00,0,0,0,0,0,2022-03-10 00:00:00,34238,0,,,,,,,,,
2022-03-10 00:30:00+09:00,0,0,0,0,0,2022-03-10 00:30:00,32625,0,,,,,,,,,
2022-03-10 01:00:00+09:00,0,0,0,0,0,2022-03-10 01:00:00,29759,0,,,,,,,,,
2022-03-10 01:30:00+09:00,0,0,0,0,0,2022-03-10 01:30:00,33738,0,,,,,,,,,
2022-03-10 02:00:00+09:00,0,0,0,0,0,2022-03-10 02:00:00,29450,0,,,,,,,,,
2022-03-10 02:30:00+09:00,0,0,0,0,0,2022-03-10 02:30:00,31230,0,,,,,,,,,
2022-03-10 03:00:00+09:00,0,0,0,0,0,2022-03-10 03:00:00,29875,0,,,,,,,,,
2022-03-10 03:30:00+09:00,0,0,0,0,0,2022-03-10 03:30:00,28582,0,,,,,,,,,
2022-03-10 04:00:00+09:00,0,0,0,0,0,2022-03-10 04:00:00,28896,0,,,,,,,,,
2022-03-10 04:30:00+09:00,0,0,0,0,0,2022-03-10 04:30:00,32333,0,,,,,,,,,
2022-03-10 05:00:00+09:00,0,0,0,0,0,2022-03-10 05:00:00,29690,0,,,,,,,,,
2022-03-10 05:30:00+09:00,0,0,0,0,0,2022-03-10 05:30:00,31619,0,,,,,,,,,
2022-03-10 06:00:00+09:00,500,29,34,0,0,2022-03-10 06:00:00,43899,0,,,,,,,,,
2022-03-10 06:30:00+09:00,2100,78,97,0,0,2022-03-10 06:30:00,47074,0,,,,,,,,,
2022-03-10 07:00:00+09:00,7860,157,262,0,0,2022-03-10 07:00:00,58606,0,,,,,,,,,
2022-03-10 07:30:00+09:00,14850,470,439,0,0,2022-03-10 07:30:00,64826,0,,,,,,,,,
2022-03-10 08:00:00+09:00,18670,590,644,0,0,2022-03-10 08:00:00,49483,0,,,,,,,,,
2022-03-10 08:30:00+09:00,24370,791,909,0,0,2022-03-10 08:30:00,45959,0,,,,,,,,,
2022-03-10 09:00:00+09:00,28060,967,1036,0,0,2022-03-10 09:00:00,46460,0,,,,,,,,,
2022-03-10 09:30:00+09:00,28470,988,1063,0,0,2022-03-10 09:30:00,46898,0,,,,,,,,,
2022-03-10 10:00:00+09:00,32290,1134,1209,0,0,2022-03-10 10:00:00,42105,0,,,,,,,,,
2022-03-10 10:30:00+09:00,33230,1170,1248,0,0,2022-03-10 10:30:00,44049,0,,,,,,,,,
2022-03-10 11:00:00+09:00,31930,1131,1207,0,0,2022-03-10 11:00:00,45067,0,,,,,,,,,
2022-03-10 11:30:00+09:00,32180,1133,1209,0,0,2022-03-10 11:30:00,48124,0,,,,,,,,,
2022-03-10 12:00:00+09:00,30310,1067,1145,0,0,2022-03-10 12:00:00,49037,0,,,,,,,,,
2022-03-10 12:30:00+09:00,22130,775,832,0,0,2022-03-10 12:30:00,59527,0,,,,,,,,,
2022-03-10 13:00:00+09:00,18590,657,703,0,0,2022-03-10 13:00:00,52991,0,,,,,,,,,
2022-03-10 13:30:00+09:00,24250,848,910,0,0,2022-03-10 13:30:00,49823,0,,,,,,,,,
2022-03-10 14:00:00+09:00,24920,866,916,0,0,2022-03-10 14:00:00,48801,0,,,,,,,,,
2022-03-10 14:30:00+09:00,25640,896,971,0,0,2022-03-10 14:30:00,44588,0,,,,,,,,,
2022-03-10 15:00:00+09:00,19710,700,770,0,0,2022-03-10 15:00:00,53222,0,,,,,,,,,
2022-03-10 15:30:00+09:00,13420,484,530,0,0,2022-03-10 15:30:00,58616,0,,,,,,,,,
2022-03-10 16:00:00+09:00,7900,293,314,0,0,2022-03-10 16:00:00,65896,0,,,,,,,,,
2022-03-10 16:30:00+09:00,4260,155,162,0,0,2022-03-10 16:30:00,74115,0,,,,,,,,,
2022-03-10 17:00:00+09:00,1340,53,61,0,0,2022-03-10 17:00:00,71114,0,,,,,,,,,
2022-03-10 17:30:00+09:00,40,6,7,0,0,2022-03-10 17:30:00,72005,0,,,,,,,,,
2022-03-10 18:00:00+09:00,0,0,0,0,0,2022-03-10 18:00:00,72893,0,,,,,,,,,
2022-03-10 18:30:00+09:00,0,0,0,0,0,2022-03-10 18:30:00,81012,0,,,,,,,,,
2022-03-10 19:00:00+09:00,0,0,0,0,0,2022-03-10 19:00:00,77254,0,,,,,,,,,
2022-03-10 19:30:00+09:00,0,0,0,0,0,2022-03-10 19:30:00,74473,0,,,,,,,,,
2022-03-10 20:00:00+09:00,0,0,0,0,0,2022-03-10 20:00:00,71503,0,,,,,,,,,
2022-03-10 20:30:00+09:00,0,0,0,0,0,2022-03-10 20:30:00,69710,0,,,,,,,,,
2022-03-10 21:00:00+09:00,0,0,0,0,0,2022-03-10 21:00:00,69870,0,,,,,,,,,
2022-03-10 21:30:00+09:00,0,0,0,0,0,2022-03-10 21:30:00,57433,0,,,,,,,,,
2022-03-10 22:00:00+09:00,0,0,0,0,0,2022-03-10 22:00:00,42291,0,,,,,,,,,
2022-03-10 22:30:00+09:00,0,0,0,0,0,2022-03-10 22:30:00,38791,0,,,,,,,,,
2022-03-10 23:00:00+09:00,0,0,0,0,0,2022-03-10 23:00:00,37407,0,,,,,,,,,
2022-03-10 23:30:00+09:00,0,0,0,0,0,2022-03-10 23:30:00,37928,0,,,,,,,,,
2022-03-11 00:00:00+09:00,0,0,0,0,0,2022-03-11 00:00:00,36603,0,,,,,,,,,
2022-03-11 00:30:00+09:00,0,0,0,0,0,2022-03-11 00:30:00,37246,0,,,,,,,,,
2022-03-11 01:00:00+09:00,0,0,0,0,0,2022-03-11 01:00:00,33324,0,,,,,,,,,
2022-03-11 01:30:00+09:00,0,0,0,0,0,2022-03-11 01:30:00,34632,0,,,,,,,,,
2022-03-11 02:00:00+09:00,0,0,0,0,0,2022-03-11 02:00:00,34429,0,,,,,,,,,
2022-03-11 02:30:00+09:00,0,0,0,0,0,2022-03-11 02:30:00,30195,0,,,,,,,,,
2022-03-11 03:00:00+09:00,0,0,0,0,0,2022-03-11 03:00:00,28176,0,,,,,,,,,
2022-03-11 03:30:00+09:00,0,0,0,0,0,2022-03-11 03:30:00,31459,0,,,,,,,,,
2022-03-11 04:00:00+09:00,0,0,0,0,0,2022-03-11 04:00:00,30463,0,,,,,,,,,
2022-03-11 04:30:00+09:00,0,0,0,0,0,2022-03-11 04:30:00,31648,0,,,,,,,,,
2022-03-11 05:00:00+09:00,0,0,0,0,0,2022-03-11 05:00:00,33097,0,,,,,,,,,
2022-03-11 05:30:00+09:00,0,0,0,0,0,2022-03-11 05:30:00,41921,0,,,,,,,,,
2022-03-11 06:00:00+09:00,320,23,26,0,0,2022-03-11 06:00:00,38996,0,,,,,,,,,
2022-03-11 06:30:00+09:00,2010,82,86,0,0,2022-03-11 06:30:00,43878,0,,,,,,,,,
2022-03-11 07:00:00+09:00,5770,192,218,0,0,2022-03-11 07:00:00,60841,0,,,,,,,,,
2022-03-11 07:30:00+09:00,8380,298,325,0,0,2022-03-11 07:30:00,69321,0,,,,,,,,,
2022-03-11 08:00:00+09:00,13240,459,503,0,0,2022-03-11 08:00:00,59815,0,,,,,,,,,
2022-03-11 08:30:00+09:00,16580,578,626,0,0,2022-03-11 08:30:00,52971,0,,,,,,,,,
2022-03-11 09:00:00+09:00,23160,818,875,0,0,2022-03-11 09:00:00,53427,0,,,,,,,,,
2022-03-11 09:30:00+09:00,28980,1007,1076,0,0,2022-03-11 09:30:00,47438,0,,,,,,,,,
2022-03-11 10:00:00+09:00,34650,1199,1278,0,0,2022-03-11 10:00:00,40196,0,,,,,,,,,
2022-03-11 10:30:00+09:00,36580,1273,1353,0,0,2022-03-11 10:30:00,41659,0,,,,,,,,,
2022-03-11 11:00:00+09:00,38230,1339,1421,0,0,2022-03-11 11:00:00,41097,0,,,,,,,,,
2022-03-11 11:30:00+09:00,39170,1377,1462,0,0,2022-03-11 11:30:00,40308,0,,,,,,,,,
2022-03-11 12:00:00+09:00,38500,1352,1437,0,0,2022-03-11 12:00:00,37249,0,,,,,,,,,
2022-03-11 12:30:00+09:00,36950,1297,1383,0,0,2022-03-11 12:30:00,37662,0,,,,,,,,,
2022-03-11 13:00:00+09:00,35590,1249,1333,0,0,2022-03-11 13:00:00,35338,0,,,,,,,,,
2022-03-11 13:30:00+09:00,32880,1152,1235,0,0,2022-03-11 13:30:00,40821,0,,,,,,,,,
2022-03-11 14:00:00+09:00,29010,1015,1094,0,0,2022-03-11 14:00:00,43470,0,,,,,,,,,
2022-03-11 14:30:00+09:00,23970,838,910,0,0,2022-03-11 14:30:00,50549,0,,,,,,,,,
2022-03-11 15:00:00+09:00,18780,665,725,0,0,2022-03-11 15:00:00,52397,0,,,,,,,,,
2022-03-11 15:30:00+09:00,14200,508,561,0,0,2022-03-11 15:30:00,57107,0,,,,,,,,,
2022-03-11 16:00:00+09:00,9050,332,348,0,0,2022-03-11 16:00:00,62769,0,,,,,,,,,
2022-03-11 16:30:00+09:00,5660,207,222,0,0,2022-03-11 16:30:00,68722,0,,,,,,,,,
2022-03-11 17:00:00+09:00,2460,93,103,0,0,2022-03-11 17:00:00,73081,0,,,,,,,,,
2022-03-11 17:30:00+09:00,80,7,8,0,0,2022-03-11 17:30:00,72134,0,,,,,,,,,
2022-03-11 18:00:00+09:00,0,0,0,0,0,2022-03-11 18:00:00,72344,0,,,,,,,,,
2022-03-11 18:30:00+09:00,0,0,0,0,0,2022-03-11 18:30:00,78358,0,,,,,,,,,
2022-03-11 19:00:00+09:00,0,0,0,0,0,2022-03-11 19:00:00,75496,0,,,,,,,,,
2022-03-11 19:30:00+09:00,0,0,0,0,0,2022-03-11 19:30:00,77125,0,,,,,,,,,
2022-03-11 20:00:00+09:00,0,0,0,0,0,2022-03-11 20:00:00,73885,0,,,,,,,,,
2022-03-11 20:30:00+09:00,0,0,0,0,0,2022-03-11 20:30:00,72131,0,,,,,,,,,
2022-03-11 21:00:00+09:00,0,0,0,0,0,2022-03-11 21:00:00,70185,0,,,,,,,,,
2022-03-11 21:30:00+09:00,0,0,0,0,0,2022-03-11 21:30:00,60234,0,,,,,,,,,
2022-03-11 22:00:00+09:00,0,0,0,0,0,2022-03-11 22:00:00,45710,0,,,,,,,,,
2022-03-11 22:30:00+09:00,0,0,0,0,0,2022-03-11 22:30:00,39119,0,,,,,,,,,
2022-03-11 23:00:00+09:00,0,0,0,0,0,2022-03-11 23:00:00,37637,0,,,,,,,,,
2022-03-11 23:30:00+09:00,0,0,0,0,0,2022-03-11 23:30:00,38342,0,,,,,,,,,
2022-03-12 00:00:00+09:00,0,0,0,0,0,2022-03-12 00:00:00,34053,0,,,,,,,,,
2022-03-12 00:30:00+09:00,0,0,0,0,0,2022-03-12 00:30:00,33443,0,,,,,,,,,
2022-03-12 01:00:00+09:00,0,0,0,0,0,2022-03-12 01:00:00,33400,0,,,,,,,,,
2022-03-12 01:30:00+09:00,0,0,0,0,0,2022-03-12 01:30:00,33624,0,,,,,,,,,
2022-03-12 02:00:00+09:00,0,0,0,0,0,2022-03-12 02:00:00,34067,0,,,,,,,,,
2022-03-12 02:30:00+09:00,0,0,0,0,0,2022-03-12 02:30:00,31130,0,,,,,,,,,
2022-03-12 03:00:00+09:00,0,0,0,0,0,2022-03-12 03:00:00,29807,0,,,,,,,,,
2022-03-12 03:30:00+09:00,0,0,0,0,0,2022-03-12 03:30:00,32508,0,,,,,,,,,
2022-03-12 04:00:00+09:00,0,0,0,0,0,2022-03-12 04:00:00,30574,0,,,,,,,,,
2022-03-12 04:30:00+09:00,0,0,0,0,0,2022-03-12 04:30:00,35627,0,,,,,,,,,
2022-03-12 05:00:00+09:00,0,0,0,0,0,2022-03-12 05:00:00,38450,0,,,,,,,,,
2022-03-12 05:30:00+09:00,0,0,0,0,0,2022-03-12 05:30:00,46989,0,,,,,,,,,
2022-03-12 06:00:00+09:00,390,23,25,0,0,2022-03-12 06:00:00,44630,0,,,,,,,,,
2022-03-12 06:30:00+09:00,3440,87,123,0,0,2022-03-12 06:30:00,50306,0,,,,,,,,,
2022-03-12 07:00:00+09:00,8520,189,275,0,0,2022-03-12 07:00:00,73053,0,,,,,,,,,
2022-03-12 07:30:00+09:00,13390,423,392,0,0,2022-03-12 07:30:00,56240,0,,,,,,,,,
2022-03-12 08:00:00+09:00,18260,554,632,0,0,2022-03-12 08:00:00,50877,0,,,,,,,,,
2022-03-12 08:30:00+09:00,23670,771,882,0,0,2022-03-12 08:30:00,48407,0,,,,,,,,,
2022-03-12 09:00:00+09:00,28700,992,1060,0,0,2022-03-12 09:00:00,49786,0,,,,,,,,,
2022-03-12 09:30:00+09:00,32770,1132,1206,0,0,2022-03-12 09:30:00,43590,0,,,,,,,,,
2022-03-12 10:00:00+09:00,35810,1241,1315,0,0,2022-03-12 10:00:00,40310,0,,,,,,,,,
2022-03-12 10:30:00+09:00,38070,1319,1396,0,0,2022-03-12 10:30:00,39726,0,,,,,,,,,
2022-03-12 11:00:00+09:00,39250,1365,1443,0,0,2022-03-12 11:00:00,42667,0,,,,,,,,,
2022-03-12 11:30:00+09:00,39650,1377,1457,0,0,2022-03-12 11:30:00,35311,0,,,,,,,,,
2022-03-12 12:00:00+09:00,39250,1382,1462,0,0,2022-03-12 12:00:00,40211,0,,,,,,,,,
2022-03-12 12:30:00+09:00,37800,1337,1419,0,0,2022-03-12 12:30:00,38157,0,,,,,,,,,
2022-03-12 13:00:00+09:00,35610,1250,1332,0,0,2022-03-12 13:00:00,42494,0,,,,,,,,,
2022-03-12 13:30:00+09:00,32860,1155,1236,0,0,2022-03-12 13:30:00,46388,0,,,,,,,,,
2022-03-12 14:00:00+09:00,29790,1043,1124,0,0,2022-03-12 14:00:00,54894,0,,,,,,,,,
2022-03-12 14:30:00+09:00,24310,852,927,0,0,2022-03-12 14:30:00,51166,0,,,,,,,,,
2022-03-12 15:00:00+09:00,18310,647,710,0,0,2022-03-12 15:00:00,61097,0,,,,,,,,,
2022-03-12 15:30:00+09:00,13040,468,517,0,0,2022-03-12 15:30:00,64787,0,,,,,,,,,
2022-03-12 16:00:00+09:00,8510,310,334,0,0,2022-03-12 16:00:00,69783,0,,,,,,,,,
2022-03-12 16:30:00+09:00,4680,171,185,0,0,2022-03-12 16:30:00,72190,0,,,,,,,,,
2022-03-12 17:00:00+09:00,1630,65,72,0,0,2022-03-12 17:00:00,72179,0,,,,,,,,,
2022-03-12 17:30:00+09:00,70,9,10,0,0,2022-03-12 17:30:00,71695,0,,,,,,,,,
2022-03-12 18:00:00+09:00,0,0,0,0,0,2022-03-12 18:00:00,70213,0,,,,,,,,,
2022-03-12 18:30:00+09:00,0,0,0,0,0,2022-03-12 18:30:00,77651,0,,,,,,,,,
2022-03-12 19:00:00+09:00,0,0,0,0,0,2022-03-12 19:00:00,78115,0,,,,,,,,,
2022-03-12 19:30:00+09:00,0,0,0,0,0,2022-03-12 19:30:00,76463,0,,,,,,,,,
2022-03-12 20:00:00+09:00,0,0,0,0,0,2022-03-12 20:00:00,74284,0,,,,,,,,,
2022-03-12 20:30:00+09:00,0,0,0,0,0,2022-03-12 20:30:00,72892,0,,,,,,,,,
2022-03-12 21:00:00+09:00,0,0,0,0,0,2022-03-12 21:00:00,69371,0,,,,,,,,,
2022-03-12 21:30:00+09:00,0,0,0,0,0,2022-03-12 21:30:00,58273,0,,,,,,,,,
2022-03-12 22:00:00+09:00,0,0,0,0,0,2022-03-12 22:00:00,43966,0,,,,,,,,,
2022-03-12 22:30:00+09:00,0,0,0,0,0,2022-03-12 22:30:00,39088,0,,,,,,,,,
2022-03-12 23:00:00+09:00,0,0,0,0,0,2022-03-12 23:00:00,38097,0,,,,,,,,,
2022-03-12 23:30:00+09:00,0,0,0,0,0,2022-03-12 23:30:00,36318,0,,,,,,,,,
2022-03-13 00:00:00+09:00,0,0,0,0,0,2022-03-13 00:00:00,36085,0,,,,,,,,,
2022-03-13 00:30:00+09:00,0,0,0,0,0,2022-03-13 00:30:00,35177,0,,,,,,,,,
2022-03-13 01:00:00+09:00,0,0,0,0,0,2022-03-13 01:00:00,32338,0,,,,,,,,,
2022-03-13 01:30:00+09:00,0,0,0,0,0,2022-03-13 01:30:00,35131,0,,,,,,,,,
2022-03-13 02:00:00+09:00,0,0,0,0,0,2022-03-13 02:00:00,32399,0,,,,,,,,,
2022-03-13 02:30:00+09:00,0,0,0,0,0,2022-03-13 02:30:00,30826,0,,,,,,,,,
2022-03-13 03:00:00+09:00,0,0,0,0,0,2022-03-13 03:00:00,32071,0,,,,,,,,,
2022-03-13 03:30:00+09:00,0,0,0,0,0,2022-03-13 03:30:00,32920,0,,,,,,,,,
