,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,cloud(%),solar(W/m2),telop_code,telop_name
2022-09-15 17:00:00+09:00,740,1420,2022-09-15 17:00:00,31960,0,,25.0,1804.34,21.0,薄曇
2022-09-15 17:30:00+09:00,120,0,2022-09-15 17:30:00,32782,0,,29.0,824.44,21.0,薄曇
2022-09-15 18:00:00+09:00,0,0,2022-09-15 18:00:00,32474,0,,33.0,0.0,21.0,薄曇
2022-09-15 18:30:00+09:00,0,0,2022-09-15 18:30:00,30978,0,,34.0,0.0,21.0,薄曇
2022-09-15 19:00:00+09:00,0,0,2022-09-15 19:00:00,16225,0,,35.0,0.0,21.0,薄曇
2022-09-15 19:30:00+09:00,0,0,2022-09-15 19:30:00,2917,0,,41.0,0.0,21.0,薄曇
2022-09-15 20:00:00+09:00,0,0,2022-09-15 20:00:00,2643,0,,48.0,0.0,21.0,薄曇
2022-09-15 20:30:00+09:00,0,0,2022-09-15 20:30:00,2849,0,,48.0,0.0,21.0,薄曇
2022-09-15 21:00:00+09:00,0,0,2022-09-15 21:00:00,2850,0,,47.0,0.0,21.0,薄曇
2022-09-15 21:30:00+09:00,0,0,2022-09-15 21:30:00,2670,0,,52.0,0.0,22.0,くもり
2022-09-15 22:00:00+09:00,0,0,2022-09-15 22:00:00,2784,0,,56.0,0.0,22.0,くもり
2022-09-15 22:30:00+09:00,0,0,2022-09-15 22:30:00,2654,0,,52.0,0.0,22.0,くもり
2022-09-15 23:00:00+09:00,0,0,2022-09-15 23:00:00,3065,0,,48.0,0.0,22.0,くもり
2022-09-15 23:30:00+09:00,0,0,2022-09-15 23:30:00,2839,0,,55.0,0.0,22.0,くもり
2022-09-16 00:00:00+09:00,0,0,2022-09-16 00:00:00,3208,0,,99.0,0.0,22.0,くもり
2022-09-16 00:30:00+09:00,0,0,2022-09-16 00:30:00,2870,0,,96.0,0.0,21.0,薄曇
2022-09-16 01:00:00+09:00,0,0,2022-09-16 01:00:00,3017,0,,100.0,0.0,22.0,くもり
2022-09-16 01:30:00+09:00,0,0,2022-09-16 01:30:00,3103,0,,92.0,0.0,22.0,くもり
2022-09-16 02:00:00+09:00,0,0,2022-09-16 02:00:00,2917,0,,78.0,0.0,22.0,くもり
2022-09-16 02:30:00+09:00,0,0,2022-09-16 02:30:00,2887,0,,59.0,0.0,22.0,くもり
2022-09-16 03:00:00+09:00,0,0,2022-09-16 03:00:00,3056,0,,38.0,0.0,22.0,くもり
2022-09-16 03:30:00+09:00,0,0,2022-09-16 03:30:00,2698,0,,43.0,0.0,22.0,くもり
2022-09-16 04:00:00+09:00,0,0,2022-09-16 04:00:00,2604,0,,46.0,0.0,22.0,くもり
2022-09-16 04:30:00+09:00,0,0,2022-09-16 04:30:00,2838,0,,25.0,0.0,22.0,くもり
2022-09-16 05:00:00+09:00,0,0,2022-09-16 05:00:00,2677,0,,27.0,0.0,22.0,くもり
2022-09-16 05:30:00+09:00,90,0,2022-09-16 05:30:00,2507,0,,32.0,0.0,22.0,くもり
2022-09-16 06:00:00+09:00,750,2330,2022-09-16 06:00:00,2554,638,,40.0,288.15,22.0,くもり
2022-09-16 06:30:00+09:00,2040,8490,2022-09-16 06:30:00,6495,0,,34.0,848.58,22.0,くもり
2022-09-16 07:00:00+09:00,4190,14670,2022-09-16 07:00:00,371,3564,,28.0,2063.18,21.0,薄曇
2022-09-16 07:30:00+09:00,5730,20300,2022-09-16 07:30:00,0,9694,,29.0,2598.32,22.0,くもり
2022-09-16 08:00:00+09:00,9520,35370,2022-09-16 08:00:00,0,27614,,28.0,3458.58,21.0,薄曇
2022-09-16 08:30:00+09:00,15990,60060,2022-09-16 08:30:00,0,54543,,26.0,4682.92,21.0,薄曇
2022-09-16 09:00:00+09:00,15020,54330,2022-09-16 09:00:00,0,35261,,22.0,6021.49,10.0,晴れ
2022-09-16 09:30:00+09:00,20940,78320,2022-09-16 09:30:00,0,63874,,18.0,7006.58,10.0,晴れ
2022-09-16 10:00:00+09:00,11590,42270,2022-09-16 10:00:00,0,19870,,13.0,7949.01,10.0,晴れ
2022-09-16 10:30:00+09:00,13860,50560,2022-09-16 10:30:00,0,30289,,12.0,8490.84,10.0,晴れ
2022-09-16 11:00:00+09:00,12930,46600,2022-09-16 11:00:00,87,24186,,14.0,8901.42,10.0,晴れ
2022-09-16 11:30:00+09:00,9320,33700,2022-09-16 11:30:00,47,6792,,8.0,9380.82,10.0,晴れ
2022-09-16 12:00:00+09:00,15880,58430,2022-09-16 12:00:00,0,38346,,0.0,9659.07,10.0,晴れ
2022-09-16 12:30:00+09:00,9710,35530,2022-09-16 12:30:00,2,9448,,0.0,9167.29,10.0,晴れ
2022-09-16 13:00:00+09:00,23530,88080,2022-09-16 13:00:00,0,74364,,0.0,8505.25,10.0,晴れ
2022-09-16 13:30:00+09:00,23580,86930,2022-09-16 13:30:00,0,71537,,8.0,7834.13,10.0,晴れ
2022-09-16 14:00:00+09:00,19090,69040,2022-09-16 14:00:00,0,48097,,11.0,7063.62,10.0,晴れ
2022-09-16 14:30:00+09:00,9720,34190,2022-09-16 14:30:00,5518,10009,,10.0,6481.67,10.0,晴れ
2022-09-16 15:00:00+09:00,9910,35050,2022-09-16 15:00:00,7195,12651,,8.0,5781.07,10.0,晴れ
2022-09-16 15:30:00+09:00,5430,19080,2022-09-16 15:30:00,12334,6,,15.0,5007.65,10.0,晴れ
2022-09-16 16:00:00+09:00,4380,14640,2022-09-16 16:00:00,17377,9,,22.0,4126.52,10.0,晴れ
2022-09-16 16:30:00+09:00,3180,10060,2022-09-16 16:30:00,23001,0,,17.0,2924.88,10.0,晴れ
2022-09-16 17:00:00+09:00,2670,7700,2022-09-16 17:00:00,24388,0,,11.0,1798.86,21.0,薄曇
2022-09-16 17:30:00+09:00,350,410,2022-09-16 17:30:00,39811,0,,15.0,751.74,21.0,薄曇
2022-09-16 18:00:00+09:00,0,0,2022-09-16 18:00:00,37285,0,,20.0,0.0,21.0,薄曇
2022-09-16 18:30:00+09:00,0,0,2022-09-16 18:30:00,37168,0,,28.0,0.0,22.0,くもり
2022-09-16 19:00:00+09:00,0,0,2022-09-16 19:00:00,14349,0,,36.0,0.0,22.0,くもり
2022-09-16 19:30:00+09:00,0,0,2022-09-16 19:30:00,2592,0,,31.0,0.0,21.0,薄曇
2022-09-16 20:00:00+09:00,0,0,2022-09-16 20:00:00,2468,0,,26.0,0.0,21.0,薄曇
2022-09-16 20:30:00+09:00,0,0,2022-09-16 20:30:00,2478,0,,26.0,0.0,10.0,晴れ
2022-09-16 21:00:00+09:00,0,0,2022-09-16 21:00:00,2483,0,,25.0,0.0,10.0,晴れ
2022-09-16 21:30:00+09:00,0,0,2022-09-16 21:30:00,2496,0,,33.0,0.0,10.0,晴れ
2022-09-16 22:00:00+09:00,0,0,2022-09-16 22:00:00,2446,0,,40.0,0.0,10.0,晴れ
2022-09-16 22:30:00+09:00,0,0,2022-09-16 22:30:00,2424,0,,47.0,0.0,10.0,晴れ
2022-09-16 23:00:00+09:00,0,0,2022-09-16 23:00:00,2787,0,,54.0,0.0,10.0,晴れ
2022-09-16 23:30:00+09:00,0,0,2022-09-16 23:30:00,2611,0,,49.0,0.0,10.0,晴れ
2022-09-17 00:00:00+09:00,0,0,2022-09-17 00:00:00,2704,0,,88.0,0.0,21.0,薄曇
2022-09-17 00:30:00+09:00,0,0,2022-09-17 00:30:00,2720,0,,83.0,0.0,21.0,薄曇
2022-09-17 01:00:00+09:00,0,0,2022-09-17 01:00:00,2643,0,,99.0,0.0,21.0,薄曇
2022-09-17 01:30:00+09:00,0,0,2022-09-17 01:30:00,2570,0,,96.0,0.0,21.0,薄曇
2022-09-17 02:00:00+09:00,0,0,2022-09-17 02:00:00,2685,0,,85.0,0.0,10.0,晴れ
2022-09-17 02:30:00+09:00,0,0,2022-09-17 02:30:00,2634,0,,97.0,0.0,10.0,晴れ
2022-09-17 03:00:00+09:00,0,0,2022-09-17 03:00:00,2648,0,,80.0,0.0,22.0,くもり
2022-09-17 03:30:00+09:00,0,0,2022-09-17 03:30:00,2589,0,,100.0,0.0,22.0,くもり
2022-09-17 04:00:00+09:00,0,0,2022-09-17 04:00:00,2525,0,,100.0,0.0,21.0,薄曇
2022-09-17 04:30:00+09:00,0,0,2022-09-17 04:30:00,2547,0,,93.0,0.0,22.0,くもり
2022-09-17 05:00:00+09:00,0,0,2022-09-17 05:00:00,2515,0,,90.0,0.0,22.0,くもり
2022-09-17 05:30:00+09:00,60,0,2022-09-17 05:30:00,2514,0,,87.0,0.0,22.0,くもり
2022-09-17 06:00:00+09:00,990,3360,2022-09-17 06:00:00,2708,908,,98.0,254.7,22.0,くもり
2022-09-17 06:30:00+09:00,1950,7650,2022-09-17 06:30:00,5422,0,,100.0,765.57,22.0,くもり
2022-09-17 07:00:00+09:00,6410,23330,2022-09-17 07:00:00,20,14429,,100.0,1497.49,22.0,くもり
2022-09-17 07:30:00+09:00,7200,25960,2022-09-17 07:30:00,0,17622,,100.0,2186.74,22.0,くもり
2022-09-17 08:00:00+09:00,9160,33610,2022-09-17 08:00:00,0,26493,,100.0,2429.44,22.0,くもり
2022-09-17 08:30:00+09:00,13440,50300,2022-09-17 08:30:00,0,43896,,100.0,2645.89,22.0,くもり
2022-09-17 09:00:00+09:00,13820,51450,2022-09-17 09:00:00,0,34818,,94.0,2743.53,22.0,くもり
2022-09-17 09:30:00+09:00,12170,44330,2022-09-17 09:30:00,0,25002,,100.0,3325.64,22.0,くもり
2022-09-17 10:00:00+09:00,18600,68900,2022-09-17 10:00:00,0,55070,,98.0,3914.53,22.0,くもり
2022-09-17 10:30:00+09:00,18000,66300,2022-09-17 10:30:00,0,50790,,95.0,4177.25,22.0,くもり
2022-09-17 11:00:00+09:00,17530,64560,2022-09-17 11:00:00,0,46502,,57.0,4340.64,22.0,くもり
2022-09-17 11:30:00+09:00,14420,53110,2022-09-17 11:30:00,0,28684,,100.0,4052.27,22.0,くもり
2022-09-17 12:00:00+09:00,15340,55820,2022-09-17 12:00:00,0,33256,,100.0,3687.63,22.0,くもり
2022-09-17 12:30:00+09:00,9870,36000,2022-09-17 12:30:00,3223,12277,,100.0,3859.55,22.0,くもり
2022-09-17 13:00:00+09:00,6560,23500,2022-09-17 13:00:00,5590,39,,100.0,3955.78,22.0,くもり
2022-09-17 13:30:00+09:00,4290,14880,2022-09-17 13:30:00,15637,0,,62.0,4059.34,22.0,くもり
2022-09-17 14:00:00+09:00,5070,17590,2022-09-17 14:00:00,14719,0,,65.0,4059.0,22.0,くもり
2022-09-17 14:30:00+09:00,5100,17950,2022-09-17 14:30:00,11380,0,,75.0,3653.45,22.0,くもり
2022-09-17 15:00:00+09:00,6840,24410,2022-09-17 15:00:00,4327,0,,85.0,3196.03,22.0,くもり
2022-09-17 15:30:00+09:00,5920,20750,2022-09-17 15:30:00,7478,0,,71.0,2469.51,22.0,くもり
2022-09-17 16:00:00+09:00,4080,13930,2022-09-17 16:00:00,15608,0,,56.0,1795.71,22.0,くもり
2022-09-17 16:30:00+09:00,3850,12760,2022-09-17 16:30:00,18108,0,,67.0,1551.49,22.0,くもり
2022-09-17 17:00:00+09:00,1490,4300,2022-09-17 17:00:00,29298,0,,77.0,1140.75,22.0,くもり
2022-09-17 17:30:00+09:00,220,190,2022-09-17 17:30:00,32926,0,,71.0,514.69,22.0,くもり
2022-09-17 18:00:00+09:00,0,0,2022-09-17 18:00:00,38968,0,,65.0,0.0,22.0,くもり
2022-09-17 18:30:00+09:00,0,0,2022-09-17 18:30:00,37012,0,,64.0,0.0,22.0,くもり
2022-09-17 19:00:00+09:00,0,0,2022-09-17 19:00:00,15012,0,,62.0,0.0,22.0,くもり
2022-09-17 19:30:00+09:00,0,0,2022-09-17 19:30:00,3738,0,,50.0,0.0,22.0,くもり
2022-09-17 20:00:00+09:00,0,0,2022-09-17 20:00:00,2655,0,,37.0,0.0,22.0,くもり
2022-09-17 20:30:00+09:00,0,0,2022-09-17 20:30:00,2568,0,,52.0,0.0,22.0,くもり
2022-09-17 21:00:00+09:00,0,0,2022-09-17 21:00:00,2656,0,,68.0,0.0,22.0,くもり
2022-09-17 21:30:00+09:00,0,0,2022-09-17 21:30:00,2680,0,,62.0,0.0,22.0,くもり
2022-09-17 22:00:00+09:00,0,0,2022-09-17 22:00:00,2665,0,,56.0,0.0,22.0,くもり
2022-09-17 22:30:00+09:00,0,0,2022-09-17 22:30:00,2633,0,,57.0,0.0,22.0,くもり
2022-09-17 23:00:00+09:00,0,0,2022-09-17 23:00:00,2765,0,,58.0,0.0,22.0,くもり
2022-09-17 23:30:00+09:00,0,0,2022-09-17 23:30:00,2740,0,,54.0,0.0,22.0,くもり
2022-09-18 00:00:00+09:00,0,0,2022-09-18 00:00:00,2780,0,,97.0,0.0,22.0,くもり
2022-09-18 00:30:00+09:00,0,0,2022-09-18 00:30:00,2757,0,,100.0,0.0,22.0,くもり
2022-09-18 01:00:00+09:00,0,0,2022-09-18 01:00:00,2934,0,,100.0,0.0,22.0,くもり
2022-09-18 01:30:00+09:00,0,0,2022-09-18 01:30:00,2706,0,,100.0,0.0,22.0,くもり
2022-09-18 02:00:00+09:00,0,0,2022-09-18 02:00:00,2713,0,,100.0,0.0,22.0,くもり
2022-09-18 02:30:00+09:00,0,0,2022-09-18 02:30:00,2708,0,,100.0,0.0,22.0,くもり
2022-09-18 03:00:00+09:00,0,0,2022-09-18 03:00:00,2624,0,,100.0,0.0,22.0,くもり
2022-09-18 03:30:00+09:00,0,0,2022-09-18 03:30:00,2633,0,,77.0,0.0,22.0,くもり
2022-09-18 04:00:00+09:00,0,0,2022-09-18 04:00:00,2607,0,,100.0,0.0,31.0,少雨
2022-09-18 04:30:00+09:00,0,0,2022-09-18 04:30:00,2583,0,,100.0,0.0,32.0,弱い雨
2022-09-18 05:00:00+09:00,0,0,2022-09-18 05:00:00,2647,0,,100.0,0.0,31.0,少雨
2022-09-18 05:30:00+09:00,60,0,2022-09-18 05:30:00,2537,0,,100.0,0.0,31.0,少雨
2022-09-18 06:00:00+09:00,700,1660,2022-09-18 06:00:00,913,555,,100.0,200.46,31.0,少雨
2022-09-18 06:30:00+09:00,4320,16260,2022-09-18 06:30:00,0,17600,,100.0,528.82,22.0,くもり
2022-09-18 07:00:00+09:00,7390,28090,2022-09-18 07:00:00,0,29760,,59.0,849.09,34.0,激しい雨
2022-09-18 07:30:00+09:00,5330,19190,2022-09-18 07:30:00,0,18488,,17.0,3200.9,21.0,薄曇
2022-09-18 08:00:00+09:00,4350,15560,2022-09-18 08:00:00,365,13950,,98.0,3826.85,21.0,薄曇
2022-09-18 08:30:00+09:00,15300,58310,2022-09-18 08:30:00,0,56687,,90.0,4136.94,21.0,薄曇
2022-09-18 09:00:00+09:00,13000,48640,2022-09-18 09:00:00,710,33119,,80.0,4289.06,22.0,くもり
2022-09-18 09:30:00+09:00,12210,44970,2022-09-18 09:30:00,4,24335,,75.0,4600.27,22.0,くもり
2022-09-18 10:00:00+09:00,7590,27420,2022-09-18 10:00:00,1546,5802,,100.0,4802.85,22.0,くもり
2022-09-18 10:30:00+09:00,6840,24320,2022-09-18 10:30:00,4987,3571,,100.0,4826.58,22.0,くもり
2022-09-18 11:00:00+09:00,15730,59100,2022-09-18 11:00:00,4279,40624,,100.0,4747.62,22.0,くもり
2022-09-18 11:30:00+09:00,14220,52920,2022-09-18 11:30:00,50,27969,,100.0,4748.76,22.0,くもり
2022-09-18 12:00:00+09:00,12050,44650,2022-09-18 12:00:00,1612,15571,,100.0,4668.9,22.0,くもり
2022-09-18 12:30:00+09:00,7570,27390,2022-09-18 12:30:00,6185,2938,,100.0,4582.35,22.0,くもり
2022-09-18 13:00:00+09:00,8180,29140,2022-09-18 13:00:00,7431,5953,,100.0,4418.27,22.0,くもり
2022-09-18 13:30:00+09:00,11860,43590,2022-09-18 13:30:00,1746,16553,,95.0,3918.14,22.0,くもり
2022-09-18 14:00:00+09:00,6060,21600,2022-09-18 14:00:00,12694,209,,92.0,3396.05,22.0,くもり
2022-09-18 14:30:00+09:00,3800,13380,2022-09-18 14:30:00,24235,0,,93.0,2755.53,22.0,くもり
2022-09-18 15:00:00+09:00,7290,25900,2022-09-18 15:00:00,6432,4,,95.0,2155.66,22.0,くもり
2022-09-18 15:30:00+09:00,5460,19160,2022-09-18 15:30:00,14304,0,,91.0,2374.38,22.0,くもり
2022-09-18 16:00:00+09:00,3810,12940,2022-09-18 16:00:00,20778,0,,88.0,2371.65,22.0,くもり
2022-09-18 16:30:00+09:00,1840,5520,2022-09-18 16:30:00,31347,0,,88.0,1974.03,22.0,くもり
2022-09-18 17:00:00+09:00,380,550,2022-09-18 17:00:00,37902,0,,89.0,1399.27,21.0,薄曇
2022-09-18 17:30:00+09:00,0,0,2022-09-18 17:30:00,36797,0,,94.0,507.14,22.0,くもり
2022-09-18 18:00:00+09:00,0,0,2022-09-18 18:00:00,36851,0,,100.0,0.0,22.0,くもり
2022-09-18 18:30:00+09:00,0,0,2022-09-18 18:30:00,36097,0,,98.0,0.0,22.0,くもり
2022-09-18 19:00:00+09:00,0,0,2022-09-18 19:00:00,13158,0,,96.0,0.0,22.0,くもり
2022-09-18 19:30:00+09:00,0,0,2022-09-18 19:30:00,3615,0,,97.0,0.0,22.0,くもり
2022-09-18 20:00:00+09:00,0,0,2022-09-18 20:00:00,2531,0,,98.0,0.0,22.0,くもり
2022-09-18 20:30:00+09:00,0,0,2022-09-18 20:30:00,2540,0,,88.0,0.0,22.0,くもり
2022-09-18 21:00:00+09:00,0,0,2022-09-18 21:00:00,2541,0,,78.0,0.0,22.0,くもり
2022-09-18 21:30:00+09:00,0,0,2022-09-18 21:30:00,2551,0,,81.0,0.0,22.0,くもり
2022-09-18 22:00:00+09:00,0,0,2022-09-18 22:00:00,2449,0,,84.0,0.0,22.0,くもり
2022-09-18 22:30:00+09:00,0,0,2022-09-18 22:30:00,2489,0,,85.0,0.0,22.0,くもり
2022-09-18 23:00:00+09:00,0,0,2022-09-18 23:00:00,2654,0,,87.0,0.0,22.0,くもり
2022-09-18 23:30:00+09:00,0,0,2022-09-18 23:30:00,2737,0,,90.0,0.0,22.0,くもり
2022-09-19 00:00:00+09:00,0,0,2022-09-19 00:00:00,2711,0,,100.0,0.0,31.0,少雨
2022-09-19 00:30:00+09:00,0,0,2022-09-19 00:30:00,2704,0,,100.0,0.0,22.0,くもり
2022-09-19 01:00:00+09:00,0,0,2022-09-19 01:00:00,2640,0,,100.0,0.0,32.0,弱い雨
2022-09-19 01:30:00+09:00,0,0,2022-09-19 01:30:00,2701,0,,100.0,0.0,32.0,弱い雨
2022-09-19 02:00:00+09:00,0,0,2022-09-19 02:00:00,2710,0,,100.0,0.0,22.0,くもり
2022-09-19 02:30:00+09:00,0,0,2022-09-19 02:30:00,2678,0,,100.0,0.0,22.0,くもり
2022-09-19 03:00:00+09:00,0,0,2022-09-19 03:00:00,2634,0,,89.0,0.0,22.0,くもり
2022-09-19 03:30:00+09:00,0,0,2022-09-19 03:30:00,2695,0,,100.0,0.0,22.0,くもり
2022-09-19 04:00:00+09:00,0,0,2022-09-19 04:00:00,2644,0,,100.0,0.0,22.0,くもり
2022-09-19 04:30:00+09:00,0,0,2022-09-19 04:30:00,2497,0,,91.0,0.0,22.0,くもり
2022-09-19 05:00:00+09:00,0,0,2022-09-19 05:00:00,2617,0,,85.0,0.0,31.0,少雨
2022-09-19 05:30:00+09:00,20,0,2022-09-19 05:30:00,2551,0,,100.0,0.0,22.0,くもり
2022-09-19 06:00:00+09:00,630,1560,2022-09-19 06:00:00,1007,568,,100.0,302.01,22.0,くもり
2022-09-19 06:30:00+09:00,1380,4990,2022-09-19 06:30:00,1798,15,,100.0,521.12,22.0,くもり
2022-09-19 07:00:00+09:00,1790,5920,2022-09-19 07:00:00,1859,1692,,100.0,841.5,22.0,くもり
2022-09-19 07:30:00+09:00,3830,13390,2022-09-19 07:30:00,187,9359,,100.0,1479.84,22.0,くもり
2022-09-19 08:00:00+09:00,8450,30580,2022-09-19 08:00:00,0,30593,,100.0,2079.12,22.0,くもり
2022-09-19 08:30:00+09:00,8360,30450,2022-09-19 08:30:00,4672,27684,,100.0,2289.15,31.0,少雨
2022-09-19 09:00:00+09:00,4350,15210,2022-09-19 09:00:00,30110,0,,100.0,2415.16,31.0,少雨
2022-09-19 09:30:00+09:00,4170,14260,2022-09-19 09:30:00,21964,0,,100.0,2466.62,31.0,少雨
2022-09-19 10:00:00+09:00,7030,24900,2022-09-19 10:00:00,9817,530,,100.0,2449.13,31.0,少雨
2022-09-19 10:30:00+09:00,6820,24230,2022-09-19 10:30:00,11759,1054,,100.0,2435.49,22.0,くもり
2022-09-19 11:00:00+09:00,5730,20140,2022-09-19 11:00:00,16233,337,,100.0,2523.37,22.0,くもり
2022-09-19 11:30:00+09:00,7580,27030,2022-09-19 11:30:00,10483,1871,,100.0,2568.84,22.0,くもり
2022-09-19 12:00:00+09:00,9660,34760,2022-09-19 12:00:00,8724,11152,,100.0,2961.99,22.0,くもり
2022-09-19 12:30:00+09:00,9670,35240,2022-09-19 12:30:00,6869,9864,,100.0,2530.15,22.0,くもり
2022-09-19 13:00:00+09:00,2990,10190,2022-09-19 13:00:00,28452,0,,100.0,2446.66,22.0,くもり
2022-09-19 13:30:00+09:00,2520,8440,2022-09-19 13:30:00,28500,0,,98.0,2322.06,31.0,少雨
2022-09-19 14:00:00+09:00,3130,10500,2022-09-19 14:00:00,26111,0,,100.0,2348.92,31.0,少雨
2022-09-19 14:30:00+09:00,1110,3420,2022-09-19 14:30:00,32374,0,,96.0,1958.75,32.0,弱い雨
2022-09-19 15:00:00+09:00,2200,7710,2022-09-19 15:00:00,26311,0,,93.0,1726.25,32.0,弱い雨
2022-09-19 15:30:00+09:00,4350,15020,2022-09-19 15:30:00,15756,0,,96.0,1464.98,32.0,弱い雨
2022-09-19 16:00:00+09:00,1490,4380,2022-09-19 16:00:00,29374,0,,100.0,1336.82,32.0,弱い雨
2022-09-19 16:30:00+09:00,770,1820,2022-09-19 16:30:00,33053,0,,100.0,1027.53,32.0,弱い雨
2022-09-19 17:00:00+09:00,350,280,2022-09-19 17:00:00,36376,0,,100.0,675.92,32.0,弱い雨
2022-09-19 17:30:00+09:00,20,0,2022-09-19 17:30:00,37145,0,,99.0,279.74,32.0,弱い雨
2022-09-19 18:00:00+09:00,0,0,2022-09-19 18:00:00,36401,0,,98.0,0.0,32.0,弱い雨
2022-09-19 18:30:00+09:00,0,0,2022-09-19 18:30:00,36035,0,,98.0,0.0,32.0,弱い雨
2022-09-19 19:00:00+09:00,0,0,2022-09-19 19:00:00,7712,0,,98.0,0.0,32.0,弱い雨
2022-09-19 19:30:00+09:00,0,0,2022-09-19 19:30:00,3148,0,,98.0,0.0,32.0,弱い雨
2022-09-19 20:00:00+09:00,0,0,2022-09-19 20:00:00,2895,0,,98.0,0.0,32.0,弱い雨
2022-09-19 20:30:00+09:00,0,0,2022-09-19 20:30:00,2629,0,,80.0,0.0,32.0,弱い雨
2022-09-19 21:00:00+09:00,0,0,2022-09-19 21:00:00,2700,0,,62.0,0.0,32.0,弱い雨
2022-09-19 21:30:00+09:00,0,0,2022-09-19 21:30:00,2844,0,,58.0,0.0,33.0,強い雨
2022-09-19 22:00:00+09:00,0,0,2022-09-19 22:00:00,2849,0,,55.0,0.0,33.0,強い雨
2022-09-19 22:30:00+09:00,0,0,2022-09-19 22:30:00,2805,0,,54.0,0.0,32.0,弱い雨
2022-09-19 23:00:00+09:00,0,0,2022-09-19 23:00:00,2925,0,,53.0,0.0,32.0,弱い雨
2022-09-19 23:30:00+09:00,0,0,2022-09-19 23:30:00,2991,0,,53.0,0.0,33.0,強い雨
2022-09-20 00:00:00+09:00,0,0,2022-09-20 00:00:00,2966,0,,65.0,0.0,31.0,少雨
2022-09-20 00:30:00+09:00,0,0,2022-09-20 00:30:00,2916,0,,98.0,0.0,22.0,くもり
2022-09-20 01:00:00+09:00,0,0,2022-09-20 01:00:00,2939,0,,100.0,0.0,32.0,弱い雨
2022-09-20 01:30:00+09:00,0,0,2022-09-20 01:30:00,2666,0,,77.0,0.0,31.0,少雨
2022-09-20 02:00:00+09:00,0,0,2022-09-20 02:00:00,2923,0,,81.0,0.0,32.0,弱い雨
2022-09-20 02:30:00+09:00,0,0,2022-09-20 02:30:00,2902,0,,87.0,0.0,31.0,少雨
2022-09-20 03:00:00+09:00,0,0,2022-09-20 03:00:00,2666,0,,99.0,0.0,31.0,少雨
2022-09-20 03:30:00+09:00,0,0,2022-09-20 03:30:00,2604,0,,88.0,0.0,31.0,少雨
2022-09-20 04:00:00+09:00,0,0,2022-09-20 04:00:00,2800,0,,99.0,0.0,31.0,少雨
2022-09-20 04:30:00+09:00,0,0,2022-09-20 04:30:00,2584,0,,99.0,0.0,31.0,少雨
2022-09-20 05:00:00+09:00,0,0,2022-09-20 05:00:00,2567,0,,100.0,0.0,32.0,弱い雨
2022-09-20 05:30:00+09:00,0,0,2022-09-20 05:30:00,2645,0,,100.0,0.0,32.0,弱い雨
2022-09-20 06:00:00+09:00,350,650,2022-09-20 06:00:00,4501,0,,100.0,184.66,31.0,少雨
2022-09-20 06:30:00+09:00,1250,4480,2022-09-20 06:30:00,10964,0,,100.0,513.36,31.0,少雨
2022-09-20 07:00:00+09:00,2670,9840,2022-09-20 07:00:00,4830,1687,,100.0,833.83,32.0,弱い雨
2022-09-20 07:30:00+09:00,7280,26350,2022-09-20 07:30:00,0,17690,,99.0,1991.6,22.0,くもり
2022-09-20 08:00:00+09:00,8750,32020,2022-09-20 08:00:00,0,25220,,100.0,2394.07,22.0,くもり
2022-09-20 08:30:00+09:00,18910,71170,2022-09-20 08:30:00,0,70505,,100.0,3277.26,22.0,くもり
2022-09-20 09:00:00+09:00,22590,85210,2022-09-20 09:00:00,0,77532,,78.0,4208.65,22.0,くもり
2022-09-20 09:30:00+09:00,23430,88730,2022-09-20 09:30:00,0,81340,,98.0,4484.59,22.0,くもり
2022-09-20 10:00:00+09:00,19580,73150,2022-09-20 10:00:00,0,60073,,100.0,4696.22,22.0,くもり
2022-09-20 10:30:00+09:00,20590,76730,2022-09-20 10:30:00,0,64944,,100.0,5086.39,22.0,くもり
2022-09-20 11:00:00+09:00,20370,75600,2022-09-20 11:00:00,0,63771,,100.0,5407.05,22.0,くもり
2022-09-20 11:30:00+09:00,20230,75390,2022-09-20 11:30:00,0,61763,,100.0,4780.86,22.0,くもり
2022-09-20 12:00:00+09:00,15760,57940,2022-09-20 12:00:00,0,41285,,100.0,4097.25,22.0,くもり
2022-09-20 12:30:00+09:00,17830,65210,2022-09-20 12:30:00,0,52014,,100.0,3612.4,22.0,くもり
2022-09-20 13:00:00+09:00,20630,76340,2022-09-20 13:00:00,0,64807,,100.0,3101.8,22.0,くもり
2022-09-20 13:30:00+09:00,21300,77330,2022-09-20 13:30:00,0,65399,,38.0,3262.24,22.0,くもり
2022-09-20 14:00:00+09:00,20730,75620,2022-09-20 14:00:00,0,63214,,41.0,3338.35,22.0,くもり
2022-09-20 14:30:00+09:00,18830,67260,2022-09-20 14:30:00,0,53954,,40.0,2592.92,22.0,くもり
2022-09-20 15:00:00+09:00,17600,61730,2022-09-20 15:00:00,0,46066,,39.0,1900.43,22.0,くもり
2022-09-20 15:30:00+09:00,14430,49650,2022-09-20 15:30:00,0,32002,,37.0,2050.64,22.0,くもり
2022-09-20 16:00:00+09:00,10020,33430,2022-09-20 16:00:00,1272,13953,,35.0,2003.25,22.0,くもり
2022-09-20 16:30:00+09:00,4510,14070,2022-09-20 16:30:00,11103,116,,31.0,1448.2,22.0,くもり
