,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-11-07 15:00:00+09:00,6600,258,279,0,0,7/11/2022 15:00,62673,0,,0,30,0,31,27,2244.52,21,薄曇,62673,7137,61
2022-11-07 15:30:00+09:00,3050,125,128,0,0,7/11/2022 15:30,68652,0,,0,31,0,30,30,1508.78,22,くもり,68652,3303,61
2022-11-07 16:00:00+09:00,710,36,39,0,0,7/11/2022 16:00,72542,0,,0,31,0,31,32,806.08,22,くもり,72542,785,62
2022-11-07 16:30:00+09:00,0,2,2,0,0,7/11/2022 16:30,77426,0,,0,31,0,31,31,155.44,22,くもり,77426,4,62
2022-11-07 17:00:00+09:00,0,0,0,0,0,7/11/2022 17:00,80085,0,,0,31,0,31,29,0,22,くもり,80085,0,62
2022-11-07 17:30:00+09:00,0,0,0,0,0,7/11/2022 17:30,71741,0,,0,30,0,31,30,0,22,くもり,71741,0,61
2022-11-07 18:00:00+09:00,0,0,0,0,0,7/11/2022 18:00,77750,0,,0,31,0,31,32,0,21,薄曇,77750,0,62
2022-11-07 18:30:00+09:00,0,0,0,0,0,7/11/2022 18:30,75161,0,,0,31,0,30,33,0,22,くもり,75161,0,61
2022-11-07 19:00:00+09:00,0,0,0,0,0,7/11/2022 19:00,70261,0,,0,31,0,31,35,0,22,くもり,70261,0,62
2022-11-07 19:30:00+09:00,0,0,0,0,0,7/11/2022 19:30,75525,0,,0,30,0,31,34,0,22,くもり,75525,0,61
2022-11-07 20:00:00+09:00,0,0,0,0,0,7/11/2022 20:00,70195,0,,0,31,0,31,34,0,22,くもり,70195,0,62
2022-11-07 20:30:00+09:00,0,0,0,0,0,7/11/2022 20:30,70450,0,,0,31,0,30,33,0,21,薄曇,70450,0,61
2022-11-07 21:00:00+09:00,0,0,0,0,0,7/11/2022 21:00,67807,0,,0,1561,0,31,32,0,21,薄曇,67807,0,1592
2022-11-07 21:30:00+09:00,0,0,0,0,0,7/11/2022 21:30,59257,0,,0,85,0,31,31,0,21,薄曇,59257,0,116
2022-11-07 22:00:00+09:00,0,0,0,0,0,7/11/2022 22:00,42306,0,,887,1,891,1,31,0,21,薄曇,42306,0,1780
2022-11-07 22:30:00+09:00,0,0,0,0,0,7/11/2022 22:30,39503,0,,921,0,925,0,28,0,10,晴れ,39503,0,1846
2022-11-07 23:00:00+09:00,0,0,0,0,0,7/11/2022 23:00,40362,0,,922,0,926,0,24,0,10,晴れ,40362,0,1848
2022-11-07 23:30:00+09:00,0,0,0,0,0,7/11/2022 23:30,38552,0,,922,0,928,0,28,0,10,晴れ,38552,0,1850
2022-11-08 00:00:00+09:00,0,0,0,0,0,8/11/2022 0:00,38088,0,,32,31,32,24,60,0,10,晴れ,38088,0,119
2022-11-08 00:30:00+09:00,0,0,0,0,0,8/11/2022 0:30,38741,0,,889,1,872,1,19,0,10,晴れ,38741,0,1763
2022-11-08 01:00:00+09:00,0,0,0,0,0,8/11/2022 1:00,33143,0,,921,0,100,0,33,0,10,晴れ,33143,0,1021
2022-11-08 01:30:00+09:00,0,0,0,0,0,8/11/2022 1:30,37015,0,,892,0,0,0,0,0,10,晴れ,37015,0,892
2022-11-08 02:00:00+09:00,0,0,0,0,0,8/11/2022 2:00,33777,0,,144,0,0,0,0,0,10,晴れ,33777,0,144
2022-11-08 02:30:00+09:00,0,0,0,0,0,8/11/2022 2:30,32709,0,,0,0,0,0,0,0,10,晴れ,32709,0,0
2022-11-08 03:00:00+09:00,0,0,0,0,0,8/11/2022 3:00,31687,0,,0,0,0,0,0,0,10,晴れ,31687,0,0
2022-11-08 03:30:00+09:00,0,0,0,0,0,8/11/2022 3:30,32698,0,,0,0,0,0,0,0,10,晴れ,32698,0,0
2022-11-08 04:00:00+09:00,0,0,0,0,0,8/11/2022 4:00,32483,0,,0,0,0,0,0,0,10,晴れ,32483,0,0
2022-11-08 04:30:00+09:00,0,0,0,0,0,8/11/2022 4:30,33665,0,,0,0,0,0,0,0,10,晴れ,33665,0,0
2022-11-08 05:00:00+09:00,0,0,0,0,0,8/11/2022 5:00,34934,0,,0,0,0,0,0,0,10,晴れ,34934,0,0
2022-11-08 05:30:00+09:00,0,0,0,0,0,8/11/2022 5:30,43621,0,,0,0,0,0,0,0,10,晴れ,43621,0,0
2022-11-08 06:00:00+09:00,0,4,5,0,0,8/11/2022 6:00,41177,0,,0,0,0,0,0,0,10,晴れ,41177,9,0
2022-11-08 06:30:00+09:00,1770,36,41,0,0,8/11/2022 6:30,46039,0,,0,0,0,0,0,483.24,10,晴れ,46039,1847,0
2022-11-08 07:00:00+09:00,6330,66,193,0,0,8/11/2022 7:00,61660,0,,0,0,0,0,0,1615.58,10,晴れ,61660,6589,0
2022-11-08 07:30:00+09:00,11200,233,412,0,0,8/11/2022 7:30,63274,0,,0,0,0,0,0,2685.56,10,晴れ,63274,11845,0
2022-11-08 08:00:00+09:00,15580,539,524,0,0,8/11/2022 8:00,52774,0,,0,0,0,0,0,3674.88,10,晴れ,52774,16643,0
2022-11-08 08:30:00+09:00,19840,594,653,0,0,8/11/2022 8:30,48327,0,,0,0,0,0,0,4566.61,10,晴れ,48327,21087,0
2022-11-08 09:00:00+09:00,23730,768,868,0,0,8/11/2022 9:00,52801,0,,0,455,0,0,0,5345.49,10,晴れ,52801,25366,455
2022-11-08 09:30:00+09:00,27230,951,1001,0,0,8/11/2022 9:30,52851,0,,0,146,0,26,0,5998.19,10,晴れ,52851,29182,172
2022-11-08 10:00:00+09:00,29840,1049,1094,0,0,8/11/2022 10:00,42567,0,,0,25,0,26,0,6513.54,10,晴れ,42567,31983,51
2022-11-08 10:30:00+09:00,31510,1108,1153,0,0,8/11/2022 10:30,46607,0,,0,26,0,26,0,6882.74,10,晴れ,46607,33771,52
2022-11-08 11:00:00+09:00,32180,1132,1179,0,0,8/11/2022 11:00,45714,0,,0,25,0,25,0,7099.45,10,晴れ,45714,34491,50
2022-11-08 11:30:00+09:00,32280,1136,1184,0,0,8/11/2022 11:30,42371,0,,0,25,0,26,0,7159.97,10,晴れ,42371,34600,51
2022-11-08 12:00:00+09:00,31110,1093,1140,0,0,8/11/2022 12:00,50170,0,,0,26,0,26,0,7063.27,10,晴れ,50170,33343,52
2022-11-08 12:30:00+09:00,28740,1009,1054,0,0,8/11/2022 12:30,52932,0,,0,66,0,25,0,6811.01,10,晴れ,52932,30803,91
2022-11-08 13:00:00+09:00,25650,899,944,0,0,8/11/2022 13:00,51255,0,,0,288,0,26,0,6407.49,10,晴れ,51255,27493,314
2022-11-08 13:30:00+09:00,21740,758,802,0,0,8/11/2022 13:30,55068,0,,0,579,0,25,5,5859.62,10,晴れ,55068,23300,604
2022-11-08 14:00:00+09:00,17050,602,637,0,0,8/11/2022 14:00,60460,0,,0,919,0,24,11,5176.78,10,晴れ,60460,18289,943
2022-11-08 14:30:00+09:00,7170,275,285,0,0,8/11/2022 14:30,67431,0,,0,67,0,24,8,4370.64,10,晴れ,67431,7730,91
2022-11-08 15:00:00+09:00,5520,219,237,0,0,8/11/2022 15:00,68769,0,,0,29,0,25,4,3455.01,10,晴れ,68769,5976,54
2022-11-08 15:30:00+09:00,2400,103,108,0,0,8/11/2022 15:30,74261,0,,0,24,0,25,5,2445.55,10,晴れ,74261,2611,49
2022-11-08 16:00:00+09:00,320,24,26,0,0,8/11/2022 16:00,76446,0,,0,24,0,25,6,1359.54,10,晴れ,76446,370,49
2022-11-08 16:30:00+09:00,0,1,1,0,0,8/11/2022 16:30,76280,0,,0,24,0,26,5,215.54,10,晴れ,76280,2,50
2022-11-08 17:00:00+09:00,0,0,0,0,0,8/11/2022 17:00,74494,0,,0,24,0,25,3,0,10,晴れ,74494,0,49
2022-11-08 17:30:00+09:00,0,0,0,0,0,8/11/2022 17:30,75481,0,,0,24,0,25,3,0,10,晴れ,75481,0,49
2022-11-08 18:00:00+09:00,0,0,0,0,0,8/11/2022 18:00,76232,0,,0,23,0,26,2,0,10,晴れ,76232,0,49
2022-11-08 18:30:00+09:00,0,0,0,0,0,8/11/2022 18:30,79679,0,,0,24,0,25,3,0,10,晴れ,79679,0,49
2022-11-08 19:00:00+09:00,0,0,0,0,0,8/11/2022 19:00,74242,0,,0,24,0,26,3,0,10,晴れ,74242,0,50
2022-11-08 19:30:00+09:00,0,0,0,0,0,8/11/2022 19:30,73975,0,,0,24,0,25,3,0,10,晴れ,73975,0,49
2022-11-08 20:00:00+09:00,0,0,0,0,0,8/11/2022 20:00,70337,0,,0,23,0,25,3,0,10,晴れ,70337,0,48
2022-11-08 20:30:00+09:00,0,0,0,0,0,8/11/2022 20:30,73122,0,,0,24,0,26,3,0,10,晴れ,73122,0,50
2022-11-08 21:00:00+09:00,0,0,0,0,0,8/11/2022 21:00,68785,0,,0,24,0,25,2,0,10,晴れ,68785,0,49
2022-11-08 21:30:00+09:00,0,0,0,0,0,8/11/2022 21:30,58837,0,,0,23,0,25,1,0,10,晴れ,58837,0,48
2022-11-08 22:00:00+09:00,0,0,0,0,0,8/11/2022 22:00,42247,0,,888,1,797,1,0,0,10,晴れ,42247,0,1687
2022-11-08 22:30:00+09:00,0,0,0,0,0,8/11/2022 22:30,39343,0,,921,0,51,0,0,0,10,晴れ,39343,0,972
2022-11-08 23:00:00+09:00,0,0,0,0,0,8/11/2022 23:00,38744,0,,922,0,0,0,0,0,10,晴れ,38744,0,922
2022-11-08 23:30:00+09:00,0,0,0,0,0,8/11/2022 23:30,37825,0,,418,0,0,0,0,0,10,晴れ,37825,0,418
2022-11-09 00:00:00+09:00,0,0,0,0,0,9/11/2022 0:00,36423,0,,0,0,0,0,0,0,10,晴れ,36423,0,0
2022-11-09 00:30:00+09:00,0,0,0,0,0,9/11/2022 0:30,36703,0,,0,0,0,25,0,0,10,晴れ,36703,0,25
2022-11-09 01:00:00+09:00,0,0,0,0,0,9/11/2022 1:00,32463,0,,0,0,0,1,2,0,10,晴れ,32463,0,1
2022-11-09 01:30:00+09:00,0,0,0,0,0,9/11/2022 1:30,35008,0,,0,0,0,0,1,0,10,晴れ,35008,0,0
2022-11-09 02:00:00+09:00,0,0,0,0,0,9/11/2022 2:00,33832,0,,0,0,0,0,5,0,10,晴れ,33832,0,0
2022-11-09 02:30:00+09:00,0,0,0,0,0,9/11/2022 2:30,31247,0,,0,0,0,0,1,0,10,晴れ,31247,0,0
2022-11-09 03:00:00+09:00,0,0,0,0,0,9/11/2022 3:00,30852,0,,0,0,0,0,2,0,10,晴れ,30852,0,0
2022-11-09 03:30:00+09:00,0,0,0,0,0,9/11/2022 3:30,32912,0,,0,0,0,0,0,0,10,晴れ,32912,0,0
2022-11-09 04:00:00+09:00,0,0,0,0,0,9/11/2022 4:00,31184,0,,0,0,0,0,0,0,10,晴れ,31184,0,0
2022-11-09 04:30:00+09:00,0,0,0,0,0,9/11/2022 4:30,34254,0,,0,0,0,0,0,0,10,晴れ,34254,0,0
2022-11-09 05:00:00+09:00,0,0,0,0,0,9/11/2022 5:00,35596,0,,0,0,0,0,0,0,10,晴れ,35596,0,0
2022-11-09 05:30:00+09:00,0,0,0,0,0,9/11/2022 5:30,33170,0,,0,0,0,0,0,0,10,晴れ,33170,0,0
2022-11-09 06:00:00+09:00,0,5,6,0,0,9/11/2022 6:00,43499,0,,0,0,0,0,0,0,10,晴れ,43499,11,0
2022-11-09 06:30:00+09:00,1720,45,51,0,0,9/11/2022 6:30,52799,0,,0,0,0,0,0,483.24,10,晴れ,52799,1816,0
2022-11-09 07:00:00+09:00,4230,94,139,0,0,9/11/2022 7:00,60786,0,,0,0,0,0,0,1615.58,10,晴れ,60786,4463,0
2022-11-09 07:30:00+09:00,5160,161,194,0,0,9/11/2022 7:30,63804,0,,0,0,0,0,0,2685.56,10,晴れ,63804,5515,0
2022-11-09 08:00:00+09:00,14920,504,491,0,0,9/11/2022 8:00,49966,0,,0,0,0,0,0,3674.88,10,晴れ,49966,15915,0
2022-11-09 08:30:00+09:00,19870,606,641,0,0,9/11/2022 8:30,51142,0,,0,0,0,0,0,4566.61,10,晴れ,51142,21117,0
2022-11-09 09:00:00+09:00,23850,749,862,0,0,9/11/2022 9:00,54587,0,,0,0,0,480,0,5345.49,10,晴れ,54587,25461,480
2022-11-09 09:30:00+09:00,26240,918,969,0,0,9/11/2022 9:30,53573,0,,0,49,0,198,0,5998.19,10,晴れ,53573,28127,247
2022-11-09 10:00:00+09:00,28530,1012,1056,0,0,9/11/2022 10:00,48409,0,,0,59,0,28,0,6513.54,10,晴れ,48409,30598,87
2022-11-09 10:30:00+09:00,29720,1046,1093,0,0,9/11/2022 10:30,47059,0,,0,49,0,44,0,6882.74,10,晴れ,47059,31859,93
2022-11-09 11:00:00+09:00,30860,1085,1131,0,0,9/11/2022 11:00,50090,0,,0,33,0,34,0,7099.45,10,晴れ,50090,33076,67
2022-11-09 11:30:00+09:00,30530,1076,1120,0,0,9/11/2022 11:30,47768,0,,0,26,0,33,0,7159.97,10,晴れ,47768,32726,59
2022-11-09 12:00:00+09:00,29150,1025,1070,0,0,9/11/2022 12:00,45785,0,,0,26,0,41,0,7063.27,10,晴れ,45785,31245,67
2022-11-09 12:30:00+09:00,27250,960,1005,0,0,9/11/2022 12:30,48499,0,,0,26,0,156,0,6811.01,10,晴れ,48499,29215,182
2022-11-09 13:00:00+09:00,24720,871,918,0,0,9/11/2022 13:00,48417,0,,0,26,0,345,0,6407.49,10,晴れ,48417,26509,371
2022-11-09 13:30:00+09:00,21040,742,785,0,0,9/11/2022 13:30,48715,0,,0,593,0,40,3,5859.62,10,晴れ,48715,22567,633
2022-11-09 14:00:00+09:00,16500,589,625,0,0,9/11/2022 14:00,55030,0,,0,940,0,25,2,5176.78,10,晴れ,55030,17714,965
2022-11-09 14:30:00+09:00,11240,415,429,0,0,9/11/2022 14:30,58490,0,,0,1345,0,24,2,4370.64,10,晴れ,58490,12084,1369
2022-11-09 15:00:00+09:00,6650,255,276,0,0,9/11/2022 15:00,63247,0,,0,82,0,25,2,3455.01,10,晴れ,63247,7181,107
2022-11-09 15:30:00+09:00,2900,115,122,0,0,9/11/2022 15:30,70229,0,,0,32,0,25,2,2445.55,10,晴れ,70229,3137,57
2022-11-09 16:00:00+09:00,580,33,35,0,0,9/11/2022 16:00,76485,0,,0,31,0,25,2,1359.54,10,晴れ,76485,648,56
2022-11-09 16:30:00+09:00,0,1,2,0,0,9/11/2022 16:30,78873,0,,0,32,0,24,2,215.54,10,晴れ,78873,3,56
2022-11-09 17:00:00+09:00,0,0,0,0,0,9/11/2022 17:00,77976,0,,0,31,0,25,3,0,10,晴れ,77976,0,56
2022-11-09 17:30:00+09:00,0,0,0,0,0,9/11/2022 17:30,75146,0,,0,31,0,25,3,0,10,晴れ,75146,0,56
2022-11-09 18:00:00+09:00,0,0,0,0,0,9/11/2022 18:00,73275,0,,0,31,0,24,4,0,10,晴れ,73275,0,55
2022-11-09 18:30:00+09:00,0,0,0,0,0,9/11/2022 18:30,77329,0,,0,32,0,25,6,0,10,晴れ,77329,0,57
2022-11-09 19:00:00+09:00,0,0,0,0,0,9/11/2022 19:00,74215,0,,0,31,0,25,7,0,10,晴れ,74215,0,56
2022-11-09 19:30:00+09:00,0,0,0,0,0,9/11/2022 19:30,75557,0,,0,31,0,24,10,0,10,晴れ,75557,0,55
2022-11-09 20:00:00+09:00,0,0,0,0,0,9/11/2022 20:00,70040,0,,0,31,0,25,14,0,10,晴れ,70040,0,56
2022-11-09 20:30:00+09:00,0,0,0,0,0,9/11/2022 20:30,70490,0,,0,32,0,24,17,0,10,晴れ,70490,0,56
2022-11-09 21:00:00+09:00,0,0,0,0,0,9/11/2022 21:00,68531,0,,0,31,0,25,20,0,10,晴れ,68531,0,56
2022-11-09 21:30:00+09:00,0,0,0,0,0,9/11/2022 21:30,58221,0,,0,31,0,24,19,0,10,晴れ,58221,0,55
2022-11-09 22:00:00+09:00,0,0,0,0,0,9/11/2022 22:00,41328,0,,886,1,892,1,17,0,10,晴れ,41328,0,1780
2022-11-09 22:30:00+09:00,0,0,0,0,0,9/11/2022 22:30,39806,0,,33,23,32,25,10,0,10,晴れ,39806,0,113
2022-11-09 23:00:00+09:00,0,0,0,0,0,9/11/2022 23:00,38188,0,,888,1,0,25,3,0,10,晴れ,38188,0,914
2022-11-09 23:30:00+09:00,0,0,0,0,0,9/11/2022 23:30,39146,0,,921,0,861,1,9,0,10,晴れ,39146,0,1783
2022-11-10 00:00:00+09:00,0,0,0,0,0,10/11/2022 0:00,37686,0,,32,25,17,24,0,0,10,晴れ,37686,0,98
2022-11-10 00:30:00+09:00,0,0,0,0,0,10/11/2022 0:30,37741,0,,830,1,0,952,0,0,10,晴れ,37741,0,1783
2022-11-10 01:00:00+09:00,0,0,0,0,0,10/11/2022 1:00,35459,0,,60,0,892,19,0,0,10,晴れ,35459,0,971
2022-11-10 01:30:00+09:00,0,0,0,0,0,10/11/2022 1:30,35271,0,,0,0,273,0,0,0,10,晴れ,35271,0,273
2022-11-10 02:00:00+09:00,0,0,0,0,0,10/11/2022 2:00,34223,0,,0,0,0,0,0,0,10,晴れ,34223,0,0
2022-11-10 02:30:00+09:00,0,0,0,0,0,10/11/2022 2:30,32314,0,,0,0,0,0,70,0,10,晴れ,32314,0,0
2022-11-10 03:00:00+09:00,0,0,0,0,0,10/11/2022 3:00,31849,0,,0,0,0,0,28,0,10,晴れ,31849,0,0
2022-11-10 03:30:00+09:00,0,0,0,0,0,10/11/2022 3:30,33271,0,,0,0,0,0,91,0,10,晴れ,33271,0,0
2022-11-10 04:00:00+09:00,0,0,0,0,0,10/11/2022 4:00,31819,0,,0,0,0,0,42,0,10,晴れ,31819,0,0
2022-11-10 04:30:00+09:00,0,0,0,0,0,10/11/2022 4:30,34851,0,,0,0,0,0,0,0,10,晴れ,34851,0,0
2022-11-10 05:00:00+09:00,0,0,0,0,0,10/11/2022 5:00,36191,0,,0,0,0,0,0,0,10,晴れ,36191,0,0
2022-11-10 05:30:00+09:00,0,0,0,0,0,10/11/2022 5:30,43590,0,,0,0,0,0,0,0,10,晴れ,43590,0,0
2022-11-10 06:00:00+09:00,0,5,5,0,0,10/11/2022 6:00,40937,0,,0,0,0,0,0,0,10,晴れ,40937,10,0
2022-11-10 06:30:00+09:00,1610,47,53,0,0,10/11/2022 6:30,47239,0,,0,0,0,0,0,442.07,10,晴れ,47239,1710,0
2022-11-10 07:00:00+09:00,5460,87,174,0,0,10/11/2022 7:00,68201,0,,0,0,0,0,0,1573.46,10,晴れ,68201,5721,0
2022-11-10 07:30:00+09:00,10250,212,379,0,0,10/11/2022 7:30,58928,0,,0,0,0,0,0,2642.63,10,晴れ,58928,10841,0
2022-11-10 08:00:00+09:00,14760,503,487,0,0,10/11/2022 8:00,50453,0,,0,0,0,0,0,3631.29,10,晴れ,50453,15750,0
2022-11-10 08:30:00+09:00,18720,577,630,0,0,10/11/2022 8:30,50318,0,,0,0,0,0,0,4522.53,10,晴れ,50318,19927,0
2022-11-10 09:00:00+09:00,22490,720,824,0,0,10/11/2022 9:00,53977,0,,0,0,0,550,0,5301.09,10,晴れ,53977,24034,550
2022-11-10 09:30:00+09:00,25720,903,953,0,0,10/11/2022 9:30,52926,0,,0,39,0,242,0,5953.66,10,晴れ,52926,27576,281
2022-11-10 10:00:00+09:00,29190,1035,1080,0,0,10/11/2022 10:00,41977,0,,0,28,0,72,0,6469.06,10,晴れ,41977,31305,100
2022-11-10 10:30:00+09:00,26330,942,981,0,0,10/11/2022 10:30,47104,0,,0,274,0,50,0,6838.48,10,晴れ,47104,28253,324
2022-11-10 11:00:00+09:00,26300,941,981,0,0,10/11/2022 11:00,48439,0,,0,83,0,249,13,7055.6,10,晴れ,48439,28222,332
2022-11-10 11:30:00+09:00,20120,722,754,0,0,10/11/2022 11:30,54560,0,,0,620,0,56,89,7116.71,10,晴れ,54560,21596,676
2022-11-10 12:00:00+09:00,16040,576,603,0,0,10/11/2022 12:00,56383,0,,0,962,0,25,95,7020.75,10,晴れ,56383,17219,987
2022-11-10 12:30:00+09:00,14740,530,555,0,0,10/11/2022 12:30,60658,0,,0,61,0,1036,86,6727.09,10,晴れ,60658,15825,1097
2022-11-10 13:00:00+09:00,14330,517,539,0,0,10/11/2022 13:00,52725,0,,0,32,0,1110,50,6183.9,10,晴れ,52725,15386,1142
2022-11-10 13:30:00+09:00,17590,623,656,0,0,10/11/2022 13:30,57091,0,,0,32,0,879,28,5795.87,10,晴れ,57091,18869,911
2022-11-10 14:00:00+09:00,14940,535,561,0,0,10/11/2022 14:00,63232,0,,0,25,0,53,18,5138.53,10,晴れ,63232,16036,78
2022-11-10 14:30:00+09:00,14040,513,535,0,0,10/11/2022 14:30,58630,0,,0,24,0,24,13,4333.7,10,晴れ,58630,15088,48
2022-11-10 15:00:00+09:00,4540,169,182,0,0,10/11/2022 15:00,66349,0,,0,24,0,23,9,3419.44,10,晴れ,66349,4891,47
2022-11-10 15:30:00+09:00,2420,95,100,0,0,10/11/2022 15:30,73672,0,,0,24,0,23,5,2411.37,10,晴れ,73672,2615,47
2022-11-10 16:00:00+09:00,520,31,33,0,0,10/11/2022 16:00,74656,0,,0,25,0,24,1,1326.74,10,晴れ,74656,584,49
2022-11-10 16:30:00+09:00,0,1,1,0,0,10/11/2022 16:30,79424,0,,0,24,0,25,0,184.13,10,晴れ,79424,2,49
2022-11-10 17:00:00+09:00,0,0,0,0,0,10/11/2022 17:00,76561,0,,0,24,0,25,0,0,10,晴れ,76561,0,49
2022-11-10 17:30:00+09:00,0,0,0,0,0,10/11/2022 17:30,74765,0,,0,24,0,29,0,0,10,晴れ,74765,0,53
2022-11-10 18:00:00+09:00,0,0,0,0,0,10/11/2022 18:00,76973,0,,0,24,0,29,0,0,10,晴れ,76973,0,53
2022-11-10 18:30:00+09:00,0,0,0,0,0,10/11/2022 18:30,76720,0,,0,24,0,29,0,0,10,晴れ,76720,0,53
2022-11-10 19:00:00+09:00,0,0,0,0,0,10/11/2022 19:00,73372,0,,0,24,0,29,0,0,10,晴れ,73372,0,53
2022-11-10 19:30:00+09:00,0,0,0,0,0,10/11/2022 19:30,72390,0,,0,24,0,26,0,0,10,晴れ,72390,0,50
2022-11-10 20:00:00+09:00,0,0,0,0,0,10/11/2022 20:00,69591,0,,0,24,0,28,0,0,10,晴れ,69591,0,52
2022-11-10 20:30:00+09:00,0,0,0,0,0,10/11/2022 20:30,69836,0,,0,24,0,28,0,0,10,晴れ,69836,0,52
2022-11-10 21:00:00+09:00,0,0,0,0,0,10/11/2022 21:00,66964,0,,0,24,0,30,1,0,10,晴れ,66964,0,54
2022-11-10 21:30:00+09:00,0,0,0,0,0,10/11/2022 21:30,60261,0,,0,24,0,30,6,0,10,晴れ,60261,0,54
2022-11-10 22:00:00+09:00,0,0,0,0,0,10/11/2022 22:00,40651,0,,887,1,892,1,10,0,10,晴れ,40651,0,1781
2022-11-10 22:30:00+09:00,0,0,0,0,0,10/11/2022 22:30,41153,0,,922,0,924,0,6,0,10,晴れ,41153,0,1846
2022-11-10 23:00:00+09:00,0,0,0,0,0,10/11/2022 23:00,41345,0,,849,0,928,0,2,0,10,晴れ,41345,0,1777
2022-11-10 23:30:00+09:00,0,0,0,0,0,10/11/2022 23:30,36358,0,,193,0,926,0,1,0,10,晴れ,36358,0,1119
2022-11-11 00:00:00+09:00,0,0,0,0,0,11/11/2022 0:00,37647,0,,0,0,33,24,0,0,10,晴れ,37647,0,57
2022-11-11 00:30:00+09:00,0,0,0,0,0,11/11/2022 0:30,38865,0,,0,0,0,25,0,0,10,晴れ,38865,0,25
2022-11-11 01:00:00+09:00,0,0,0,0,0,11/11/2022 1:00,33323,0,,0,0,894,1,0,0,10,晴れ,33323,0,895
2022-11-11 01:30:00+09:00,0,0,0,0,0,11/11/2022 1:30,35361,0,,0,0,267,0,0,0,10,晴れ,35361,0,267
2022-11-11 02:00:00+09:00,0,0,0,0,0,11/11/2022 2:00,33686,0,,0,0,0,0,0,0,10,晴れ,33686,0,0
2022-11-11 02:30:00+09:00,0,0,0,0,0,11/11/2022 2:30,32545,0,,0,0,0,0,0,0,10,晴れ,32545,0,0
2022-11-11 03:00:00+09:00,0,0,0,0,0,11/11/2022 3:00,31137,0,,0,0,0,0,0,0,10,晴れ,31137,0,0
2022-11-11 03:30:00+09:00,0,0,0,0,0,11/11/2022 3:30,31535,0,,0,0,0,0,0,0,10,晴れ,31535,0,0
2022-11-11 04:00:00+09:00,0,0,0,0,0,11/11/2022 4:00,30949,0,,0,0,0,0,0,0,10,晴れ,30949,0,0
2022-11-11 04:30:00+09:00,0,0,0,0,0,11/11/2022 4:30,34574,0,,0,0,0,0,0,0,10,晴れ,34574,0,0
2022-11-11 05:00:00+09:00,0,0,0,0,0,11/11/2022 5:00,35266,0,,0,0,0,0,0,0,10,晴れ,35266,0,0
2022-11-11 05:30:00+09:00,0,0,0,0,0,11/11/2022 5:30,42589,0,,0,0,0,0,0,0,10,晴れ,42589,0,0
2022-11-11 06:00:00+09:00,0,3,4,0,0,11/11/2022 6:00,39448,0,,0,0,0,0,0,0,10,晴れ,39448,7,0
2022-11-11 06:30:00+09:00,1370,40,45,0,0,11/11/2022 6:30,47125,0,,0,0,0,0,0,400.99,10,晴れ,47125,1455,0
2022-11-11 07:00:00+09:00,5190,76,154,0,0,11/11/2022 7:00,67365,0,,0,0,0,0,0,1531.44,10,晴れ,67365,5420,0
2022-11-11 07:30:00+09:00,9910,187,367,0,0,11/11/2022 7:30,60223,0,,0,0,0,0,0,2599.83,10,晴れ,60223,10464,0
2022-11-11 08:00:00+09:00,14940,498,494,0,0,11/11/2022 8:00,52063,0,,0,0,0,0,0,3587.87,10,晴れ,52063,15932,0
2022-11-11 08:30:00+09:00,19600,601,632,0,0,11/11/2022 8:30,47790,0,,0,0,0,0,0,4404.55,10,晴れ,47790,20833,0
2022-11-11 09:00:00+09:00,23120,776,848,0,0,11/11/2022 9:00,55319,0,,0,463,0,0,0,4946.62,10,晴れ,55319,24744,463
2022-11-11 09:30:00+09:00,25740,922,965,0,0,11/11/2022 9:30,54565,0,,0,210,0,25,0,5392.15,10,晴れ,54565,27627,235
2022-11-11 10:00:00+09:00,27770,995,1032,0,0,11/11/2022 10:00,50291,0,,0,61,0,26,0,5679.4,10,晴れ,50291,29797,87
2022-11-11 10:30:00+09:00,29000,1032,1075,0,0,11/11/2022 10:30,53125,0,,0,25,0,26,1,5805.77,10,晴れ,53125,31107,51
2022-11-11 11:00:00+09:00,29630,1049,1096,0,0,11/11/2022 11:00,45148,0,,0,26,0,25,10,5789.95,10,晴れ,45148,31775,51
2022-11-11 11:30:00+09:00,29210,1039,1085,0,0,11/11/2022 11:30,46099,0,,0,25,0,26,7,5843.86,10,晴れ,46099,31334,51
2022-11-11 12:00:00+09:00,29130,1038,1085,0,0,11/11/2022 12:00,46272,0,,0,28,0,26,5,5767.35,10,晴れ,46272,31253,54
2022-11-11 12:30:00+09:00,27370,979,1024,0,0,11/11/2022 12:30,51556,0,,0,25,0,151,2,5557.19,10,晴れ,51556,29373,176
2022-11-11 13:00:00+09:00,23750,848,893,0,0,11/11/2022 13:00,52435,0,,0,26,0,27,2,5222.56,10,晴れ,52435,25491,53
2022-11-11 13:30:00+09:00,20110,713,756,0,0,11/11/2022 13:30,57443,0,,0,660,0,25,15,4626.52,21,薄曇,57443,21579,685
2022-11-11 14:00:00+09:00,15860,571,603,0,0,11/11/2022 14:00,62764,0,,0,51,0,25,15,3954.26,21,薄曇,62764,17034,76
