,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,30041（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,40001 蓄電（Wh）,40001 放電（Wh）,40201 蓄電（Wh）,40201 放電（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation,battery
2022-03-05 19:00:00+09:00,0,0,0,0,0,5/3/2022 19:00,120597,0,,,,,,,,,,120597,0,
2022-03-05 19:30:00+09:00,0,0,0,0,0,5/3/2022 19:30,122742,0,,,,,,,,,,122742,0,
2022-03-05 20:00:00+09:00,0,0,0,0,0,5/3/2022 20:00,125462,0,,,,,,,,,,125462,0,
2022-03-05 20:30:00+09:00,0,0,0,0,0,5/3/2022 20:30,117443,0,,,,,,,,,,117443,0,
2022-03-05 21:00:00+09:00,0,0,0,0,0,5/3/2022 21:00,109486,0,,,,,,,,,,109486,0,
2022-03-05 21:30:00+09:00,0,0,0,0,0,5/3/2022 21:30,117583,0,,,,,,,,,,117583,0,
2022-03-05 22:00:00+09:00,0,0,0,0,0,5/3/2022 22:00,82254,0,,,,,,,,,,82254,0,
2022-03-05 22:30:00+09:00,0,0,0,0,0,5/3/2022 22:30,82772,0,,,,,,,,,,82772,0,
2022-03-05 23:00:00+09:00,0,0,0,0,0,5/3/2022 23:00,80608,0,,,,,,,,,,80608,0,
2022-03-05 23:30:00+09:00,0,0,0,0,0,5/3/2022 23:30,77278,0,,,,,,,,,,77278,0,
2022-03-06 00:00:00+09:00,0,0,0,0,0,6/3/2022 0:00,67489,0,,,,,,,,,,67489,0,
2022-03-06 00:30:00+09:00,0,0,0,0,0,6/3/2022 0:30,70649,0,,,,,,,,,,70649,0,
2022-03-06 01:00:00+09:00,0,0,0,0,0,6/3/2022 1:00,85718,0,,,,,,,,,,85718,0,
2022-03-06 01:30:00+09:00,0,0,0,0,0,6/3/2022 1:30,77605,0,,,,,,,,,,77605,0,
2022-03-06 02:00:00+09:00,0,0,0,0,0,6/3/2022 2:00,78349,0,,,,,,,,,,78349,0,
2022-03-06 02:30:00+09:00,0,0,0,0,0,6/3/2022 2:30,75026,0,,,,,,,,,,75026,0,
2022-03-06 03:00:00+09:00,0,0,0,0,0,6/3/2022 3:00,74199,0,,,,,,,,,,74199,0,
2022-03-06 03:30:00+09:00,0,0,0,0,0,6/3/2022 3:30,75504,0,,,,,,,,,,75504,0,
2022-03-06 04:00:00+09:00,0,0,0,0,0,6/3/2022 4:00,74736,0,,,,,,,,,,74736,0,
2022-03-06 04:30:00+09:00,0,0,0,0,0,6/3/2022 4:30,79273,0,,,,,,,,,,79273,0,
2022-03-06 05:00:00+09:00,0,0,0,0,0,6/3/2022 5:00,84422,0,,,,,,,,,,84422,0,
2022-03-06 05:30:00+09:00,0,0,0,0,0,6/3/2022 5:30,77713,0,,,,,,,,,,77713,0,
2022-03-06 06:00:00+09:00,20,10,11,0,0,6/3/2022 6:00,97427,0,,,,,,,,,,97427,41,
2022-03-06 06:30:00+09:00,2420,98,103,0,0,6/3/2022 6:30,103180,0,,,,,,,,,,103180,2621,
2022-03-06 07:00:00+09:00,8410,271,282,0,0,6/3/2022 7:00,115668,0,,,,,,,,,,115668,8963,
2022-03-06 07:30:00+09:00,16810,504,509,0,0,6/3/2022 7:30,111980,0,,,,,,,,,,111980,17823,
2022-03-06 08:00:00+09:00,26220,750,749,0,0,6/3/2022 8:00,106662,0,,,,,,,,,,106662,27719,
2022-03-06 08:30:00+09:00,34930,983,977,0,0,6/3/2022 8:30,105321,0,,,,,,,,,,105321,36890,
2022-03-06 09:00:00+09:00,42780,1185,1175,0,0,6/3/2022 9:00,109474,0,,,,,,,,,,109474,45140,
2022-03-06 09:30:00+09:00,49430,1363,1348,0,0,6/3/2022 9:30,110069,0,,,,,,,,,,110069,52141,
2022-03-06 10:00:00+09:00,54740,1506,1488,0,0,6/3/2022 10:00,95020,0,,,,,,,,,,95020,57734,
2022-03-06 10:30:00+09:00,57140,1591,1570,0,0,6/3/2022 10:30,94342,0,,,,,,,,,,94342,60301,
2022-03-06 11:00:00+09:00,37690,1055,1044,0,0,6/3/2022 11:00,113709,0,,,,,,,,,,113709,39789,
2022-03-06 11:30:00+09:00,42100,1189,1153,0,0,6/3/2022 11:30,105155,0,,,,,,,,,,105155,44442,
2022-03-06 12:00:00+09:00,46540,1290,1270,0,0,6/3/2022 12:00,108202,0,,,,,,,,,,108202,49100,
2022-03-06 12:30:00+09:00,56540,1573,1545,0,0,6/3/2022 12:30,87576,0,,,,,,,,,,87576,59658,
2022-03-06 13:00:00+09:00,59570,1640,1611,0,0,6/3/2022 13:00,91447,0,,,,,,,,,,91447,62821,
2022-03-06 13:30:00+09:00,55320,1528,1500,0,0,6/3/2022 13:30,86479,0,,,,,,,,,,86479,58348,
2022-03-06 14:00:00+09:00,48180,1343,1315,0,0,6/3/2022 14:00,97164,0,,,,,,,,,,97164,50838,
2022-03-06 14:30:00+09:00,39780,1122,1093,0,0,6/3/2022 14:30,102440,0,,,,,,,,,,102440,41995,
2022-03-06 15:00:00+09:00,28480,855,837,0,0,6/3/2022 15:00,117409,0,,,,,,,,,,117409,30172,
2022-03-06 15:30:00+09:00,24100,754,731,0,0,6/3/2022 15:30,119862,0,,,,,,,,,,119862,25585,
2022-03-06 16:00:00+09:00,14280,471,452,0,0,6/3/2022 16:00,128094,0,,,,,,,,,,128094,15203,
2022-03-06 16:30:00+09:00,3900,148,138,0,0,6/3/2022 16:30,134017,0,,,,,,,,,,134017,4186,
2022-03-06 17:00:00+09:00,1230,64,62,0,0,6/3/2022 17:00,131599,0,,,,,,,,,,131599,1356,
2022-03-06 17:30:00+09:00,0,3,2,0,0,6/3/2022 17:30,139710,0,,,,,,,,,,139710,5,
2022-03-06 18:00:00+09:00,0,0,0,0,0,6/3/2022 18:00,140040,0,,,,,,,,,,140040,0,
2022-03-06 18:30:00+09:00,0,0,0,0,0,6/3/2022 18:30,135325,0,,,,,,,,,,135325,0,
2022-03-06 19:00:00+09:00,0,0,0,0,0,6/3/2022 19:00,128829,0,,,,,,,,,,128829,0,
2022-03-06 19:30:00+09:00,0,0,0,0,0,6/3/2022 19:30,124934,0,,,,,,,,,,124934,0,
2022-03-06 20:00:00+09:00,0,0,0,0,0,6/3/2022 20:00,125836,0,,,,,,,,,,125836,0,
2022-03-06 20:30:00+09:00,0,0,0,0,0,6/3/2022 20:30,114952,0,,,,,,,,,,114952,0,
2022-03-06 21:00:00+09:00,0,0,0,0,0,6/3/2022 21:00,110132,0,,,,,,,,,,110132,0,
2022-03-06 21:30:00+09:00,0,0,0,0,0,6/3/2022 21:30,114929,0,,,,,,,,,,114929,0,
2022-03-06 22:00:00+09:00,0,0,0,0,0,6/3/2022 22:00,74906,0,,,,,,,,,,74906,0,
2022-03-06 22:30:00+09:00,0,0,0,0,0,6/3/2022 22:30,59998,0,,,,,,,,,,59998,0,
2022-03-06 23:00:00+09:00,0,0,0,0,0,6/3/2022 23:00,55840,0,,,,,,,,,,55840,0,
2022-03-06 23:30:00+09:00,0,0,0,0,0,6/3/2022 23:30,52678,0,,,,,,,,,,52678,0,
2022-03-07 00:00:00+09:00,0,0,0,0,0,7/3/2022 0:00,45134,0,,,,,,,,,,45134,0,
2022-03-07 00:30:00+09:00,0,0,0,0,0,7/3/2022 0:30,45039,0,,,,,,,,,,45039,0,
2022-03-07 01:00:00+09:00,0,0,0,0,0,7/3/2022 1:00,57925,0,,,,,,,,,,57925,0,
2022-03-07 01:30:00+09:00,0,0,0,0,0,7/3/2022 1:30,53871,0,,,,,,,,,,53871,0,
2022-03-07 02:00:00+09:00,0,0,0,0,0,7/3/2022 2:00,50928,0,,,,,,,,,,50928,0,
2022-03-07 02:30:00+09:00,0,0,0,0,0,7/3/2022 2:30,47732,0,,,,,,,,,,47732,0,
2022-03-07 03:00:00+09:00,0,0,0,0,0,7/3/2022 3:00,41964,0,,,,,,,,,,41964,0,
2022-03-07 03:30:00+09:00,0,0,0,0,0,7/3/2022 3:30,42983,0,,,,,,,,,,42983,0,
2022-03-07 04:00:00+09:00,0,0,0,0,0,7/3/2022 4:00,44177,0,,,,,,,,,,44177,0,
2022-03-07 04:30:00+09:00,0,0,0,0,0,7/3/2022 4:30,46836,0,,,,,,,,,,46836,0,
2022-03-07 05:00:00+09:00,0,0,0,0,0,7/3/2022 5:00,54229,0,,,,,,,,,,54229,0,
2022-03-07 05:30:00+09:00,0,0,0,0,0,7/3/2022 5:30,51825,0,,,,,,,,,,51825,0,
2022-03-07 06:00:00+09:00,0,10,12,0,0,7/3/2022 6:00,71529,0,,,,,,,,,,71529,22,
2022-03-07 06:30:00+09:00,2580,101,108,0,0,7/3/2022 6:30,87247,0,,,,,,,,,,87247,2789,
2022-03-07 07:00:00+09:00,9170,291,299,0,0,7/3/2022 7:00,88141,0,,,,,,,,,,88141,9760,
2022-03-07 07:30:00+09:00,19050,561,565,0,0,7/3/2022 7:30,105012,0,,,,,,,,,,105012,20176,
2022-03-07 08:00:00+09:00,27930,793,791,0,0,7/3/2022 8:00,89658,0,,,,,,,,,,89658,29514,
2022-03-07 08:30:00+09:00,37650,1054,1049,0,0,7/3/2022 8:30,84726,0,,,,,,,,,,84726,39753,
2022-03-07 09:00:00+09:00,45190,1249,1238,0,0,7/3/2022 9:00,93278,0,,,,,,,,,,93278,47677,
2022-03-07 09:30:00+09:00,51560,1417,1404,0,0,7/3/2022 9:30,104216,0,,,,,,,,,,104216,54381,
2022-03-07 10:00:00+09:00,55650,1530,1513,0,0,7/3/2022 10:00,86536,0,,,,,,,,,,86536,58693,
2022-03-07 10:30:00+09:00,56730,1560,1541,0,0,7/3/2022 10:30,85623,0,,,,,,,,,,85623,59831,
2022-03-07 11:00:00+09:00,59090,1621,1603,0,0,7/3/2022 11:00,83030,0,,,,,,,,,,83030,62314,
2022-03-07 11:30:00+09:00,57660,1586,1566,0,0,7/3/2022 11:30,86163,0,,,,,,,,,,86163,60812,
2022-03-07 12:00:00+09:00,59790,1642,1620,0,0,7/3/2022 12:00,76832,0,,,,,,,,,,76832,63052,
2022-03-07 12:30:00+09:00,55040,1522,1497,0,0,7/3/2022 12:30,76230,0,,,,,,,,,,76230,58059,
2022-03-07 13:00:00+09:00,48900,1352,1330,0,0,7/3/2022 13:00,92437,0,,,,,,,,,,92437,51582,
2022-03-07 13:30:00+09:00,45590,1269,1247,0,0,7/3/2022 13:30,93360,0,,,,,,,,,,93360,48106,
2022-03-07 14:00:00+09:00,38430,1071,1051,0,0,7/3/2022 14:00,105033,0,,,,,,,,,,105033,40552,
2022-03-07 14:30:00+09:00,32790,928,906,0,0,7/3/2022 14:30,105156,0,,,,,,,,,,105156,34624,
2022-03-07 15:00:00+09:00,24720,705,688,0,0,7/3/2022 15:00,110351,0,,,,,,,,,,110351,26113,
2022-03-07 15:30:00+09:00,19610,567,555,0,0,7/3/2022 15:30,114937,0,,,,,,,,,,114937,20732,
2022-03-07 16:00:00+09:00,11950,358,350,0,0,7/3/2022 16:00,119374,0,,,,,,,,,,119374,12658,
2022-03-07 16:30:00+09:00,7790,248,240,0,0,7/3/2022 16:30,129940,0,,,,,,,,,,129940,8278,
2022-03-07 17:00:00+09:00,1750,75,72,0,0,7/3/2022 17:00,125089,0,,,,,,,,,,125089,1897,
2022-03-07 17:30:00+09:00,0,4,4,0,0,7/3/2022 17:30,136709,0,,,,,,,,,,136709,8,
2022-03-07 18:00:00+09:00,0,0,0,0,0,7/3/2022 18:00,123682,0,,,,,,,,,,123682,0,
2022-03-07 18:30:00+09:00,0,0,0,0,0,7/3/2022 18:30,124788,0,,,,,,,,,,124788,0,
2022-03-07 19:00:00+09:00,0,0,0,0,0,7/3/2022 19:00,117477,0,,,,,,,,,,117477,0,
2022-03-07 19:30:00+09:00,0,0,0,0,0,7/3/2022 19:30,126381,0,,,,,,,,,,126381,0,
2022-03-07 20:00:00+09:00,0,0,0,0,0,7/3/2022 20:00,126985,0,,,,,,,,,,126985,0,
2022-03-07 20:30:00+09:00,0,0,0,0,0,7/3/2022 20:30,117027,0,,,,,,,,,,117027,0,
2022-03-07 21:00:00+09:00,0,0,0,0,0,7/3/2022 21:00,110548,0,,,,,,,,,,110548,0,
2022-03-07 21:30:00+09:00,0,0,0,0,0,7/3/2022 21:30,116639,0,,,,,,,,,,116639,0,
2022-03-07 22:00:00+09:00,0,0,0,0,0,7/3/2022 22:00,81674,0,,,,,,,,,,81674,0,
2022-03-07 22:30:00+09:00,0,0,0,0,0,7/3/2022 22:30,64732,0,,,,,,,,,,64732,0,
2022-03-07 23:00:00+09:00,0,0,0,0,0,7/3/2022 23:00,52878,0,,,,,,,,,,52878,0,
2022-03-07 23:30:00+09:00,0,0,0,0,0,7/3/2022 23:30,47406,0,,,,,,,,,,47406,0,
2022-03-08 00:00:00+09:00,0,0,0,0,0,8/3/2022 0:00,43416,0,,,,,,,,,,43416,0,
2022-03-08 00:30:00+09:00,0,0,0,0,0,8/3/2022 0:30,43817,0,,,,,,,,,,43817,0,
2022-03-08 01:00:00+09:00,0,0,0,0,0,8/3/2022 1:00,58272,0,,,,,,,,,,58272,0,
2022-03-08 01:30:00+09:00,0,0,0,0,0,8/3/2022 1:30,52723,0,,,,,,,,,,52723,0,
2022-03-08 02:00:00+09:00,0,0,0,0,0,8/3/2022 2:00,52563,0,,,,,,,,,,52563,0,
2022-03-08 02:30:00+09:00,0,0,0,0,0,8/3/2022 2:30,49482,0,,,,,,,,,,49482,0,
2022-03-08 03:00:00+09:00,0,0,0,0,0,8/3/2022 3:00,44996,0,,,,,,,,,,44996,0,
2022-03-08 03:30:00+09:00,0,0,0,0,0,8/3/2022 3:30,50197,0,,,,,,,,,,50197,0,
2022-03-08 04:00:00+09:00,0,0,0,0,0,8/3/2022 4:00,47874,0,,,,,,,,,,47874,0,
2022-03-08 04:30:00+09:00,0,0,0,0,0,8/3/2022 4:30,48540,0,,,,,,,,,,48540,0,
2022-03-08 05:00:00+09:00,0,0,0,0,0,8/3/2022 5:00,53303,0,,,,,,,,,,53303,0,
2022-03-08 05:30:00+09:00,0,0,0,0,0,8/3/2022 5:30,49976,0,,,,,,,,,,49976,0,
2022-03-08 06:00:00+09:00,0,0,0,0,0,8/3/2022 6:00,67615,0,,,,,,,,,,67615,0,
2022-03-08 06:30:00+09:00,0,13,13,0,0,8/3/2022 6:30,79278,0,,,,,,,,,,79278,26,
2022-03-08 07:00:00+09:00,440,33,34,0,0,8/3/2022 7:00,108446,0,,,,,,,,,,108446,507,
2022-03-08 07:30:00+09:00,1630,64,64,0,0,8/3/2022 7:30,118763,0,,,,,,,,,,118763,1758,
2022-03-08 08:00:00+09:00,3420,113,112,0,0,8/3/2022 8:00,123275,0,,,,,,,,,,123275,3645,
2022-03-08 08:30:00+09:00,4820,151,150,0,0,8/3/2022 8:30,121544,0,,,,,,,,,,121544,5121,
2022-03-08 09:00:00+09:00,6620,200,199,0,0,8/3/2022 9:00,136791,0,,,,,,,,,,136791,7019,
2022-03-08 09:30:00+09:00,9110,267,264,0,0,8/3/2022 9:30,154765,0,,,,,,,,,,154765,9641,
2022-03-08 10:00:00+09:00,16440,465,462,0,0,8/3/2022 10:00,149930,0,,,,,,,,,,149930,17367,
2022-03-08 10:30:00+09:00,15160,438,430,0,0,8/3/2022 10:30,150447,0,,,,,,,,,,150447,16028,
2022-03-08 11:00:00+09:00,23770,661,659,0,0,8/3/2022 11:00,144619,0,,,,,,,,,,144619,25090,
2022-03-08 11:30:00+09:00,27040,762,749,0,0,8/3/2022 11:30,142026,0,,,,,,,,,,142026,28551,
2022-03-08 12:00:00+09:00,26830,749,739,0,0,8/3/2022 12:00,125637,0,,,,,,,,,,125637,28318,
2022-03-08 12:30:00+09:00,26620,741,735,0,0,8/3/2022 12:30,120503,0,,,,,,,,,,120503,28096,
2022-03-08 13:00:00+09:00,33750,933,924,0,0,8/3/2022 13:00,126006,0,,,,,,,,,,126006,35607,
2022-03-08 13:30:00+09:00,24200,676,667,0,0,8/3/2022 13:30,135937,0,,,,,,,,,,135937,25543,
2022-03-08 14:00:00+09:00,35330,986,970,0,0,8/3/2022 14:00,121903,0,,,,,,,,,,121903,37286,
2022-03-08 14:30:00+09:00,27140,768,755,0,0,8/3/2022 14:30,127822,0,,,,,,,,,,127822,28663,
2022-03-08 15:00:00+09:00,20010,565,557,0,0,8/3/2022 15:00,127358,0,,,,,,,,,,127358,21132,
2022-03-08 15:30:00+09:00,14810,434,423,0,0,8/3/2022 15:30,132253,0,,,,,,,,,,132253,15667,
2022-03-08 16:00:00+09:00,10090,299,295,0,0,8/3/2022 16:00,130889,0,,,,,,,,,,130889,10684,
2022-03-08 16:30:00+09:00,6370,202,196,0,0,8/3/2022 16:30,133155,0,,,,,,,,,,133155,6768,
2022-03-08 17:00:00+09:00,1400,60,58,0,0,8/3/2022 17:00,143083,0,,,,,,,,,,143083,1518,
2022-03-08 17:30:00+09:00,0,3,3,0,0,8/3/2022 17:30,151512,0,,,,,,,,,,151512,6,
2022-03-08 18:00:00+09:00,0,0,0,0,0,8/3/2022 18:00,141938,0,,,,,,,,,,141938,0,
2022-03-08 18:30:00+09:00,0,0,0,0,0,8/3/2022 18:30,134766,0,,,,,,,,,,134766,0,
2022-03-08 19:00:00+09:00,0,0,0,0,0,8/3/2022 19:00,133657,0,,,,,,,,,,133657,0,
2022-03-08 19:30:00+09:00,0,0,0,0,0,8/3/2022 19:30,134421,0,,,,,,,,,,134421,0,
2022-03-08 20:00:00+09:00,0,0,0,0,0,8/3/2022 20:00,136920,0,,,,,,,,,,136920,0,
2022-03-08 20:30:00+09:00,0,0,0,0,0,8/3/2022 20:30,128280,0,,,,,,,,,,128280,0,
2022-03-08 21:00:00+09:00,0,0,0,0,0,8/3/2022 21:00,118511,0,,,,,,,,,,118511,0,
2022-03-08 21:30:00+09:00,0,0,0,0,0,8/3/2022 21:30,118710,0,,,,,,,,,,118710,0,
2022-03-08 22:00:00+09:00,0,0,0,0,0,8/3/2022 22:00,76952,0,,,,,,,,,,76952,0,
2022-03-08 22:30:00+09:00,0,0,0,0,0,8/3/2022 22:30,63503,0,,,,,,,,,,63503,0,
2022-03-08 23:00:00+09:00,0,0,0,0,0,8/3/2022 23:00,58075,0,,,,,,,,,,58075,0,
2022-03-08 23:30:00+09:00,0,0,0,0,0,8/3/2022 23:30,56945,0,,,,,,,,,,56945,0,
2022-03-09 00:00:00+09:00,0,0,0,0,0,9/3/2022 0:00,48251,0,,,,,,,,,,48251,0,
2022-03-09 00:30:00+09:00,0,0,0,0,0,9/3/2022 0:30,49009,0,,,,,,,,,,49009,0,
2022-03-09 01:00:00+09:00,0,0,0,0,0,9/3/2022 1:00,61582,0,,,,,,,,,,61582,0,
2022-03-09 01:30:00+09:00,0,0,0,0,0,9/3/2022 1:30,55366,0,,,,,,,,,,55366,0,
2022-03-09 02:00:00+09:00,0,0,0,0,0,9/3/2022 2:00,53865,0,,,,,,,,,,53865,0,
2022-03-09 02:30:00+09:00,0,0,0,0,0,9/3/2022 2:30,52312,0,,,,,,,,,,52312,0,
2022-03-09 03:00:00+09:00,0,0,0,0,0,9/3/2022 3:00,45519,0,,,,,,,,,,45519,0,
2022-03-09 03:30:00+09:00,0,0,0,0,0,9/3/2022 3:30,51184,0,,,,,,,,,,51184,0,
2022-03-09 04:00:00+09:00,0,0,0,0,0,9/3/2022 4:00,48789,0,,,,,,,,,,48789,0,
2022-03-09 04:30:00+09:00,0,0,0,0,0,9/3/2022 4:30,51568,0,,,,,,,,,,51568,0,
2022-03-09 05:00:00+09:00,0,0,0,0,0,9/3/2022 5:00,56576,0,,,,,,,,,,56576,0,
2022-03-09 05:30:00+09:00,0,0,0,0,0,9/3/2022 5:30,54318,0,,,,,,,,,,54318,0,
2022-03-09 06:00:00+09:00,220,19,19,0,0,9/3/2022 6:00,68617,0,,,,,,,,,,68617,258,
2022-03-09 06:30:00+09:00,3810,129,132,0,0,9/3/2022 6:30,93183,0,,,,,,,,,,93183,4071,
2022-03-09 07:00:00+09:00,11290,340,343,0,0,9/3/2022 7:00,108896,0,,,,,,,,,,108896,11973,
2022-03-09 07:30:00+09:00,10210,302,299,0,0,9/3/2022 7:30,124556,0,,,,,,,,,,124556,10811,
2022-03-09 08:00:00+09:00,10900,315,313,0,0,9/3/2022 8:00,122719,0,,,,,,,,,,122719,11528,
2022-03-09 08:30:00+09:00,15490,439,435,0,0,9/3/2022 8:30,118174,0,,,,,,,,,,118174,16364,
2022-03-09 09:00:00+09:00,17380,493,488,0,0,9/3/2022 9:00,120507,0,,,,,,,,,,120507,18361,
2022-03-09 09:30:00+09:00,29230,814,810,0,0,9/3/2022 9:30,118318,0,,,,,,,,,,118318,30854,
2022-03-09 10:00:00+09:00,41670,1146,1142,0,0,9/3/2022 10:00,105325,0,,,,,,,,,,105325,43958,
2022-03-09 10:30:00+09:00,56700,1562,1541,0,0,9/3/2022 10:30,90339,0,,,,,,,,,,90339,59803,
2022-03-09 11:00:00+09:00,58850,1618,1599,0,0,9/3/2022 11:00,84659,0,,,,,,,,,,84659,62067,
2022-03-09 11:30:00+09:00,60040,1647,1629,0,0,9/3/2022 11:30,94921,0,,,,,,,,,,94921,63316,
2022-03-09 12:00:00+09:00,57830,1602,1577,0,0,9/3/2022 12:00,85687,0,,,,,,,,,,85687,61009,
2022-03-09 12:30:00+09:00,44030,1215,1199,0,0,9/3/2022 12:30,91665,0,,,,,,,,,,91665,46444,
2022-03-09 13:00:00+09:00,40990,1134,1108,0,0,9/3/2022 13:00,101342,0,,,,,,,,,,101342,43232,
2022-03-09 13:30:00+09:00,39330,1085,1068,0,0,9/3/2022 13:30,101583,0,,,,,,,,,,101583,41483,
2022-03-09 14:00:00+09:00,20850,592,580,0,0,9/3/2022 14:00,117246,0,,,,,,,,,,117246,22022,
2022-03-09 14:30:00+09:00,17710,507,498,0,0,9/3/2022 14:30,127045,0,,,,,,,,,,127045,18715,
2022-03-09 15:00:00+09:00,30270,852,838,0,0,9/3/2022 15:00,104544,0,,,,,,,,,,104544,31960,
2022-03-09 15:30:00+09:00,19500,568,553,0,0,9/3/2022 15:30,119233,0,,,,,,,,,,119233,20621,
2022-03-09 16:00:00+09:00,14100,424,412,0,0,9/3/2022 16:00,118523,0,,,,,,,,,,118523,14936,
2022-03-09 16:30:00+09:00,7050,229,221,0,0,9/3/2022 16:30,121697,0,,,,,,,,,,121697,7500,
2022-03-09 17:00:00+09:00,1840,76,74,0,0,9/3/2022 17:00,128092,0,,,,,,,,,,128092,1990,
2022-03-09 17:30:00+09:00,0,4,4,0,0,9/3/2022 17:30,134270,0,,,,,,,,,,134270,8,
2022-03-09 18:00:00+09:00,0,0,0,0,0,9/3/2022 18:00,128689,0,,,,,,,,,,128689,0,
2022-03-09 18:30:00+09:00,0,0,0,0,0,9/3/2022 18:30,128293,0,,,,,,,,,,128293,0,
2022-03-09 19:00:00+09:00,0,0,0,0,0,9/3/2022 19:00,120501,0,,,,,,,,,,120501,0,
2022-03-09 19:30:00+09:00,0,0,0,0,0,9/3/2022 19:30,125570,0,,,,,,,,,,125570,0,
2022-03-09 20:00:00+09:00,0,0,0,0,0,9/3/2022 20:00,125828,0,,,,,,,,,,125828,0,
2022-03-09 20:30:00+09:00,0,0,0,0,0,9/3/2022 20:30,117227,0,,,,,,,,,,117227,0,
2022-03-09 21:00:00+09:00,0,0,0,0,0,9/3/2022 21:00,111038,0,,,,,,,,,,111038,0,
2022-03-09 21:30:00+09:00,0,0,0,0,0,9/3/2022 21:30,116979,0,,,,,,,,,,116979,0,
2022-03-09 22:00:00+09:00,0,0,0,0,0,9/3/2022 22:00,73280,0,,,,,,,,,,73280,0,
2022-03-09 22:30:00+09:00,0,0,0,0,0,9/3/2022 22:30,58382,0,,,,,,,,,,58382,0,
2022-03-09 23:00:00+09:00,0,0,0,0,0,9/3/2022 23:00,51954,0,,,,,,,,,,51954,0,
2022-03-09 23:30:00+09:00,0,0,0,0,0,9/3/2022 23:30,51441,0,,,,,,,,,,51441,0,
2022-03-10 00:00:00+09:00,0,0,0,0,0,10/3/2022 0:00,46523,0,,,,,,,,,,46523,0,
2022-03-10 00:30:00+09:00,0,0,0,0,0,10/3/2022 0:30,46908,0,,,,,,,,,,46908,0,
2022-03-10 01:00:00+09:00,0,0,0,0,0,10/3/2022 1:00,59183,0,,,,,,,,,,59183,0,
2022-03-10 01:30:00+09:00,0,0,0,0,0,10/3/2022 1:30,54685,0,,,,,,,,,,54685,0,
2022-03-10 02:00:00+09:00,0,0,0,0,0,10/3/2022 2:00,51112,0,,,,,,,,,,51112,0,
2022-03-10 02:30:00+09:00,0,0,0,0,0,10/3/2022 2:30,48216,0,,,,,,,,,,48216,0,
2022-03-10 03:00:00+09:00,0,0,0,0,0,10/3/2022 3:00,45059,0,,,,,,,,,,45059,0,
2022-03-10 03:30:00+09:00,0,0,0,0,0,10/3/2022 3:30,49728,0,,,,,,,,,,49728,0,
2022-03-10 04:00:00+09:00,0,0,0,0,0,10/3/2022 4:00,51633,0,,,,,,,,,,51633,0,
2022-03-10 04:30:00+09:00,0,0,0,0,0,10/3/2022 4:30,53202,0,,,,,,,,,,53202,0,
2022-03-10 05:00:00+09:00,0,0,0,0,0,10/3/2022 5:00,59267,0,,,,,,,,,,59267,0,
2022-03-10 05:30:00+09:00,0,0,0,0,0,10/3/2022 5:30,57177,0,,,,,,,,,,57177,0,
2022-03-10 06:00:00+09:00,830,27,29,0,0,10/3/2022 6:00,74750,0,,,,,,,,,,74750,886,
2022-03-10 06:30:00+09:00,2980,99,105,0,0,10/3/2022 6:30,100146,0,,,,,,,,,,100146,3184,
2022-03-10 07:00:00+09:00,10280,309,324,0,0,10/3/2022 7:00,115412,0,,,,,,,,,,115412,10913,
2022-03-10 07:30:00+09:00,20530,591,604,0,0,10/3/2022 7:30,113877,0,,,,,,,,,,113877,21725,
2022-03-10 08:00:00+09:00,28060,796,766,0,0,10/3/2022 8:00,106232,0,,,,,,,,,,106232,29622,
2022-03-10 08:30:00+09:00,35820,998,990,0,0,10/3/2022 8:30,99328,0,,,,,,,,,,99328,37808,
2022-03-10 09:00:00+09:00,41000,1138,1126,0,0,10/3/2022 9:00,98005,0,,,,,,,,,,98005,43264,
2022-03-10 09:30:00+09:00,42320,1169,1155,0,0,10/3/2022 9:30,104500,0,,,,,,,,,,104500,44644,
2022-03-10 10:00:00+09:00,46890,1292,1277,0,0,10/3/2022 10:00,99889,0,,,,,,,,,,99889,49459,
2022-03-10 10:30:00+09:00,49630,1362,1345,0,0,10/3/2022 10:30,98867,0,,,,,,,,,,98867,52337,
2022-03-10 11:00:00+09:00,47800,1312,1295,0,0,10/3/2022 11:00,91562,0,,,,,,,,,,91562,50407,
2022-03-10 11:30:00+09:00,49270,1355,1335,0,0,10/3/2022 11:30,100293,0,,,,,,,,,,100293,51960,
2022-03-10 12:00:00+09:00,46720,1283,1265,0,0,10/3/2022 12:00,88292,0,,,,,,,,,,88292,49268,
2022-03-10 12:30:00+09:00,34760,968,953,0,0,10/3/2022 12:30,98170,0,,,,,,,,,,98170,36681,
2022-03-10 13:00:00+09:00,28660,802,789,0,0,10/3/2022 13:00,111525,0,,,,,,,,,,111525,30251,
2022-03-10 13:30:00+09:00,33720,935,921,0,0,10/3/2022 13:30,104140,0,,,,,,,,,,104140,35576,
2022-03-10 14:00:00+09:00,40700,1130,1112,0,0,10/3/2022 14:00,91388,0,,,,,,,,,,91388,42942,
2022-03-10 14:30:00+09:00,39330,1098,1076,0,0,10/3/2022 14:30,96190,0,,,,,,,,,,96190,41504,
2022-03-10 15:00:00+09:00,29580,831,812,0,0,10/3/2022 15:00,102556,0,,,,,,,,,,102556,31223,
