,30001（Wh）,30011（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-04-15 17:00:00+09:00,1650,5380,15/4/2022 17:00,21516,0,,70,1048.22,31,少雨,21516,7030
2022-04-15 17:30:00+09:00,850,2070,15/4/2022 17:30,26345,0,,64,731.76,31,少雨,26345,2920
2022-04-15 18:00:00+09:00,150,40,15/4/2022 18:00,29691,0,,58,337.22,31,少雨,29691,190
2022-04-15 18:30:00+09:00,0,0,15/4/2022 18:30,29304,0,,59,0,31,少雨,29304,0
2022-04-15 19:00:00+09:00,0,0,15/4/2022 19:00,9246,0,,60,0,31,少雨,9246,0
2022-04-15 19:30:00+09:00,0,0,15/4/2022 19:30,4947,0,,56,0,31,少雨,4947,0
2022-04-15 20:00:00+09:00,0,0,15/4/2022 20:00,2269,0,,53,0,31,少雨,2269,0
2022-04-15 20:30:00+09:00,0,0,15/4/2022 20:30,2295,0,,47,0,22,くもり,2295,0
2022-04-15 21:00:00+09:00,0,0,15/4/2022 21:00,2253,0,,42,0,22,くもり,2253,0
2022-04-15 21:30:00+09:00,0,0,15/4/2022 21:30,2320,0,,37,0,21,薄曇,2320,0
2022-04-15 22:00:00+09:00,0,0,15/4/2022 22:00,2304,0,,32,0,21,薄曇,2304,0
2022-04-15 22:30:00+09:00,0,0,15/4/2022 22:30,2357,0,,34,0,22,くもり,2357,0
2022-04-15 23:00:00+09:00,0,0,15/4/2022 23:00,2393,0,,36,0,22,くもり,2393,0
2022-04-15 23:30:00+09:00,0,0,15/4/2022 23:30,2477,0,,43,0,22,くもり,2477,0
2022-04-16 00:00:00+09:00,0,0,16/4/2022 0:00,2440,0,,51,0,21,薄曇,2440,0
2022-04-16 00:30:00+09:00,0,0,16/4/2022 0:30,2304,0,,25,0,22,くもり,2304,0
2022-04-16 01:00:00+09:00,0,0,16/4/2022 1:00,2458,0,,49,0,22,くもり,2458,0
2022-04-16 01:30:00+09:00,0,0,16/4/2022 1:30,2378,0,,41,0,21,薄曇,2378,0
2022-04-16 02:00:00+09:00,0,0,16/4/2022 2:00,2314,0,,37,0,22,くもり,2314,0
2022-04-16 02:30:00+09:00,0,0,16/4/2022 2:30,2360,0,,37,0,22,くもり,2360,0
2022-04-16 03:00:00+09:00,0,0,16/4/2022 3:00,2466,0,,75,0,21,薄曇,2466,0
2022-04-16 03:30:00+09:00,0,0,16/4/2022 3:30,2456,0,,10,0,21,薄曇,2456,0
2022-04-16 04:00:00+09:00,0,0,16/4/2022 4:00,2380,0,,8,0,21,薄曇,2380,0
2022-04-16 04:30:00+09:00,0,0,16/4/2022 4:30,2433,0,,33,0,10,晴れ,2433,0
2022-04-16 05:00:00+09:00,20,0,16/4/2022 5:00,2368,0,,33,0,10,晴れ,2368,20
2022-04-16 05:30:00+09:00,490,1030,16/4/2022 5:30,1027,205,,9,197.91,21,薄曇,1027,1520
2022-04-16 06:00:00+09:00,2670,11380,16/4/2022 6:00,0,9799,,7,947.99,21,薄曇,0,14050
2022-04-16 06:30:00+09:00,6730,27880,16/4/2022 6:30,0,23382,,23,2020.11,21,薄曇,0,34610
2022-04-16 07:00:00+09:00,10210,42060,16/4/2022 7:00,0,40653,,25,3428.72,10,晴れ,0,52270
2022-04-16 07:30:00+09:00,14110,57540,16/4/2022 7:30,0,59644,,9,3343.21,21,薄曇,0,71650
2022-04-16 08:00:00+09:00,17730,71970,16/4/2022 8:00,0,77315,,1,4566.74,21,薄曇,0,89700
2022-04-16 08:30:00+09:00,21090,84840,16/4/2022 8:30,0,91827,,0,5085.5,21,薄曇,0,105930
2022-04-16 09:00:00+09:00,19830,78530,16/4/2022 9:00,0,76863,,0,5481.05,21,薄曇,0,98360
2022-04-16 09:30:00+09:00,24610,98060,16/4/2022 9:30,0,96935,,0,5811.96,21,薄曇,0,122670
2022-04-16 10:00:00+09:00,24650,98250,16/4/2022 10:00,0,96992,,0,6030.72,21,薄曇,0,122900
2022-04-16 10:30:00+09:00,24650,98190,16/4/2022 10:30,0,97120,,0,7247.91,21,薄曇,0,122840
2022-04-16 11:00:00+09:00,24650,98040,16/4/2022 11:00,0,96864,,0,8539.1,10,晴れ,0,122690
2022-04-16 11:30:00+09:00,24650,97830,16/4/2022 11:30,0,96452,,0,9349.56,10,晴れ,0,122480
2022-04-16 12:00:00+09:00,24490,97300,16/4/2022 12:00,0,95840,,1,10067.85,10,晴れ,0,121790
2022-04-16 12:30:00+09:00,24620,98000,16/4/2022 12:30,0,96927,,1,10161.65,10,晴れ,0,122620
2022-04-16 13:00:00+09:00,24550,97320,16/4/2022 13:00,0,96010,,1,10044.64,10,晴れ,0,121870
2022-04-16 13:30:00+09:00,24310,96490,16/4/2022 13:30,0,94976,,0,9619.72,10,晴れ,0,120800
2022-04-16 14:00:00+09:00,24010,93300,16/4/2022 14:00,0,91719,,0,9050.44,10,晴れ,0,117310
2022-04-16 14:30:00+09:00,23200,88570,16/4/2022 14:30,0,86373,,0,8346.54,10,晴れ,0,111770
2022-04-16 15:00:00+09:00,20570,77470,16/4/2022 15:00,0,72858,,0,7520.05,10,晴れ,0,98040
2022-04-16 15:30:00+09:00,17790,66540,16/4/2022 15:30,0,59449,,0,6585.13,10,晴れ,0,84330
2022-04-16 16:00:00+09:00,13680,50100,16/4/2022 16:00,0,39574,,0,5557.76,10,晴れ,0,63780
2022-04-16 16:30:00+09:00,9730,34350,16/4/2022 16:30,0,20191,,0,4455.53,10,晴れ,0,44080
2022-04-16 17:00:00+09:00,5810,18850,16/4/2022 17:00,1835,2899,,0,3297.29,10,晴れ,1835,24660
2022-04-16 17:30:00+09:00,2560,6870,16/4/2022 17:30,14437,0,,0,2102.87,10,晴れ,14437,9430
2022-04-16 18:00:00+09:00,470,640,16/4/2022 18:00,23382,0,,0,892.69,10,晴れ,23382,1110
2022-04-16 18:30:00+09:00,0,0,16/4/2022 18:30,28813,0,,0,0,10,晴れ,28813,0
2022-04-16 19:00:00+09:00,0,0,16/4/2022 19:00,14611,0,,0,0,10,晴れ,14611,0
2022-04-16 19:30:00+09:00,0,0,16/4/2022 19:30,3581,0,,1,0,10,晴れ,3581,0
2022-04-16 20:00:00+09:00,0,0,16/4/2022 20:00,2362,0,,1,0,10,晴れ,2362,0
2022-04-16 20:30:00+09:00,0,0,16/4/2022 20:30,2308,0,,1,0,10,晴れ,2308,0
2022-04-16 21:00:00+09:00,0,0,16/4/2022 21:00,2350,0,,2,0,10,晴れ,2350,0
2022-04-16 21:30:00+09:00,0,0,16/4/2022 21:30,2373,0,,3,0,10,晴れ,2373,0
2022-04-16 22:00:00+09:00,0,0,16/4/2022 22:00,2287,0,,4,0,10,晴れ,2287,0
2022-04-16 22:30:00+09:00,0,0,16/4/2022 22:30,2281,0,,7,0,10,晴れ,2281,0
2022-04-16 23:00:00+09:00,0,0,16/4/2022 23:00,2378,0,,9,0,10,晴れ,2378,0
2022-04-16 23:30:00+09:00,0,0,16/4/2022 23:30,2497,0,,19,0,10,晴れ,2497,0
2022-04-17 00:00:00+09:00,0,0,17/4/2022 0:00,2542,0,,99,0,21,薄曇,2542,0
2022-04-17 00:30:00+09:00,0,0,17/4/2022 0:30,2384,0,,100,0,21,薄曇,2384,0
2022-04-17 01:00:00+09:00,0,0,17/4/2022 1:00,2457,0,,100,0,21,薄曇,2457,0
2022-04-17 01:30:00+09:00,0,0,17/4/2022 1:30,2479,0,,100,0,22,くもり,2479,0
2022-04-17 02:00:00+09:00,0,0,17/4/2022 2:00,2513,0,,100,0,22,くもり,2513,0
2022-04-17 02:30:00+09:00,0,0,17/4/2022 2:30,2427,0,,100,0,21,薄曇,2427,0
2022-04-17 03:00:00+09:00,0,0,17/4/2022 3:00,2419,0,,83,0,21,薄曇,2419,0
2022-04-17 03:30:00+09:00,0,0,17/4/2022 3:30,2432,0,,94,0,22,くもり,2432,0
2022-04-17 04:00:00+09:00,0,0,17/4/2022 4:00,2463,0,,99,0,22,くもり,2463,0
2022-04-17 04:30:00+09:00,0,0,17/4/2022 4:30,2396,0,,100,0,22,くもり,2396,0
2022-04-17 05:00:00+09:00,50,0,17/4/2022 5:00,2420,0,,100,0,22,くもり,2420,50
2022-04-17 05:30:00+09:00,820,2970,17/4/2022 5:30,503,1873,,99,84.33,22,くもり,503,3790
2022-04-17 06:00:00+09:00,3030,13420,17/4/2022 6:00,0,13796,,87,409.8,22,くもり,0,16450
2022-04-17 06:30:00+09:00,5530,22410,17/4/2022 6:30,0,23177,,42,733.89,22,くもり,0,27940
2022-04-17 07:00:00+09:00,9710,39430,17/4/2022 7:00,0,42933,,72,1051.05,22,くもり,0,49140
2022-04-17 07:30:00+09:00,12700,51200,17/4/2022 7:30,0,54911,,86,2250.38,22,くもり,0,63900
2022-04-17 08:00:00+09:00,15840,63050,17/4/2022 8:00,0,68489,,73,2627.64,22,くもり,0,78890
2022-04-17 08:30:00+09:00,18750,75820,17/4/2022 8:30,0,82632,,62,3053.62,22,くもり,0,94570
2022-04-17 09:00:00+09:00,19160,75800,17/4/2022 9:00,0,71854,,69,3379.32,22,くもり,0,94960
2022-04-17 09:30:00+09:00,10110,38890,17/4/2022 9:30,0,26549,,65,3702.65,22,くもり,0,49000
2022-04-17 10:00:00+09:00,10740,41590,17/4/2022 10:00,0,28367,,76,3969.59,22,くもり,0,52330
2022-04-17 10:30:00+09:00,7410,28130,17/4/2022 10:30,0,11860,,95,3988.05,31,少雨,0,35540
2022-04-17 11:00:00+09:00,7290,27740,17/4/2022 11:00,0,11396,,96,3943.84,31,少雨,0,35030
2022-04-17 11:30:00+09:00,11290,43450,17/4/2022 11:30,0,30672,,92,4128.45,31,少雨,0,54740
2022-04-17 12:00:00+09:00,13760,53660,17/4/2022 12:00,0,43113,,97,4191.72,31,少雨,0,67420
2022-04-17 12:30:00+09:00,9510,35990,17/4/2022 12:30,0,21663,,91,4254.74,22,くもり,0,45500
2022-04-17 13:00:00+09:00,8250,31190,17/4/2022 13:00,0,15627,,100,4251.61,22,くもり,0,39440
2022-04-17 13:30:00+09:00,15430,58720,17/4/2022 13:30,0,49810,,66,3975.23,22,くもり,0,74150
2022-04-17 14:00:00+09:00,15380,59800,17/4/2022 14:00,0,50630,,53,3652.81,22,くもり,0,75180
2022-04-17 14:30:00+09:00,5710,21400,17/4/2022 14:30,521,4038,,50,3389.99,31,少雨,521,27110
2022-04-17 15:00:00+09:00,6240,23000,17/4/2022 15:00,0,5648,,47,3073.92,31,少雨,0,29240
2022-04-17 15:30:00+09:00,6320,23430,17/4/2022 15:30,0,6217,,47,3076.92,31,少雨,0,29750
2022-04-17 16:00:00+09:00,11270,41930,17/4/2022 16:00,96,29281,,48,2987.44,31,少雨,96,53200
2022-04-17 16:30:00+09:00,3640,12890,17/4/2022 16:30,7084,164,,46,2524.67,22,くもり,7084,16530
2022-04-17 17:00:00+09:00,1720,5590,17/4/2022 17:00,15954,0,,43,1971.72,22,くもり,15954,7310
2022-04-17 17:30:00+09:00,1020,2790,17/4/2022 17:30,19341,0,,37,1252.55,22,くもり,19341,3810
2022-04-17 18:00:00+09:00,170,110,17/4/2022 18:00,26609,0,,31,536.48,22,くもり,26609,280
2022-04-17 18:30:00+09:00,0,0,17/4/2022 18:30,29261,0,,29,0,22,くもり,29261,0
2022-04-17 19:00:00+09:00,0,0,17/4/2022 19:00,27417,0,,27,0,21,薄曇,27417,0
2022-04-17 19:30:00+09:00,0,0,17/4/2022 19:30,11369,0,,24,0,21,薄曇,11369,0
2022-04-17 20:00:00+09:00,0,0,17/4/2022 20:00,2339,0,,22,0,21,薄曇,2339,0
2022-04-17 20:30:00+09:00,0,0,17/4/2022 20:30,2435,0,,25,0,21,薄曇,2435,0
2022-04-17 21:00:00+09:00,0,0,17/4/2022 21:00,2283,0,,27,0,21,薄曇,2283,0
2022-04-17 21:30:00+09:00,0,0,17/4/2022 21:30,2376,0,,35,0,21,薄曇,2376,0
2022-04-17 22:00:00+09:00,0,0,17/4/2022 22:00,2326,0,,42,0,21,薄曇,2326,0
2022-04-17 22:30:00+09:00,0,0,17/4/2022 22:30,1874,0,,38,0,21,薄曇,1874,0
2022-04-17 23:00:00+09:00,0,0,17/4/2022 23:00,2460,0,,34,0,21,薄曇,2460,0
2022-04-17 23:30:00+09:00,0,0,17/4/2022 23:30,2403,0,,34,0,21,薄曇,2403,0
2022-04-18 00:00:00+09:00,0,0,18/4/2022 0:00,2338,0,,54,0,22,くもり,2338,0
2022-04-18 00:30:00+09:00,0,0,18/4/2022 0:30,2369,0,,34,0,22,くもり,2369,0
2022-04-18 01:00:00+09:00,0,0,18/4/2022 1:00,2344,0,,45,0,22,くもり,2344,0
2022-04-18 01:30:00+09:00,0,0,18/4/2022 1:30,2459,0,,14,0,22,くもり,2459,0
2022-04-18 02:00:00+09:00,0,0,18/4/2022 2:00,2371,0,,17,0,22,くもり,2371,0
2022-04-18 02:30:00+09:00,0,0,18/4/2022 2:30,2404,0,,12,0,22,くもり,2404,0
2022-04-18 03:00:00+09:00,0,0,18/4/2022 3:00,2343,0,,41,0,22,くもり,2343,0
2022-04-18 03:30:00+09:00,0,0,18/4/2022 3:30,2294,0,,90,0,22,くもり,2294,0
2022-04-18 04:00:00+09:00,0,0,18/4/2022 4:00,2447,0,,47,0,22,くもり,2447,0
2022-04-18 04:30:00+09:00,0,0,18/4/2022 4:30,2379,0,,20,0,22,くもり,2379,0
2022-04-18 05:00:00+09:00,0,0,18/4/2022 5:00,2312,0,,41,0,22,くもり,2312,0
2022-04-18 05:30:00+09:00,210,30,18/4/2022 5:30,2075,0,,68,97.92,22,くもり,2075,240
2022-04-18 06:00:00+09:00,500,800,18/4/2022 6:00,1024,64,,87,422.84,22,くもり,1024,1300
2022-04-18 06:30:00+09:00,1010,3660,18/4/2022 6:30,2520,255,,100,983.23,22,くもり,2520,4670
2022-04-18 07:00:00+09:00,2820,10530,18/4/2022 7:00,436,5872,,100,1750.89,22,くもり,436,13350
2022-04-18 07:30:00+09:00,4370,15940,18/4/2022 7:30,0,12397,,100,1367.05,22,くもり,0,20310
2022-04-18 08:00:00+09:00,5770,21460,18/4/2022 8:00,0,18931,,100,1653.64,22,くもり,0,27230
2022-04-18 08:30:00+09:00,6440,24170,18/4/2022 8:30,0,21823,,100,1917.75,31,少雨,0,30610
2022-04-18 09:00:00+09:00,7660,29060,18/4/2022 9:00,0,12990,,99,2154.86,31,少雨,0,36720
2022-04-18 09:30:00+09:00,9700,37140,18/4/2022 9:30,0,22797,,99,2360.92,31,少雨,0,46840
2022-04-18 10:00:00+09:00,12080,46650,18/4/2022 10:00,0,34615,,100,2532.39,31,少雨,0,58730
2022-04-18 10:30:00+09:00,9470,36460,18/4/2022 10:30,0,22222,,98,2666.35,31,少雨,0,45930
2022-04-18 11:00:00+09:00,6380,24090,18/4/2022 11:00,854,7775,,99,2760.5,31,少雨,854,30470
2022-04-18 11:30:00+09:00,10110,38690,18/4/2022 11:30,0,25013,,100,2813.23,31,少雨,0,48800
2022-04-18 12:00:00+09:00,11250,43450,18/4/2022 12:00,0,30714,,100,2823.64,31,少雨,0,54700
2022-04-18 12:30:00+09:00,7300,27610,18/4/2022 12:30,0,10992,,100,2791.55,31,少雨,0,34910
2022-04-18 13:00:00+09:00,6820,25560,18/4/2022 13:00,0,8527,,100,2717.51,31,少雨,0,32380
2022-04-18 13:30:00+09:00,9410,35870,18/4/2022 13:30,0,21395,,74,2602.79,31,少雨,0,45280
2022-04-18 14:00:00+09:00,6790,25680,18/4/2022 14:00,0,8906,,75,2449.35,31,少雨,0,32470
2022-04-18 14:30:00+09:00,6320,23620,18/4/2022 14:30,26,6650,,83,2259.81,31,少雨,26,29940
2022-04-18 15:00:00+09:00,5690,21120,18/4/2022 15:00,92,3370,,92,2053.19,31,少雨,92,26810
2022-04-18 15:30:00+09:00,5370,19960,18/4/2022 15:30,1158,3078,,72,1785.98,31,少雨,1158,25330
2022-04-18 16:00:00+09:00,4770,17510,18/4/2022 16:00,1170,114,,53,1509.8,31,少雨,1170,22280
2022-04-18 16:30:00+09:00,4820,17680,18/4/2022 16:30,1556,761,,55,1213.6,32,弱い雨,1556,22500
2022-04-18 17:00:00+09:00,2850,9860,18/4/2022 17:00,10411,0,,56,1428.98,32,弱い雨,10411,12710
2022-04-18 17:30:00+09:00,1470,4430,18/4/2022 17:30,17260,0,,39,1165.54,22,くもり,17260,5900
2022-04-18 18:00:00+09:00,400,680,18/4/2022 18:00,25417,0,,21,634.18,21,薄曇,25417,1080
2022-04-18 18:30:00+09:00,0,0,18/4/2022 18:30,29451,0,,51,0,22,くもり,29451,0
2022-04-18 19:00:00+09:00,0,0,18/4/2022 19:00,8818,0,,80,0,22,くもり,8818,0
2022-04-18 19:30:00+09:00,0,0,18/4/2022 19:30,3329,0,,82,0,22,くもり,3329,0
2022-04-18 20:00:00+09:00,0,0,18/4/2022 20:00,2356,0,,83,0,22,くもり,2356,0
2022-04-18 20:30:00+09:00,0,0,18/4/2022 20:30,2320,0,,71,0,22,くもり,2320,0
2022-04-18 21:00:00+09:00,0,0,18/4/2022 21:00,2374,0,,59,0,22,くもり,2374,0
2022-04-18 21:30:00+09:00,0,0,18/4/2022 21:30,2324,0,,52,0,22,くもり,2324,0
2022-04-18 22:00:00+09:00,0,0,18/4/2022 22:00,2247,0,,45,0,21,薄曇,2247,0
2022-04-18 22:30:00+09:00,0,0,18/4/2022 22:30,2359,0,,38,0,21,薄曇,2359,0
2022-04-18 23:00:00+09:00,0,0,18/4/2022 23:00,2440,0,,30,0,21,薄曇,2440,0
2022-04-18 23:30:00+09:00,0,0,18/4/2022 23:30,2360,0,,28,0,21,薄曇,2360,0
2022-04-19 00:00:00+09:00,0,0,19/4/2022 0:00,2496,0,,3,0,10,晴れ,2496,0
2022-04-19 00:30:00+09:00,0,0,19/4/2022 0:30,2384,0,,1,0,10,晴れ,2384,0
2022-04-19 01:00:00+09:00,0,0,19/4/2022 1:00,2480,0,,2,0,10,晴れ,2480,0
2022-04-19 01:30:00+09:00,0,0,19/4/2022 1:30,2484,0,,6,0,10,晴れ,2484,0
2022-04-19 02:00:00+09:00,0,0,19/4/2022 2:00,2459,0,,2,0,10,晴れ,2459,0
2022-04-19 02:30:00+09:00,0,0,19/4/2022 2:30,2458,0,,2,0,10,晴れ,2458,0
2022-04-19 03:00:00+09:00,0,0,19/4/2022 3:00,2543,0,,3,0,10,晴れ,2543,0
2022-04-19 03:30:00+09:00,0,0,19/4/2022 3:30,2469,0,,16,0,10,晴れ,2469,0
2022-04-19 04:00:00+09:00,0,0,19/4/2022 4:00,2522,0,,16,0,21,薄曇,2522,0
2022-04-19 04:30:00+09:00,0,0,19/4/2022 4:30,2424,0,,13,0,21,薄曇,2424,0
2022-04-19 05:00:00+09:00,70,0,19/4/2022 5:00,2469,0,,6,0,10,晴れ,2469,70
2022-04-19 05:30:00+09:00,950,3370,19/4/2022 5:30,374,2340,,2,320.99,21,薄曇,374,4320
2022-04-19 06:00:00+09:00,3150,13280,19/4/2022 6:00,0,12427,,0,1271.52,21,薄曇,0,16430
2022-04-19 06:30:00+09:00,6820,28090,19/4/2022 6:30,0,23435,,0,2304.32,10,晴れ,0,34910
2022-04-19 07:00:00+09:00,10620,43940,19/4/2022 7:00,0,42469,,0,3888.93,10,晴れ,0,54560
2022-04-19 07:30:00+09:00,13940,57090,19/4/2022 7:30,0,58760,,0,4785.67,10,晴れ,0,71030
2022-04-19 08:00:00+09:00,16690,67640,19/4/2022 8:00,0,71631,,0,6060.84,10,晴れ,0,84330
2022-04-19 08:30:00+09:00,18800,74900,19/4/2022 8:30,0,79881,,0,7072.46,10,晴れ,0,93700
2022-04-19 09:00:00+09:00,21980,87490,19/4/2022 9:00,0,83939,,7,7998.55,10,晴れ,0,109470
2022-04-19 09:30:00+09:00,23800,94320,19/4/2022 9:30,0,92507,,70,8795.22,10,晴れ,0,118120
2022-04-19 10:00:00+09:00,24400,96940,19/4/2022 10:00,0,95454,,84,9429.6,10,晴れ,0,121340
2022-04-19 10:30:00+09:00,24640,98380,19/4/2022 10:30,0,97036,,76,9924.89,10,晴れ,0,123020
2022-04-19 11:00:00+09:00,24640,98390,19/4/2022 11:00,0,97053,,84,10272.61,10,晴れ,0,123030
2022-04-19 11:30:00+09:00,24630,97990,19/4/2022 11:30,0,96569,,81,10466.8,10,晴れ,0,122620
2022-04-19 12:00:00+09:00,24090,94810,19/4/2022 12:00,0,92845,,80,10504.16,10,晴れ,0,118900
2022-04-19 12:30:00+09:00,24610,97290,19/4/2022 12:30,0,95914,,28,10384.03,10,晴れ,0,121900
2022-04-19 13:00:00+09:00,24520,97070,19/4/2022 13:00,0,95480,,0,10108.47,10,晴れ,0,121590
2022-04-19 13:30:00+09:00,23590,91760,19/4/2022 13:30,0,89554,,9,9682.21,10,晴れ,0,115350
2022-04-19 14:00:00+09:00,21630,83160,19/4/2022 14:00,0,79431,,19,9112.52,10,晴れ,0,104790
2022-04-19 14:30:00+09:00,18360,70150,19/4/2022 14:30,0,63597,,30,8409.17,10,晴れ,0,88510
2022-04-19 15:00:00+09:00,16800,63900,19/4/2022 15:00,0,56051,,40,7584.18,10,晴れ,0,80700
2022-04-19 15:30:00+09:00,15480,58340,19/4/2022 15:30,0,49436,,50,6651.67,10,晴れ,0,73820
2022-04-19 16:00:00+09:00,11960,44090,19/4/2022 16:00,0,31976,,59,5627.59,10,晴れ,0,56050
2022-04-19 16:30:00+09:00,8640,30610,19/4/2022 16:30,0,15599,,34,4529.47,10,晴れ,0,39250
2022-04-19 17:00:00+09:00,5410,17990,19/4/2022 17:00,1469,1489,,10,3376.1,10,晴れ,1469,23400
2022-04-19 17:30:00+09:00,2430,6930,19/4/2022 17:30,13793,0,,5,2187.21,10,晴れ,13793,9360
2022-04-19 18:00:00+09:00,440,590,19/4/2022 18:00,26420,0,,0,983.14,10,晴れ,26420,1030
2022-04-19 18:30:00+09:00,0,0,19/4/2022 18:30,29297,0,,0,0,10,晴れ,29297,0
2022-04-19 19:00:00+09:00,0,0,19/4/2022 19:00,15296,0,,0,0,10,晴れ,15296,0
2022-04-19 19:30:00+09:00,0,0,19/4/2022 19:30,7882,0,,0,0,10,晴れ,7882,0
2022-04-19 20:00:00+09:00,0,0,19/4/2022 20:00,2416,0,,0,0,10,晴れ,2416,0
2022-04-19 20:30:00+09:00,0,0,19/4/2022 20:30,2354,0,,0,0,10,晴れ,2354,0
2022-04-19 21:00:00+09:00,0,0,19/4/2022 21:00,2378,0,,0,0,10,晴れ,2378,0
2022-04-19 21:30:00+09:00,0,0,19/4/2022 21:30,2370,0,,0,0,10,晴れ,2370,0
2022-04-19 22:00:00+09:00,0,0,19/4/2022 22:00,2268,0,,0,0,10,晴れ,2268,0
2022-04-19 22:30:00+09:00,0,0,19/4/2022 22:30,2506,0,,0,0,10,晴れ,2506,0
2022-04-19 23:00:00+09:00,0,0,19/4/2022 23:00,2522,0,,0,0,10,晴れ,2522,0
2022-04-19 23:30:00+09:00,0,0,19/4/2022 23:30,2490,0,,0,0,10,晴れ,2490,0
2022-04-20 00:00:00+09:00,0,0,20/4/2022 0:00,2464,0,,0,0,10,晴れ,2464,0
2022-04-20 00:30:00+09:00,0,0,20/4/2022 0:30,2380,0,,0,0,10,晴れ,2380,0
2022-04-20 01:00:00+09:00,0,0,20/4/2022 1:00,2385,0,,0,0,10,晴れ,2385,0
2022-04-20 01:30:00+09:00,0,0,20/4/2022 1:30,2430,0,,0,0,10,晴れ,2430,0
2022-04-20 02:00:00+09:00,0,0,20/4/2022 2:00,2331,0,,0,0,10,晴れ,2331,0
2022-04-20 02:30:00+09:00,0,0,20/4/2022 2:30,2406,0,,0,0,10,晴れ,2406,0
2022-04-20 03:00:00+09:00,0,0,20/4/2022 3:00,2482,0,,0,0,10,晴れ,2482,0
2022-04-20 03:30:00+09:00,0,0,20/4/2022 3:30,2406,0,,0,0,10,晴れ,2406,0
2022-04-20 04:00:00+09:00,0,0,20/4/2022 4:00,2443,0,,0,0,10,晴れ,2443,0
2022-04-20 04:30:00+09:00,0,0,20/4/2022 4:30,2405,0,,0,0,10,晴れ,2405,0
2022-04-20 05:00:00+09:00,80,0,20/4/2022 5:00,2371,0,,0,0,10,晴れ,2371,80
2022-04-20 05:30:00+09:00,1000,3410,20/4/2022 5:30,308,2412,,0,456.13,10,晴れ,308,4410
2022-04-20 06:00:00+09:00,3010,11740,20/4/2022 6:00,0,11753,,0,1631.57,10,晴れ,0,14750
2022-04-20 06:30:00+09:00,6060,24570,20/4/2022 6:30,0,19194,,0,2860.59,10,晴れ,0,30630
2022-04-20 07:00:00+09:00,9630,39370,20/4/2022 7:00,0,37130,,0,4030.95,10,晴れ,0,49000
2022-04-20 07:30:00+09:00,13250,53840,20/4/2022 7:30,0,54822,,0,3971.12,21,薄曇,0,67090
2022-04-20 08:00:00+09:00,16410,66390,20/4/2022 8:00,0,70450,,0,4947.28,21,薄曇,0,82800
2022-04-20 08:30:00+09:00,19280,77650,20/4/2022 8:30,0,81943,,2,6176.35,10,晴れ,0,96930
2022-04-20 09:00:00+09:00,21750,87080,20/4/2022 9:00,0,83069,,0,7435.88,10,晴れ,0,108830
2022-04-20 09:30:00+09:00,23430,93320,20/4/2022 9:30,0,91063,,0,8475.48,10,晴れ,0,116750
2022-04-20 10:00:00+09:00,24270,94720,20/4/2022 10:00,0,93221,,0,9445.49,10,晴れ,0,118990
2022-04-20 10:30:00+09:00,24620,98180,20/4/2022 10:30,0,96797,,0,9934.61,10,晴れ,0,122800
2022-04-20 11:00:00+09:00,24640,98390,20/4/2022 11:00,0,97009,,0,10276.31,10,晴れ,0,123030
2022-04-20 11:30:00+09:00,24650,98340,20/4/2022 11:30,0,96965,,0,10489.88,10,晴れ,0,122990
2022-04-20 12:00:00+09:00,24640,98310,20/4/2022 12:00,0,96673,,0,10525.99,10,晴れ,0,122950
2022-04-20 12:30:00+09:00,24640,98260,20/4/2022 12:30,0,96661,,0,10404.9,10,晴れ,0,122900
2022-04-20 13:00:00+09:00,24600,96850,20/4/2022 13:00,0,95279,,0,10128.68,10,晴れ,0,121450
2022-04-20 13:30:00+09:00,24030,94240,20/4/2022 13:30,0,92431,,1,9702.07,10,晴れ,0,118270
2022-04-20 14:00:00+09:00,22740,87630,20/4/2022 14:00,0,84753,,1,9132.35,10,晴れ,0,110370
2022-04-20 14:30:00+09:00,20780,79330,20/4/2022 14:30,0,74795,,1,8429.28,10,晴れ,0,100110
2022-04-20 15:00:00+09:00,17990,68570,20/4/2022 15:00,0,61796,,1,7604.89,10,晴れ,0,86560
2022-04-20 15:30:00+09:00,14880,56010,20/4/2022 15:30,0,46489,,1,6673.28,10,晴れ,0,70890
2022-04-20 16:00:00+09:00,11590,42850,20/4/2022 16:00,0,30323,,1,5650.39,10,晴れ,0,54440
2022-04-20 16:30:00+09:00,8240,29510,20/4/2022 16:30,0,14028,,2,4547.76,10,晴れ,0,37750
2022-04-20 17:00:00+09:00,4880,16420,20/4/2022 17:00,2942,810,,3,3356.12,10,晴れ,2942,21300
2022-04-20 17:30:00+09:00,2110,6380,20/4/2022 17:30,14698,0,,8,2201.45,10,晴れ,14698,8490
2022-04-20 18:00:00+09:00,430,660,20/4/2022 18:00,24259,0,,12,1013.1,10,晴れ,24259,1090
2022-04-20 18:30:00+09:00,0,0,20/4/2022 18:30,29372,0,,13,0,10,晴れ,29372,0
2022-04-20 19:00:00+09:00,0,0,20/4/2022 19:00,15984,0,,14,0,10,晴れ,15984,0
2022-04-20 19:30:00+09:00,0,0,20/4/2022 19:30,3859,0,,11,0,10,晴れ,3859,0
2022-04-20 20:00:00+09:00,0,0,20/4/2022 20:00,2366,0,,8,0,10,晴れ,2366,0
